unitid,name,Web_address,city,state,control,Institutional Classification,Student Access and Earnings Classification,Research Activity Designation,Award Level Focus,Academic Mix,Graduate Academic Program Mix,Size,Campus Setting,Highest Degree Awarded,Community Engagement,Leadership for Public Purpose,best_guess_inventory_url,best_guess_inventory_reason,url_tag,alt_candidate_urls,any_control_found,struct_hits_union,>0_struct_hits_found,program_title_count,program_titles_found,pdf_hits,total_controls_found,controls_sufficiency,status,error_detail,college_vine_site,college_vine_url,college_vine_ctrl_status,college_vine_program_title_count,college_vine_program_titles_found,afri_matches,ethnic_matches,black_matches,race_matches,anthropology,math,linguistics,chem,architect,economics,psychology,sociology,history,english,political_science,philosophy,computer_science,engineering,physics,geology,statistics,neuroscience
167631,Roxbury Community College,www.rcc.mass.edu/,Roxbury Crossing,Massachusetts,Public,Professions-focused Associate Small,"Higher Access, Medium Earnings","Not classified, not in classification universe",Associate,Professions-focused,N/A,Small,"Mostly part-time, not residential",Associate,Not Classified,Not Classified,https://www.rcc.mass.edu/academics/majors,score=432;tier=inventory;hubSig=0;listingLinks=0;slugDiv=0;structHits=2;ctrlStructured=3;canonicalHub=1;flags=,exceptions_seen,https://www.rcc.mass.edu/academics/programs/|https://www.rcc.mass.edu/academics/majors-minors/|https://www.rcc.mass.edu/academics/programs|https://www.rcc.mass.edu/academics/majors/|https://www.rcc.mass.edu/academics/majors-minors,1,degrees|programs,1,0,,,3,warning_10_MajorsFound,ok,,0,https://www.collegevine.com/schools/hub/all/d/roxbury-community-college/majors,cv_unresolved,0,,,,,,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
148511,Rush University,www.rushu.rush.edu/,Chicago,Illinois,Private not-for-profit,Special Focus: Medical Schools and Centers,Not Classified,Research 2: High Research Spending and Doctorate Production,Graduate-focused,Special Focus: Medical Schools and Centers,Special Focus: Medical Schools and Centers,Small,"Mostly part-time, not residential",Doctorate,Not Classified,Not Classified,https://www.rushu.rush.edu/college-health-sciences/academic-programs/bachelor-science-bs-health-sciences,score=331;tier=inventory;hubSig=0;listingLinks=0;slugDiv=0;structHits=4;ctrlStructured=4;canonicalHub=0;flags=,exceptions_seen,https://www.rushu.rush.edu/college-health-sciences/academic-programs/bachelor-science-imaging-sciences/bachelor-science-imaging-sciences-curriculum|https://www.rushu.rush.edu/college-health-sciences/academic-programs/bachelor-science-imaging-sciences|https://www.rushu.rush.edu/college-health-sciences/academic-programs/bachelor-science-diagnostic-medical-sonography/bachelor-science-diagnostic-medical-sonography-admissions-deadlines|https://www.rushu.rush.edu/college-health-sciences/academic-programs/bachelor-science-imaging-sciences/bachelor-science-imaging-sciences-admissions-deadlines|https://www.rushu.rush.edu/college-health-sciences/academic-programs/bachelor-science-diagnostic-medical-sonography/bachelor-science-diagnostic-medical-sonography-licensure-accreditation,1,BS|bachelor|degrees|majors|programs,1,0,,,6,warning_10_MajorsFound,ok,,0,https://www.collegevine.com/schools/hub/all/d/rush-university/majors,cv_unresolved,0,,,ethnicity,,race,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,1
195128,Russell Sage College,sage.edu/,Troy,New York,Private not-for-profit,Professions-focused Undergraduate/Graduate-Doctorate Small,"Higher Access, Medium Earnings","Not classified, not in classification universe",Undergraduate/Graduate-Doctorate,Professions-focused,Professions-focused,Small,Highly residential,Doctorate,Not Classified,Not Classified,https://catalog.sage.edu/,score=98;tier=homepage;hubSig=0;listingLinks=0;slugDiv=0;structHits=5;ctrlStructured=2;canonicalHub=0;flags=yearHit,403_forbidden_seen,,1,bachelor|degrees|majors|minors|programs,1,0,,,2,warning_10_MajorsFound,ok,,0,https://www.collegevine.com/schools/hub/all/d/russell-sage-college/majors,cv_unresolved,0,,,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
176318,Rust College,www.rustcollege.edu/,Holly Springs,Mississippi,Private not-for-profit,Professions-focused Baccalaureate Small,"Higher Access, Medium Earnings","Not classified, not in classification universe",Baccalaureate,Professions-focused,N/A,Small,Highly residential,Bachelor's,Not Classified,Not Classified,https://www.rustcollege.edu/wp-content/uploads/2024/11/Rust-College-2021_2022-Academic-Catalog_Page-Numbers.pdf,score=150;tier=catalog;hubSig=0;listingLinks=0;slugDiv=0;structHits=2;ctrlStructured=0;canonicalHub=0;flags=,exceptions_seen,https://www.rustcollege.edu/wp-content/uploads/2024/11/RCCatalogAdd2223-1.pdf|https://www.rustcollege.edu/wp-content/uploads/2024/11/Rust-College-Catalog-2000-2004.pdf|https://www.rustcollege.edu/wp-content/uploads/2024/11/Rust-College-Catalog-1997-2000-1.pdf|https://www.rustcollege.edu/wp-content/uploads/2024/11/Rust-College-Catalog-2004-2008-1.pdf|https://www.rustcollege.edu/wp-content/uploads/2024/11/General-Catalog-2012-2016-.pdf,0,BA|BS,1,0,,,0,warning_10_MajorsFound,ok,,0,https://www.collegevine.com/schools/hub/all/d/rust-college/majors,cv_unresolved,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
449506,SABER College,sabercollege.edu/,Miami,Florida,Private not-for-profit,Special Focus: Applied and Career Studies,"Opportunity Colleges and Universities-Higher Access, Higher Earnings","Not classified, not in classification universe",Associate,Special Focus: Applied and Career Studies,N/A,Very Small,"Mostly full-time, not residential",Associate,Not Classified,Not Classified,https://sabercollege.edu/,score=60;tier=homepage;hubSig=0;listingLinks=0;slugDiv=0;structHits=2;ctrlStructured=0;canonicalHub=0;flags=,exceptions_seen,,0,BA|BS,1,0,,,0,warning_10_MajorsFound,ok,,0,https://www.collegevine.com/schools/hub/all/d/saber-college/majors,cv_unresolved,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122180,Sacramento City College,www.scc.losrios.edu/,Sacramento,California,Public,Mixed Associate Large,"Higher Access, Medium Earnings","Not classified, not in classification universe",Associate,Mixed,N/A,Large,Online and on-campus learning,Associate,Not Classified,Not Classified,https://www.scc.losrios.edu/2025-2026-official-catalog/programs-of-study/list-of-programs/accounting,score=346;tier=inventory;hubSig=0;listingLinks=0;slugDiv=0;structHits=5;ctrlStructured=14;canonicalHub=0;flags=yearHit,exceptions_seen,https://www.scc.losrios.edu/2025-2026-official-catalog/programs-of-study/list-of-programs/art-history|https://www.scc.losrios.edu/2025-2026-official-catalog/programs-of-study/list-of-programs/business|https://www.scc.losrios.edu/2025-2026-official-catalog/programs-of-study/list-of-programs/air-traffic-control|https://www.scc.losrios.edu/2025-2026-official-catalog/programs-of-study/list-of-programs/administration-of-justice|https://www.scc.losrios.edu/academics/programs-majors,1,bachelor|degrees|majors|minors|programs,1,6,"AA in Ethnic Studies|AAT in Social Justice Studies, Ethnic Studies|Ethnic Studies|Ethnic Studies offers AA, AAT|Social Justice Studies, Ethnic Studies AA-T Degree Map|design and discuss a proposal of study with a supervising ethnic studies instructor.",,16,sufficient majors,ok,,0,https://www.collegevine.com/schools/hub/all/d/sacramento-city-college/majors,cv_unresolved,0,,African,Ethnic|Ethnicity|ethnic|ethnically|ethnicity,,Race|race|racial,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
490160,Sacramento Ultrasound Institute,sui.edu/,Sacramento,California,Private for-profit,Special Focus: Applied and Career Studies,Not Classified,"Not classified, not in classification universe",Associate,Special Focus: Applied and Career Studies,N/A,Very Small,"Mostly full-time, not residential",Associate,Not Classified,Not Classified,https://sui.edu/programs/,score=418;tier=inventory;hubSig=0;listingLinks=0;slugDiv=0;structHits=1;ctrlStructured=2;canonicalHub=1;flags=,exceptions_seen,https://sui.edu/academics/programs|https://sui.edu/academics/programs/|https://sui.edu/programs|https://sui.edu/wp-content/uploads/2025/10/2025-2026-SUI-Catalog-Rev.-202501006.pdf|https://sui.edu/programs/cardiac-sonography/,1,BA|BS|degrees|majors|programs,1,0,,,2,warning_10_MajorsFound,ok,,0,https://www.collegevine.com/schools/hub/all/d/sacramento-ultrasound-institute/majors,cv_unresolved,0,,,,,RacE,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
172033,Sacred Heart Major Seminary,www.shms.edu/,Detroit,Michigan,Private not-for-profit,Special Focus: Theological Studies,Not Classified,"Not classified, not in classification universe",Associate/Baccalaureate,Special Focus:  Theological Studies,Special Focus:  Theological Studies,Small,Primarily non-residential,Master's,Not Classified,Not Classified,https://www.shms.edu/academic-catalogs,score=150;tier=catalog;hubSig=0;listingLinks=0;slugDiv=0;structHits=2;ctrlStructured=0;canonicalHub=0;flags=,exceptions_seen,https://www.shms.edu/certificate-catholic-theology|https://www.shms.edu/priestly-formation|https://www.shms.edu/academics|https://www.shms.edu/educational-effectiveness-academic-programs|https://www.shms.edu/accreditation,1,bachelor|degrees|majors|minors|programs,1,0,,,1,warning_10_MajorsFound,ok,,0,https://www.collegevine.com/schools/hub/all/d/sacred-heart-major-seminary/majors,cv_unresolved,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
239637,Sacred Heart Seminary and School of Theology,www.shsst.edu/,Franklin,Wisconsin,Private not-for-profit,Special Focus: Theological Studies,Not Classified,"Not classified, not in classification universe",Graduate-focused,Special Focus:  Theological Studies,Special Focus:  Theological Studies,Very Small,Graduate-focused,Master's,Not Classified,Not Classified,https://www.shsst.edu/,score=58;tier=homepage;hubSig=0;listingLinks=0;slugDiv=0;structHits=1;ctrlStructured=2;canonicalHub=0;flags=,429_rate_limited_seen,https://www.shsst.edu/,1,programs,1,0,,,2,warning_10_MajorsFound,ok,,0,https://www.collegevine.com/schools/hub/all/d/sacred-heart-seminary-and-school-of-theology/majors,cv_unresolved,0,,,,,,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
130253,Sacred Heart University,www.sacredheart.edu/,Fairfield,Connecticut,Private not-for-profit,Professions-focused Undergraduate/Graduate-Doctorate Medium,"Lower Access, Higher Earnings",Research Colleges and Universities,Undergraduate/Graduate-Doctorate,Professions-focused,Professions-focused,Medium,Highly residential,Doctorate,Not Classified,Not Classified,https://www.sacredheart.edu/majors,score=460;tier=inventory;hubSig=0;listingLinks=0;slugDiv=0;structHits=6;ctrlStructured=0;canonicalHub=1;flags=,exceptions_seen,https://www.sacredheart.edu/majors/|https://www.sacredheart.edu/majors--programs/media-arts---ba/|https://www.sacredheart.edu/majors--programs/financial-technology--analytics---bs/|https://www.sacredheart.edu/majors--programs/health-science---bs/|https://www.sacredheart.edu/majors--programs/accounting---bs/,1,BA|BS|bachelor|degrees|majors|minors|programs,1,0,,,2,warning_10_MajorsFound,ok,,1,https://www.collegevine.com/schools/hub/all/d/sacred-heart-university/majors,passed_ctrl_thresh,0,,,,,,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
122205,Saddleback College,www.saddleback.edu/,Mission Viejo,California,Public,Mixed Associate Large,"Lower Access, Medium Earnings","Not classified, not in classification universe",Associate,Mixed,N/A,Large,Online and on-campus learning,Associate,Not Classified,Not Classified,https://www.saddleback.edu/programs-degrees/school-arts-media-performance-and-design-programs-and-degrees/dance,score=340;tier=inventory;hubSig=0;listingLinks=0;slugDiv=0;structHits=4;ctrlStructured=15;canonicalHub=0;flags=,exceptions_seen,https://www.saddleback.edu/programs-degrees/school-arts-media-performance-and-design-programs-and-degrees/advanced-fashion-design-and-apparel-manufacturing|https://www.saddleback.edu/programs-degrees/school-arts-media-performance-and-design-programs-and-degrees/architecture|https://www.saddleback.edu/programs-degrees/school-arts-media-performance-and-design-programs-and-degrees/fashion-design|https://www.saddleback.edu/programs-degrees/school-arts-media-performance-and-design-programs-and-degrees/basic-music-skills|https://www.saddleback.edu/programs-degrees/school-arts-media-performance-and-design-programs-and-degrees/commercial-music,1,BA|degrees|majors|programs,1,3,Contact the Ethnic Studies Department|Core Competencies of the CSU Ethnic Studies Requirement|Ethnic Studies,,15,sufficient majors,ok,,0,https://www.collegevine.com/schools/hub/all/d/saddleback-college/majors,cv_unresolved,0,,African,Ethnic|Ethnicity|ethnicity,,Race|Racial|race|racial,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
446525,SAE Institute of Technology-Nashville,usa.sae.edu/,Nashville,Tennessee,Private for-profit,Special Focus: Applied and Career Studies,"Higher Access, Lower Earnings","Not classified, not in classification universe",Associate,Special Focus: Applied and Career Studies,N/A,Small,"Mostly full-time, not residential",Bachelor's,Not Classified,Not Classified,https://usa.sae.edu/programs/,score=434;tier=inventory;hubSig=0;listingLinks=4;slugDiv=2;structHits=3;ctrlStructured=1;canonicalHub=1;flags=,429_rate_limited_seen,https://usa.sae.edu/programs|https://usa.sae.edu/|https://usa.sae.edu/student-services/disability-support/|https://usa.sae.edu/why-sae/|https://usa.sae.edu/technology-package/,1,bachelor|degrees|programs,1,1,Glyph BlackBox 1TB Hard Drive,,1,warning_10_MajorsFound,ok,,0,https://www.collegevine.com/schools/hub/all/d/sae-institute-of-technology-nashville/majors,cv_unresolved,0,,Africa,,BlackBox,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
441070,Saginaw Chippewa Tribal College,www.sagchip.edu/,Mount Pleasant,Michigan,Public,Mixed Associate Small,"Higher Access, Medium Earnings","Not classified, not in classification universe",Associate,Mixed,N/A,Very Small,"Mostly part-time, not residential",Associate,Not Classified,Not Classified,https://www.sagchip.edu/programs/,score=78;tier=inventory;hubSig=0;listingLinks=0;slugDiv=0;structHits=1;ctrlStructured=2;canonicalHub=1;flags=thin,exceptions_seen,https://www.sagchip.edu/student-services|https://www.sagchip.edu/academic-programs|https://www.sagchip.edu/programs|https://www.sagchip.edu/_files/ugd/0d99a3_04281d3b4a604ee0bb4ffc21468f13f9.pdf|https://www.sagchip.edu/_files/ugd/0d99a3_08788a7b88484ad88b0e2e3050d274cb.pdf,1,BA|BS|degrees|majors|programs,1,0,,,2,warning_10_MajorsFound,ok,,0,https://www.collegevine.com/schools/hub/all/d/saginaw-chippewa-tribal-college/majors,cv_unresolved,0,,,,,,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
154235,Saint Ambrose University,www.sau.edu/,Davenport,Iowa,Private not-for-profit,Professions-focused Undergraduate/Graduate-Doctorate Small,"Lower Access, Medium Earnings","Not classified, not in classification universe",Undergraduate/Graduate-Doctorate,Professions-focused,Professions-focused,Small,Highly residential,Doctorate,Not Classified,Not Classified,https://www.sau.edu/academic-programs/?page=2,score=490;tier=inventory;hubSig=0;listingLinks=0;slugDiv=0;structHits=5;ctrlStructured=10;canonicalHub=1;flags=,exceptions_seen,https://www.sau.edu/programs|https://www.sau.edu/programs/|https://www.sau.edu/academics/programs/|https://www.sau.edu/academics/programs|https://www.sau.edu/academic-programs/,1,BA|BS|bachelor|degrees|programs,1,0,,,10,sufficient majors,ok,,0,https://www.collegevine.com/schools/hub/all/d/saint-ambrose-university/majors,cv_unresolved,0,,,,Black,,0,1,0,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0
183239,Saint Anselm College,www.anselm.edu/,Manchester,New Hampshire,Private not-for-profit,Mixed Baccalaureate,"Lower Access, Higher Earnings","Not classified, not in classification universe",Baccalaureate,Mixed,Special Focus: Law,Small,Highly residential,Bachelor's,Classified,Not Classified,https://catalog.anselm.edu/,score=74;tier=homepage;hubSig=0;listingLinks=0;slugDiv=0;structHits=3;ctrlStructured=1;canonicalHub=0;flags=,403_forbidden_seen,,1,majors|minors|programs,1,0,,,1,warning_10_MajorsFound,ok,,1,https://www.collegevine.com/schools/hub/all/d/saint-anselm-college/majors,passed_ctrl_thresh,0,,,,,race,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
149028,Saint Anthony College of Nursing,www.sacn.edu/,Rockford,Illinois,Private not-for-profit,Special Focus: Nursing,Not Classified,"Not classified, not in classification universe",Baccalaureate,Special Focus: Nursing,Special Focus: Nursing,Very Small,"Mostly full-time, not residential",Bachelor's,Not Classified,Not Classified,https://www.sacn.edu/,score=74;tier=homepage;hubSig=0;listingLinks=0;slugDiv=0;structHits=3;ctrlStructured=1;canonicalHub=0;flags=,exceptions_seen,https://www.sacn.edu/|https://www.sacn.edu/education/saint-anthony-college-of-nursing/Student/textbook-lists,1,bachelor|degrees|programs,1,0,,,1,warning_10_MajorsFound,ok,,0,https://www.collegevine.com/schools/hub/all/d/saint-anthony-college-of-nursing/majors,cv_unresolved,0,,,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
199582,Saint Augustine's University,www.st-aug.edu/,Raleigh,North Carolina,Private not-for-profit,Professions-focused Baccalaureate Small,"Higher Access, Medium Earnings","Not classified, not in classification universe",Baccalaureate,Professions-focused,Professions-focused,Small,Residential,Bachelor's,Not Classified,Not Classified,https://www.st-aug.edu/majors-minors/,score=434;tier=inventory;hubSig=0;listingLinks=0;slugDiv=0;structHits=3;ctrlStructured=1;canonicalHub=1;flags=,exceptions_seen,https://www.st-aug.edu/majors-minors|https://www.st-aug.edu/academics/majors-minors/|https://www.st-aug.edu/academics/majors|https://www.st-aug.edu/majors|https://www.st-aug.edu/academics/majors-minors,1,majors|minors|programs,1,0,,,1,warning_10_MajorsFound,ok,,0,https://www.collegevine.com/schools/hub/all/d/saint-augustines-university/majors,cv_unresolved,0,,,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
