unitid,name,Web_address,city,state,control,Institutional Classification,Student Access and Earnings Classification,Research Activity Designation,Award Level Focus,Academic Mix,Graduate Academic Program Mix,Size,Campus Setting,Highest Degree Awarded,Community Engagement,Leadership for Public Purpose,best_guess_inventory_url,best_guess_inventory_reason,url_tag,alt_candidate_urls,any_control_found,struct_hits_union,>0_struct_hits_found,program_title_count,program_titles_found,pdf_hits,total_controls_found,controls_sufficiency,status,error_detail,college_vine_site,college_vine_url,college_vine_ctrl_status,college_vine_program_title_count,college_vine_program_titles_found,afri_matches,ethnic_matches,black_matches,race_matches,anthropology,math,linguistics,chem,architect,economics,psychology,sociology,history,english,political_science,philosophy,computer_science,engineering,physics,geology,statistics,neuroscience
178624,Northwest Missouri State University,www.nwmissouri.edu/,Maryville,Missouri,Public,Professions-focused Undergraduate/Graduate-Master's Large/Medium,"Higher Access, Medium Earnings","Not classified, not in classification universe",Undergraduate/Graduate-Master's,Professions-focused,Professions-focused,Medium,Primarily residential,Master's,Not Classified,Not Classified,https://www.nwmissouri.edu/academics/majors.htm,score=787;tier=inventory;hubSig=5;listingLinks=104;slugDiv=104;structHits=7;ctrlStructured=13;canonicalHub=0;flags=,exceptions_seen,https://www.nwmissouri.edu/academics/undergraduate/majors/bas.htm|https://www.nwmissouri.edu/az.htm|https://www.nwmissouri.edu/academics/undergraduate/majors/business-administration.htm|https://www.nwmissouri.edu/academics/undergraduate/majors/psychology.htm|https://www.nwmissouri.edu/academics/undergraduate/majors/cybersecurity.htm,1,BA|BS|bachelor|degrees|majors|minors|programs,1,0,,,13,sufficient majors,ok,,0,https://www.collegevine.com/schools/hub/all/d/northwest-missouri-state-university/majors,cv_unresolved,0,,Africa,,Black,,0,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0
142461,Northwest Nazarene University,www.nnu.edu/,Nampa,Idaho,Private not-for-profit,Professions-focused Undergraduate/Graduate-Master's Large/Medium,"Higher Access, Medium Earnings","Not classified, not in classification universe",Undergraduate/Graduate-Master's,Professions-focused,Professions-focused,Medium,Highly residential,Master's,Not Classified,Not Classified,https://www.nnu.edu/academics/programs,score=424;tier=inventory;hubSig=0;listingLinks=0;slugDiv=0;structHits=2;ctrlStructured=1;canonicalHub=1;flags=,exceptions_seen,https://www.nnu.edu/academics/programs/|https://www.nnu.edu/programs|https://www.nnu.edu/|https://www.nnu.edu/|https://www.nnu.edu/admissions-aid/apply-now/,1,bachelor|degrees|majors|minors|programs,1,0,,,1,warning_10_MajorsFound,ok,,0,https://www.collegevine.com/schools/hub/all/d/northwest-nazarene-university/majors,cv_unresolved,0,,,ethnic,,race,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
458140,Northwest School of Wooden Boat Building,www.nwswb.edu/,Port Hadlock,Washington,Private not-for-profit,Special Focus: Applied and Career Studies,"Lower Access, Medium Earnings","Not classified, not in classification universe",Associate,Special Focus: Applied and Career Studies,N/A,Very Small,"Mostly full-time, not residential",Associate,Not Classified,Not Classified,https://www.nwswb.edu/programs/,score=424;tier=inventory;hubSig=0;listingLinks=0;slugDiv=0;structHits=2;ctrlStructured=1;canonicalHub=1;flags=,exceptions_seen,https://www.nwswb.edu/academics/programs/|https://www.nwswb.edu/academics/programs|https://www.nwswb.edu/programs|https://www.nwswb.edu/|https://www.nwswb.edu/,1,degrees|programs,1,0,,,1,warning_10_MajorsFound,ok,,0,https://www.collegevine.com/schools/hub/all/d/northwest-school-of-wooden-boat-building/majors,cv_unresolved,0,,,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
204440,Northwest State Community College,northweststate.edu/,Archbold,Ohio,Public,Professions-focused Associate Large/Medium,"Higher Access, Medium Earnings","Not classified, not in classification universe",Associate,Professions-focused,N/A,Medium,"Mostly part-time, not residential",Associate,Not Classified,Not Classified,https://catalog.northweststate.edu/index.php?catoid=4,score=236;tier=catalog;hubSig=0;listingLinks=0;slugDiv=0;structHits=2;ctrlStructured=4;canonicalHub=0;flags=yearHit,exceptions_seen,https://catalog.northweststate.edu/index.php?catoid=5|https://catalog.northweststate.edu/content.php?catoid=5&navoid=155|https://catalog.northweststate.edu/preview_program.php?catoid=5&poid=650&returnto=156|https://catalog.northweststate.edu/preview_program.php?catoid=5&poid=648&returnto=156|https://catalog.northweststate.edu/preview_program.php?catoid=5&poid=653&returnto=156,1,BA|degrees|majors|programs,1,0,,,11,sufficient majors,ok,,0,https://www.collegevine.com/schools/hub/all/d/northwest-state-community-college/majors,cv_unresolved,0,,,ethnicity,,race,0,1,0,1,0,0,1,1,1,1,0,1,0,1,1,1,1,0
173115,Northwest Technical College,www.ntcmn.edu/,Bemidji,Minnesota,Public,Special Focus: Nursing,"Higher Access, Medium Earnings","Not classified, not in classification universe",Associate,Special Focus: Nursing,N/A,Small,"Mostly part-time, not residential",Associate,Not Classified,Not Classified,https://www.ntcmn.edu/academics/wp-content/uploads/sites/59/2025/10/2025-2026-College-Catalog-NTC-10.9.pdf,score=220;tier=catalog;hubSig=0;listingLinks=0;slugDiv=0;structHits=2;ctrlStructured=0;canonicalHub=0;flags=yearHit,exceptions_seen,https://www.ntcmn.edu/academics/catalog/2526|https://www.ntcmn.edu/academics/wp-content/uploads/sites/59/2024/02/ntc-catalog-2020-2021.pdf|https://www.ntcmn.edu/academics/wp-content/uploads/sites/59/2024/02/ntc-catalog-2022-2023.pdf|https://www.ntcmn.edu/academics/wp-content/uploads/sites/59/2024/02/ntc-catalog-2021-2022.pdf|https://www.ntcmn.edu/academics/wp-content/uploads/sites/59/2024/02/ntc-catalog-2023-2024.pdf,0,BA|BS,1,0,,,0,warning_10_MajorsFound,ok,,0,https://www.collegevine.com/schools/hub/all/d/aiken-technical-college/majors,cv_unresolved,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236133,Northwest University,www.northwestu.edu/,Kirkland,Washington,Private not-for-profit,Professions-focused Undergraduate/Graduate-Master's Small,"Higher Access, Medium Earnings","Not classified, not in classification universe",Undergraduate/Graduate-Master's,Professions-focused,Professions-focused,Small,Highly residential,Master's,Not Classified,Not Classified,https://www.northwestu.edu/programs,score=462;tier=inventory;hubSig=0;listingLinks=0;slugDiv=0;structHits=5;ctrlStructured=3;canonicalHub=1;flags=,exceptions_seen,https://www.northwestu.edu/programs/|https://www.northwestu.edu/college-arts-sciences-technology/programs|https://www.northwestu.edu/college-social-behavioral-sciences/programs|https://www.northwestu.edu/catalog|https://www.northwestu.edu/catalog/,1,BA|BS|bachelor|degrees|majors|programs,1,0,,,3,warning_10_MajorsFound,ok,,0,https://www.collegevine.com/schools/hub/all/d/northwest-university/majors,cv_unresolved,0,,,ethnic,,race,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
487603,Northwest University-Center for Online and Extended Education,www.northwestu.edu/,Kirkland,Washington,Private not-for-profit,Professions-focused Undergraduate/Graduate-Master's Small,Not Classified,"Not classified, not in classification universe",Undergraduate/Graduate-Master's,Professions-focused,Professions-focused,Small,Primarily online,Master's,Not Classified,Not Classified,https://www.northwestu.edu/programs/,score=462;tier=inventory;hubSig=0;listingLinks=0;slugDiv=0;structHits=5;ctrlStructured=3;canonicalHub=1;flags=,exceptions_seen,https://www.northwestu.edu/programs|https://www.northwestu.edu/college-arts-sciences-technology/programs|https://www.northwestu.edu/college-social-behavioral-sciences/programs|https://www.northwestu.edu/catalog/|https://www.northwestu.edu/registrar/academic-catalog,1,BA|BS|bachelor|degrees|majors|programs,1,0,,,3,warning_10_MajorsFound,ok,,0,https://www.collegevine.com/schools/hub/all/d/northwest-university-center-for-online-and-extended-education/majors,cv_unresolved,0,,,ethnic,,race,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
420398,Northwest Vista College,alamo.edu/nvc/,San Antonio,Texas,Public,Mixed Associate Large,"Higher Access, Medium Earnings","Not classified, not in classification universe",Associate,Mixed,N/A,Large,"Mostly part-time, not residential",Associate,Not Classified,Not Classified,https://alamo.edu/programs,score=434;tier=inventory;hubSig=0;listingLinks=1;slugDiv=1;structHits=3;ctrlStructured=1;canonicalHub=1;flags=,exceptions_seen,https://alamo.edu/programs/|https://alamo.edu/nvc/academics/programs/|https://alamo.edu/nvc/academics/career-and-technical-education/|https://alamo.edu/nvc/academics/resources/|https://alamo.edu/nvc/,1,bachelor|degrees|majors|programs,1,0,,,14,sufficient majors,ok,,0,https://www.collegevine.com/schools/hub/all/d/northwest-vista-college/majors,cv_unresolved,0,,,ethnicity,Black,race,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0
154101,Northwestern College,www.nwciowa.edu/,Orange City,Iowa,Private not-for-profit,Professions-focused Undergraduate/Graduate-Master's Small,"Lower Access, Medium Earnings","Not classified, not in classification universe",Undergraduate/Graduate-Master's,Professions-focused,Professions-focused,Small,Highly residential,Master's,Not Classified,Not Classified,https://www.nwciowa.edu/catalog/,score=229;tier=catalog;hubSig=0;listingLinks=0;slugDiv=0;structHits=6;ctrlStructured=1;canonicalHub=0;flags=,exceptions_seen,https://www.nwciowa.edu/catalog|https://www.nwciowa.edu/academics|https://www.nwciowa.edu/academics/|https://catalog.nwciowa.edu/|https://www.nwciowa.edu/employment,1,BA|BS|bachelor|degrees|majors|minors|programs,1,0,,,13,sufficient majors,ok,,1,https://www.collegevine.com/schools/hub/all/d/northwestern-college/majors,passed_ctrl_thresh,0,,,,Blackboard,,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0
260992,Northwestern College,,Oak Lawn,Illinois,Private for-profit,Special Focus: Nursing,"Higher Access, Medium Earnings","Not classified, not in classification universe",Associate,Special Focus: Nursing,N/A,Small,"Mostly part-time, not residential",Associate,Not Classified,Not Classified,,,,,0,,0,0,,,0,,error_missing_web_address,,,,,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
