unitid,name,2013_program_name,Web_address,city,state,control,Institutional Classification,Student Access and Earnings Classification,Research Activity Designation,Award Level Focus,Academic Mix,Graduate Academic Program Mix,Size,Campus Setting,Highest Degree Awarded,Community Engagement,Leadership for Public Purpose,best_guess_inventory_url,best_guess_inventory_reason,url_tag,alt_candidate_urls,any_control_found,struct_hits_union,>0_struct_hits_found,program_title_count,program_titles_found,pdf_hits,total_controls_found,controls_sufficiency,status,error_detail,college_vine_site,college_vine_url,college_vine_ctrl_status,college_vine_program_title_count,college_vine_program_titles_found,afri_matches,ethnic_matches,black_matches,race_matches,anthropology,math,linguistics,chem,architect,economics,psychology,sociology,history,english,political_science,philosophy,computer_science,engineering,physics,geology,statistics,neuroscience
141325,Wesleyan College,African American Studies Program,www.wesleyancollege.edu/,Macon,Georgia,Private not-for-profit,Professions-focused Baccalaureate Small,"Higher Access, Medium Earnings","Not classified, not in classification universe",Baccalaureate,Professions-focused,Professions-focused,Small,Residential,Bachelor's,Classified,Not Classified,https://www.wesleyancollege.edu/academics/undergraduate/majorsminors/majors-minors.cfm,score=361;tier=inventory;hubSig=0;listingLinks=0;slugDiv=0;structHits=7;ctrlStructured=4;canonicalHub=0;flags=,exceptions_seen,https://www.wesleyancollege.edu/academics/undergraduate/majorsminors/History-Major-Home-Page.cfm|https://www.wesleyancollege.edu/academics/undergraduate/majorsminors/art-management-major.cfm|https://www.wesleyancollege.edu/academics/undergraduate/majorsminors/Art-Major-Home-Page.cfm|https://www.wesleyancollege.edu/academics/undergraduate/majorsminors/Spanish-Major-Home-Page.cfm|https://www.wesleyancollege.edu/academics/undergraduate/majorsminors/amc-major-home-page.cfm,1,BA|BS|bachelor|degrees|majors|minors|programs,1,0,,,5,warning_10_MajorsFound,ok,,0,https://www.collegevine.com/schools/hub/all/d/allegheny-wesleyan-college/majors,cv_unresolved,0,,African,,,,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1
216764,West Chester University of Pennsylvania,African American Studies Institute,www.wcupa.edu/,West Chester,Pennsylvania,Public,Professions-focused Undergraduate/Graduate-Doctorate Medium,"Lower Access, Medium Earnings",Research 2: High Research Spending and Doctorate Production,Undergraduate/Graduate-Doctorate,Professions-focused,Professions-focused,Medium,Primarily residential,Doctorate,Classified,Not Classified,https://www.wcupa.edu/programs,score=524;tier=inventory;hubSig=0;listingLinks=1;slugDiv=1;structHits=6;ctrlStructured=16;canonicalHub=1;flags=,exceptions_seen,https://www.wcupa.edu/programs/|https://www.wcupa.edu/departments/|https://www.wcupa.edu/departments/academicDepartments.aspx|https://www.wcupa.edu/departments/default.aspx|https://catalog.wcupa.edu/,1,BA|BS|bachelor|degrees|minors|programs,1,4,African American Studies Program|Minor in African American Studies|Minor in African/​African American Literature|Minor in Ethnic Studies,,16,sufficient majors,ok,,0,https://www.collegevine.com/schools/hub/all/d/west-chester-university-of-pennsylvania/majors,cv_unresolved,0,,African,Ethnic,,,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0
149772,Western Illinois University,African American Studies Department,www.wiu.edu/,Macomb,Illinois,Public,Professions-focused Undergraduate/Graduate-Master's Large/Medium,"Opportunity Colleges and Universities-Higher Access, Higher Earnings",Research Colleges and Universities,Undergraduate/Graduate-Master's,Professions-focused,Professions-focused,Medium,Highly residential,Master's,Classified,Not Classified,https://www.wiu.edu/majors/,score=828;tier=inventory;hubSig=4;listingLinks=41;slugDiv=10;structHits=4;ctrlStructured=12;canonicalHub=1;flags=,exceptions_seen,https://www.wiu.edu/academics/majors/|https://www.wiu.edu/academics/majors|https://www.wiu.edu/majors|https://www.wiu.edu/catalog/2025_-_2026/programs/|https://www.wiu.edu/catalog/,1,bachelor|degrees|minors|programs,1,1,"Race, Religion, Gender, and Multidisciplinary Studies Department",,13,sufficient majors,ok,,0,https://www.collegevine.com/schools/hub/all/d/western-illinois-university/majors,cv_unresolved,0,,African,,,Race|race|racial,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0
157951,Western Kentucky University,African American Studies Department,www.wku.edu/,Bowling Green,Kentucky,Public,Professions-focused Undergraduate/Graduate-Master's Large/Medium,"Higher Access, Medium Earnings",Research Colleges and Universities,Undergraduate/Graduate-Master's,Professions-focused,Professions-focused,Medium,Primarily residential,Doctorate,Classified,Not Classified,https://www.wku.edu/majors/,score=563;tier=inventory;hubSig=0;listingLinks=0;slugDiv=0;structHits=6;ctrlStructured=17;canonicalHub=1;flags=,exceptions_seen,https://www.wku.edu/majors|https://www.wku.edu/recreation/majors-and-minors.php|https://www.wku.edu/registrar/academic_programs.php|https://www.wku.edu/majors/index.php|https://www.wku.edu/chemistry/undergraduate_degree_programs.php,1,BA|BS|bachelor|degrees|majors|minors|programs,1,8,"African American Studies|African American Studies - Home|African American Studies Minor|Africana American Studies, Minor|Africana Studies|Africana Studies Program|Degrees & Programs African American Studies Minor|History (Africana History)",,17,sufficient majors,ok,,0,https://www.collegevine.com/schools/hub/all/d/western-kentucky-university/majors,cv_unresolved,0,,African|Africana,,Black|Blackboard,Race,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
172699,Western Michigan University,Africana Studies Program,wmich.edu/,Kalamazoo,Michigan,Public,Professions-focused Undergraduate/Graduate-Doctorate Large,"Lower Access, Medium Earnings",Research 2: High Research Spending and Doctorate Production,Undergraduate/Graduate-Doctorate,Professions-focused,Professions-focused,Large,Primarily residential,Doctorate,Classified,Not Classified,https://wmich.edu/majors/,score=549;tier=inventory;hubSig=0;listingLinks=1;slugDiv=1;structHits=5;ctrlStructured=16;canonicalHub=1;flags=,exceptions_seen,https://wmich.edu/majors|https://wmich.edu/communication/academics/undergraduate/majors-prior-2019/telecommunications|https://wmich.edu/communication/academics/undergraduate/majors|https://wmich.edu/communication/academics/undergraduate/majors-prior-2019/journalism|https://wmich.edu/communication/academics/undergraduate/majors-prior-2019/organizational-communication,1,BA|BS|bachelor|degrees|majors|minors|programs,1,1,African American and African Studies,,16,sufficient majors,ok,,1,https://www.collegevine.com/schools/hub/all/d/western-michigan-university/majors,passed_ctrl_thresh,1,African-American/Black Studies,African,,,,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
237011,Western Washington University,African American Studies Program,wwu.edu/,Bellingham,Washington,Public,Mixed Undergraduate/Graduate-Master's Large/Medium,"Opportunity Colleges and Universities-Higher Access, Higher Earnings",Research Colleges and Universities,Undergraduate/Graduate-Master's,Mixed,Professions-focused,Medium,Primarily residential,Master's,Classified,Not Classified,https://wwu.edu/majors/,score=953;tier=inventory;hubSig=5;listingLinks=76;slugDiv=75;structHits=6;ctrlStructured=17;canonicalHub=1;flags=,exceptions_seen,https://wwu.edu/majors|https://www.wwu.edu/majors|https://www.wwu.edu/majors/environmental-studies|https://wwu.edu/majors/environmental-studies|https://wwu.edu/majors/economics,1,BA|BS|bachelor|degrees|majors|minors|programs,1,1,Ethnic Studies,,17,sufficient majors,ok,,1,https://www.collegevine.com/schools/hub/all/d/western-washington-university/majors,passed_ctrl_thresh,0,,,Ethnic|ethnic|ethnicity,Black,Race|race,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
237057,Whitman College,Race and Ethnic Studies Program,www.whitman.edu/,Walla Walla,Washington,Private not-for-profit,Special Focus: Arts and Sciences,"Lower Access, Medium Earnings","Not classified, not in classification universe",Baccalaureate,Special Focus: Arts and Sciences,N/A,Small,Highly residential,Bachelor's,Not Classified,Not Classified,https://www.whitman.edu/academics/departments-and-programs,score=510;tier=inventory;hubSig=0;listingLinks=0;slugDiv=0;structHits=5;ctrlStructured=15;canonicalHub=1;flags=,exceptions_seen,https://www.whitman.edu/academics/departments-and-programs/|https://www.whitman.edu/academics/majors-and-programs/|https://www.whitman.edu/academics/majors-and-programs|https://www.whitman.edu/academics/majors-and-programs/engineering|https://www.whitman.edu/academics/majors-and-programs/physics,1,bachelor|degrees|majors|minors|programs,1,6,"3 Reasons to Study Indigeneity, Race & Ethnicity Studies at Whitman|Indigeneity, Race & Ethnicity Studies|Interested in Indigeneity, Race & Ethnicity Studies?|Introduction to Indigeneity, Race and Ethnicity Studies|What are some possible careers with an Indigeneity, Race & Ethnicity Studies degree?|Why major in Indigeneity, Race & Ethnicity Studies?",,15,sufficient majors,ok,,1,https://www.collegevine.com/schools/hub/all/d/whitman-college/majors,passed_ctrl_thresh,1,"Ethnic, Cultural Minority, and Gender Studies, Other",Africa,Ethnic|Ethnicity|ethnicity,Black,Race|race|racial,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1
210401,Willamette University,American Ethnic Studies Program,www.willamette.edu/,Salem,Oregon,Private not-for-profit,Mixed Undergraduate/Graduate-Doctorate Small,"Lower Access, Medium Earnings","Not classified, not in classification universe",Undergraduate/Graduate-Doctorate,Mixed,Special Focus: Law,Small,Highly residential,Doctorate,Not Classified,Not Classified,https://www.willamette.edu/undergraduate/majors,score=325;tier=inventory;hubSig=0;listingLinks=0;slugDiv=0;structHits=5;ctrlStructured=0;canonicalHub=0;flags=,exceptions_seen,https://www.willamette.edu/undergraduate/majors/|https://www.willamette.edu/academics/college/physics/index.html|https://www.willamette.edu/academics/college/computer-science/index.html|https://www.willamette.edu/academics/college/statistics/index.html|https://www.willamette.edu/academics/college/data-science/index.html,1,BA|BS|bachelor|degrees|majors|minors|programs,1,0,,,8,warning_10_MajorsFound,ok,,1,https://www.collegevine.com/schools/hub/all/d/willamette-university/majors,passed_ctrl_thresh,1,Ethnic Studies,,,,,0,1,0,0,1,1,1,0,0,0,0,0,1,1,1,0,1,0
231624,William & Mary,Africana Studies Program,www.wm.edu/,Williamsburg,Virginia,Public,Mixed Undergraduate/Graduate-Doctorate Medium,"Lower Access, Higher Earnings",Research 1: Very High Research Spending and Doctorate Production,Undergraduate/Graduate-Doctorate,Mixed,Professions-focused,Medium,Highly residential,Doctorate,Classified,Not Classified,https://www.wm.edu/academics/programs/,score=474;tier=inventory;hubSig=0;listingLinks=0;slugDiv=0;structHits=7;ctrlStructured=1;canonicalHub=1;flags=,exceptions_seen,https://www.wm.edu/academics/programs|https://www.wm.edu/academics/majorsandminors/index.php|https://www.wm.edu/majorsminors/index.php|https://www.wm.edu/admission/undergraduateadmission/majorsandminors/index.php|https://www.wm.edu/majorsminors/computerscience/index.php,1,BA|BS|bachelor|degrees|majors|minors|programs,1,10,About Africana Studies|Africana Studies|Africana Studies Button Bar|Africana Studies News|Africana Studies Program fund|Africana Studies at W&M|Contact Africana Studies|Major in Africana Studies|Minor in Africana Studies|Support Africana Studies,,17,sufficient majors,ok,,1,https://www.collegevine.com/schools/hub/all/d/william-and-mary/majors,passed_ctrl_thresh,0,,Africa|African|Africana,,Black,race,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
187444,William Paterson University of New Jersey,Africana World Studies Department,www.wpunj.edu/,Wayne,New Jersey,Public,Mixed Undergraduate/Graduate-Master's Large/Medium,"Higher Access, Medium Earnings",Research Colleges and Universities,Undergraduate/Graduate-Master's,Mixed,Professions-focused,Medium,Residential,Master's,Not Classified,Not Classified,https://www.wpunj.edu/academics/online-degree-programs/index.html,score=680;tier=other;hubSig=6;listingLinks=78;slugDiv=19;structHits=7;ctrlStructured=15;canonicalHub=0;flags=,exceptions_seen,https://www.wpunj.edu/academics/index.html|https://www.wpunj.edu/academics/alternate-credentials/index.html|https://www.wpunj.edu/academics/|https://www.wpunj.edu/academics/colleges-departments.html|https://www.wpunj.edu/catalog/,1,BA|BS|bachelor|degrees|majors|minors|programs,1,0,,,15,sufficient majors,ok,,0,https://www.collegevine.com/schools/hub/all/d/william-paterson-university-of-new-jersey/majors,cv_unresolved,0,,African|Africana,Ethnic|ethnic|ethnicity,Blackboard,Racial|race,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
168342,Williams College,Africana Studies Program,www.williams.edu/,Williamstown,Massachusetts,Private not-for-profit,Special Focus: Arts and Sciences,"Lower Access, Higher Earnings",Research Colleges and Universities,Baccalaureate,Special Focus: Arts and Sciences,Special Focus: Arts and Sciences,Small,Highly residential,Bachelor's,Classified,Not Classified,,,,,0,,0,0,,,0,,no_candidates,,,,,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
218964,Winthrop University,African American Studies Program,www.winthrop.edu/,Rock Hill,South Carolina,Public,Mixed Undergraduate/Graduate-Master's Large/Medium,"Higher Access, Medium Earnings",Research Colleges and Universities,Undergraduate/Graduate-Master's,Mixed,Professions-focused,Medium,Primarily residential,Master's,Classified,Not Classified,https://www.winthrop.edu/Majors/,score=506;tier=inventory;hubSig=0;listingLinks=0;slugDiv=0;structHits=5;ctrlStructured=14;canonicalHub=1;flags=,exceptions_seen,https://www.winthrop.edu/Majors|https://www.winthrop.edu/majors|https://www.winthrop.edu/majors/|https://www.winthrop.edu/majors/14/degree-program/chemistry|https://www.winthrop.edu/majors/14/degree-program/chemistry/biochemistry,1,BS|bachelor|degrees|majors|minors|programs,1,1,African-American Studies,,14,sufficient majors,ok,,0,https://www.collegevine.com/schools/hub/all/d/winthrop-university/majors,cv_unresolved,0,,African,,Blackboard,,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0
206525,Wittenberg University,Africana and Diaspora Studies Program,www.wittenberg.edu/,Springfield,Ohio,Private not-for-profit,Special Focus: Arts and Sciences,"Higher Access, Medium Earnings","Not classified, not in classification universe",Baccalaureate,Special Focus: Arts and Sciences,Special Focus: Business,Small,Highly residential,Bachelor's,Not Classified,Not Classified,https://www.wittenberg.edu/academics/majors-minors,score=545;tier=inventory;hubSig=0;listingLinks=0;slugDiv=0;structHits=5;ctrlStructured=15;canonicalHub=1;flags=,403_forbidden_seen,https://www.wittenberg.edu/academics/majors/|https://www.wittenberg.edu/academics/majors|https://www.wittenberg.edu/academics/majors-minors/|https://www.wittenberg.edu/administration/registrar/academic-catalog|https://www.wittenberg.edu/sites/default/files/media/registrar/GraduateAcademicCatalog2025-26.pdf,1,BA|BS|bachelor|degrees|majors|minors|programs,1,4,African & Diaspora Studies Track|African and Diaspora Studies|African and Diaspora Studies in the News:|Track IV: African and Diaspora Studies,,15,sufficient majors,ok,,0,https://www.collegevine.com/schools/hub/all/d/wittenberg-university/majors,cv_unresolved,0,,AFRICAN|Africa|African,,Black|blacks,race,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1
218973,Wofford College,African/African‐American Studies Program,www.wofford.edu/,Spartanburg,South Carolina,Private not-for-profit,Special Focus: Arts and Sciences,"Lower Access, Higher Earnings","Not classified, not in classification universe",Baccalaureate,Special Focus: Arts and Sciences,N/A,Small,Highly residential,Bachelor's,Not Classified,Not Classified,https://www.wofford.edu/majors,score=502;tier=inventory;hubSig=0;listingLinks=0;slugDiv=0;structHits=5;ctrlStructured=13;canonicalHub=1;flags=,exceptions_seen,https://www.wofford.edu/majors/|https://www.wofford.edu/academics/majors-and-programs/environmental-studies|https://www.wofford.edu/academics/majors-and-programs/education|https://www.wofford.edu/academics/majors-and-programs/theatre|https://www.wofford.edu/academics/majors-and-programs,1,BA|BS|bachelor|degrees|majors|minors|programs,1,2,African and African American Studies|Middle Eastern and North African Studies,,13,sufficient majors,ok,,1,https://www.collegevine.com/schools/hub/all/d/wofford-college/majors,passed_ctrl_thresh,0,,Africa|African,,Black,,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,0,0,1
206604,Wright State University-Main Campus,African and African American Studies Program,www.wright.edu/,Dayton,Ohio,Public,Mixed Undergraduate/Graduate-Doctorate Medium,"Higher Access, Medium Earnings",Research 2: High Research Spending and Doctorate Production,Undergraduate/Graduate-Doctorate,Mixed,Professions-focused,Medium,Residential,Doctorate,Classified,Not Classified,https://www.wright.edu/programs,score=490;tier=inventory;hubSig=0;listingLinks=0;slugDiv=0;structHits=3;ctrlStructured=15;canonicalHub=1;flags=,exceptions_seen,https://www.wright.edu/majors|https://www.wright.edu/majors/|https://www.wright.edu/programs/|https://www.wright.edu/catalog|https://www.wright.edu/catalog/,1,degrees|majors|programs,1,3,African American Experiences in Education|African American Studies in Gender Experiences in Medicine|African and African American Studies,,15,sufficient majors,ok,,0,https://www.collegevine.com/schools/hub/all/d/wright-state-university-main-campus/majors,cv_unresolved,0,,African,ethnicity,,race,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1
130794,Yale University,African American Studies Department,www.yale.edu/,New Haven,Connecticut,Private not-for-profit,Mixed Undergraduate/Graduate-Doctorate Medium,"Lower Access, Higher Earnings",Research 1: Very High Research Spending and Doctorate Production,Undergraduate/Graduate-Doctorate,Mixed,Mixed,Medium,Highly residential,Doctorate,Not Classified,Not Classified,https://www.yale.edu/academics/departments-programs,score=338;tier=inventory;hubSig=0;listingLinks=0;slugDiv=0;structHits=3;ctrlStructured=17;canonicalHub=0;flags=,403_forbidden_seen,https://www.yale.edu/about-yale/leadership-organization/geoff-chatas|https://www.yale.edu/about-yale/leadership-organization/john-barden|https://www.yale.edu/about-yale/leadership-organization/matthew-s-t-mendelsohn|https://www.yale.edu/about-yale/leadership-organization/kimberly-goff-crews|https://www.yale.edu/about-yale/leadership-organization/joan-oneill,1,BA|BS|bachelor|degrees|majors|programs,1,3,"African Studies|Black Studies|Ethnicity, Race, & Migration",,17,sufficient majors,ok,,1,https://www.collegevine.com/schools/hub/all/d/yale-university/majors,passed_ctrl_thresh,3,"African Studies|African-American/Black Studies|Ethnic, Cultural Minority, and Gender Studies, Other",African|Afro-American,Ethnicity|ethnic,Black,Race|race,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
206695,Youngstown State University,Africana Studies Program,ysu.edu/,Youngstown,Ohio,Public,Professions-focused Undergraduate/Graduate-Doctorate Medium,"Lower Access, Medium Earnings",Research Colleges and Universities,Undergraduate/Graduate-Doctorate,Professions-focused,Professions-focused,Medium,Residential,Doctorate,Not Classified,Not Classified,https://catalog.ysu.edu/programs/,score=534;tier=inventory;hubSig=0;listingLinks=1;slugDiv=1;structHits=7;ctrlStructured=16;canonicalHub=1;flags=,403_forbidden_seen,https://catalog.ysu.edu/undergraduate/colleges-programs/college-liberal-arts-social-sciences-education/department-anthropology/ba-anthropology/|https://catalog.ysu.edu/undergraduate/colleges-programs/college-liberal-arts-social-sciences-education/general-studies/|https://catalog.ysu.edu/undergraduate/colleges-programs/college-liberal-arts-social-sciences-education/department-english/ba-english/|https://catalog.ysu.edu/undergraduate/colleges-programs/college-liberal-arts-social-sciences-education/department-english-world-languages/|https://catalog.ysu.edu/undergraduate/general-information/academic-policies-procedures/degrees-majors-minors/,1,BA|BS|bachelor|degrees|majors|minors|programs,1,2,Africana Studies|Minor in Africana Studies,,16,sufficient majors,ok,,1,https://www.collegevine.com/schools/hub/all/d/youngstown-state-university/majors,passed_ctrl_thresh,2,African Studies|African-American/Black Studies,African|Africana|africana,Ethnicity|ethnicities|ethnicity,Black|black,race,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0
