unitid,name,Web_address,city,state,control,Institutional Classification,Student Access and Earnings Classification,Research Activity Designation,Award Level Focus,Academic Mix,Graduate Academic Program Mix,Size,Campus Setting,Highest Degree Awarded,Community Engagement,Leadership for Public Purpose,best_guess_inventory_url,best_guess_inventory_reason,url_tag,alt_candidate_urls,any_control_found,struct_hits_union,>0_struct_hits_found,program_title_count,program_titles_found,pdf_hits,total_controls_found,controls_sufficiency,status,error_detail,college_vine_site,college_vine_url,college_vine_ctrl_status,college_vine_program_title_count,college_vine_program_titles_found,afri_matches,ethnic_matches,black_matches,race_matches,anthropology,math,linguistics,chem,architect,economics,psychology,sociology,history,english,political_science,philosophy,computer_science,engineering,physics,geology,statistics,neuroscience
440059,Aviation Institute of Maintenance-Atlanta,aviationmaintenance.edu/campuses/atlanta-ga/,Duluth,Georgia,Private for-profit,Special Focus: Applied and Career Studies,"Opportunity Colleges and Universities-Higher Access, Higher Earnings","Not classified, not in classification universe",Associate,Special Focus: Applied and Career Studies,N/A,Small,"Mostly full-time, not residential",Associate,Not Classified,Not Classified,https://aviationmaintenance.edu/programs/,score=410;tier=inventory;hubSig=0;listingLinks=0;slugDiv=0;structHits=1;ctrlStructured=0;canonicalHub=1;flags=,429_rate_limited_seen,https://aviationmaintenance.edu/programs|https://aviationmaintenance.edu/academics/programs|https://aviationmaintenance.edu/academics/programs/|https://aviationmaintenance.edu/campuses/atlanta-ga/,0,degrees|majors|programs,1,0,,,0,warning_10_MajorsFound,ok,,0,https://www.collegevine.com/schools/hub/all/d/aviation-institute-of-maintenance-atlanta/majors,cv_unresolved,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
438735,Aviation Institute of Maintenance-Indianapolis,aviationmaintenance.edu/campuses/indianapolis-in,Indianapolis,Indiana,Private for-profit,Special Focus: Applied and Career Studies,"Higher Access, Medium Earnings","Not classified, not in classification universe",Associate,Special Focus: Applied and Career Studies,N/A,Very Small,"Mostly part-time, not residential",Associate,Not Classified,Not Classified,https://aviationmaintenance.edu/academics/programs,score=410;tier=inventory;hubSig=0;listingLinks=0;slugDiv=0;structHits=1;ctrlStructured=0;canonicalHub=1;flags=,429_rate_limited_seen,https://aviationmaintenance.edu/programs/|https://aviationmaintenance.edu/programs|https://aviationmaintenance.edu/academics/programs/,0,programs,1,0,,,0,warning_10_MajorsFound,ok,,0,https://www.collegevine.com/schools/hub/all/d/aviation-institute-of-maintenance-indianapolis/majors,cv_unresolved,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
447847,Aviator College of Aeronautical Science and Technology,www.aviator.edu/,Fort Pierce,Florida,Private for-profit,Special Focus: Applied and Career Studies,"Opportunity Colleges and Universities-Higher Access, Higher Earnings","Not classified, not in classification universe",Associate,Special Focus: Applied and Career Studies,N/A,Very Small,Highly residential,Associate,Not Classified,Not Classified,https://www.aviator.edu/programs,score=452;tier=inventory;hubSig=0;listingLinks=0;slugDiv=0;structHits=4;ctrlStructured=3;canonicalHub=1;flags=,exceptions_seen,https://www.aviator.edu/programs/|https://www.aviator.edu/jet|https://www.aviator.edu/commercialpilotprogram|https://www.aviator.edu/about-us|https://www.aviator.edu/flight-training-programs,1,BS|bachelor|degrees|majors|programs,1,0,,,3,warning_10_MajorsFound,ok,,0,https://www.collegevine.com/schools/hub/all/d/aviator-college-of-aeronautical-science-and-technology/majors,cv_unresolved,0,,,,,,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
176628,Avila University,www.avila.edu/,Kansas City,Missouri,Private not-for-profit,Professions-focused Undergraduate/Graduate-Master's Small,"Higher Access, Medium Earnings","Not classified, not in classification universe",Undergraduate/Graduate-Master's,Professions-focused,Professions-focused,Small,Primarily residential,Master's,Not Classified,Not Classified,https://catalog.avila.edu/,score=85;tier=homepage;hubSig=0;listingLinks=0;slugDiv=0;structHits=1;ctrlStructured=0;canonicalHub=0;flags=yearHit,403_forbidden_seen,,0,programs,1,0,,,0,warning_10_MajorsFound,ok,,0,https://www.collegevine.com/schools/hub/all/d/avila-university/majors,cv_unresolved,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109785,Azusa Pacific University,www.apu.edu/,Azusa,California,Private not-for-profit,Professions-focused Undergraduate/Graduate-Doctorate Medium,"Opportunity Colleges and Universities-Higher Access, Higher Earnings",Research 2: High Research Spending and Doctorate Production,Undergraduate/Graduate-Doctorate,Professions-focused,Professions-focused,Medium,Highly residential,Doctorate,Classified,Not Classified,https://www.apu.edu/majors/,score=469;tier=inventory;hubSig=0;listingLinks=0;slugDiv=0;structHits=3;ctrlStructured=1;canonicalHub=1;flags=,403_forbidden_seen,https://www.apu.edu/majors|https://www.apu.edu/programs/?search=&level=Bachelor%27s%20Degree|https://www.apu.edu/programs/|https://www.apu.edu/programs|https://www.apu.edu/programs/?search=&location=Online,1,bachelor|degrees|minors|programs,1,0,,,1,warning_10_MajorsFound,ok,,0,https://www.collegevine.com/schools/hub/all/d/alaska-pacific-university/majors,cv_unresolved,0,,,ethnic,,race,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
164580,Babson College,www.babson.edu/,Wellesley,Massachusetts,Private not-for-profit,Special Focus: Business,"Lower Access, Higher Earnings","Not classified, not in classification universe",Undergraduate/Graduate-Master's,Special Focus: Business,Special Focus: Business,Medium,Highly residential,Master's,Not Classified,Not Classified,https://www.babson.edu/programs,score=420;tier=inventory;hubSig=0;listingLinks=0;slugDiv=0;structHits=2;ctrlStructured=0;canonicalHub=1;flags=,exceptions_seen,https://www.babson.edu/programs/|https://www.babson.edu/about/inclusive-excellence/programs-and-events/martin-luther-king-jr-legacy-day/creativity-contest/|https://www.babson.edu/about/inclusive-excellence/programs-and-events/|https://www.babson.edu/about/inclusive-excellence/programs-and-events/martin-luther-king-jr-legacy-day/|https://www.babson.edu/about/our-leaders-and-scholars/faculty-and-academic-divisions/arts-and-humanities/languages-and-global-cultures/areas-of-study-/,1,degrees|majors|programs,1,3,Babson Black Women's Entrepreneurial Leadership Program|Black Affinity Achievement Awards|Black Women's Entrepreneurial Leadership Program,,3,warning_10_MajorsFound,ok,,1,https://www.collegevine.com/schools/hub/all/d/babson-college/majors,failed_ctrl_thresh,0,,Africana,Ethnic|ethnic,Black|black,Race|racial,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
206817,Bacone College,www.bacone.edu/,Muskogee,Oklahoma,Private not-for-profit,Professions-focused Baccalaureate Small,Not Classified,"Not classified, not in classification universe",Baccalaureate,Professions-focused,N/A,Very Small,Highly residential,Bachelor's,Not Classified,Not Classified,,,,,0,,0,0,,,0,,no_candidates,,,,,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
476601,Bais HaMedrash and Mesivta of Baltimore,www.bhmb.edu/,Baltimore,Maryland,Private not-for-profit,Special Focus: Theological Studies,Not Classified,"Not classified, not in classification universe",Baccalaureate,Special Focus:  Theological Studies,N/A,Very Small,Highly residential,Bachelor's,Not Classified,Not Classified,https://www.bhmb.edu/,score=40;tier=homepage;hubSig=0;listingLinks=0;slugDiv=0;structHits=0;ctrlStructured=0;canonicalHub=0;flags=,exceptions_seen,https://www.bhmb.edu/,0,,0,0,,,0,warning_10_MajorsFound,ok,,0,https://www.collegevine.com/schools/hub/all/d/bais-hamedrash-and-mesivta-of-baltimore/majors,cv_unresolved,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
245777,Bais Medrash Elyon,,Monsey,New York,Private not-for-profit,Special Focus: Theological Studies,Not Classified,"Not classified, not in classification universe",Baccalaureate,Special Focus:  Theological Studies,N/A,Very Small,Highly residential,Bachelor's,Not Classified,Not Classified,,,,,0,,0,0,,,0,,error_missing_web_address,,,,,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
490513,Bais Medrash Mayan Hatorah,,Lakewood,New Jersey,Private not-for-profit,Special Focus: Theological Studies,Not Classified,"Not classified, not in classification universe",Associate/Baccalaureate,Special Focus:  Theological Studies,N/A,Very Small,Highly residential,Bachelor's,Not Classified,Not Classified,,,,,0,,0,0,,,0,,error_missing_web_address,,,,,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
495031,Bais Medrash of Dexter Park,,Chestnut Ridge,New York,Private not-for-profit,Special Focus: Theological Studies,Not Classified,"Not classified, not in classification universe",Associate/Baccalaureate,Special Focus:  Theological Studies,N/A,Very Small,"Mostly full-time, not residential",Bachelor's,Not Classified,Not Classified,,,,,0,,0,0,,,0,,error_missing_web_address,,,,,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
449658,Bais Medrash Toras Chesed,www.bmtc.edu/,Lakewood,New Jersey,Private not-for-profit,Special Focus: Theological Studies,Not Classified,"Not classified, not in classification universe",Baccalaureate,Special Focus:  Theological Studies,N/A,Very Small,Highly residential,Bachelor's,Not Classified,Not Classified,,,,,0,,0,0,,,0,,no_candidates,,,,,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168847,Baker College,www.baker.edu/,Owosso,Michigan,Private not-for-profit,Professions-focused Baccalaureate Medium,"Higher Access, Medium Earnings","Not classified, not in classification universe",Baccalaureate,Professions-focused,Professions-focused,Medium,Online and on-campus learning,Master's,Not Classified,Not Classified,https://www.baker.edu/programs,score=466;tier=inventory;hubSig=0;listingLinks=6;slugDiv=3;structHits=5;ctrlStructured=4;canonicalHub=1;flags=,exceptions_seen,https://www.baker.edu/programs/|https://www.baker.edu/academics/affiliated-institutions/culinary-institute-of-michigan/programs/culinary-arts/|https://www.baker.edu/academics/affiliated-institutions/culinary-institute-of-michigan/programs/baking-and-pastry-associate-of-applied-science/|https://www.baker.edu/academics/affiliated-institutions/culinary-institute-of-michigan/programs/food-and-beverage-management-associate-of-applied-science/|https://www.baker.edu/academics/affiliated-institutions/culinary-institute-of-michigan/programs/baking-and-pastry-associate-of-applied-science/,1,BS|bachelor|degrees|majors|minors|programs,1,0,,,4,warning_10_MajorsFound,ok,,0,https://www.collegevine.com/schools/hub/all/d/baker-college/majors,cv_unresolved,0,,,,,,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0
154688,Baker University,www.bakeru.edu/,Baldwin City,Kansas,Private not-for-profit,Professions-focused Undergraduate/Graduate-Doctorate Small,"Opportunity Colleges and Universities-Higher Access, Higher Earnings","Not classified, not in classification universe",Undergraduate/Graduate-Doctorate,Professions-focused,Professions-focused,Small,Primarily residential,Doctorate,Not Classified,Not Classified,https://www.bakeru.edu/majors/,score=504;tier=inventory;hubSig=0;listingLinks=0;slugDiv=0;structHits=6;ctrlStructured=11;canonicalHub=1;flags=,429_rate_limited_seen,https://www.bakeru.edu/academics/majors|https://www.bakeru.edu/academics/majors/|https://www.bakeru.edu/majors|https://www.bakeru.edu/undergraduate/majors/|https://www.bakeru.edu/undergraduate/majors,1,BA|bachelor|degrees|majors|minors|programs,1,0,,,11,sufficient majors,ok,,0,https://www.collegevine.com/schools/hub/all/d/baker-university/majors,cv_unresolved,0,,,,,race,0,1,0,1,0,1,1,1,1,1,0,1,1,1,1,0,0,0
109819,Bakersfield College,www.bakersfieldcollege.edu/,Bakersfield,California,Public,Mixed Associate Large,"Higher Access, Medium Earnings","Not classified, not in classification universe",Associate,Mixed,N/A,Large,"Mostly part-time, not residential",Bachelor's,Not Classified,Not Classified,https://www.bakersfieldcollege.edu/academics/departments/,score=446;tier=inventory;hubSig=0;listingLinks=2;slugDiv=1;structHits=3;ctrlStructured=4;canonicalHub=1;flags=,exceptions_seen,https://www.bakersfieldcollege.edu/_resources/assets/documents/catalog/0506_Programs.pdf|https://www.bakersfieldcollege.edu/academics/catalog.html|https://www.bakersfieldcollege.edu/_resources/assets/documents/catalog/0809_Programs.pdf|https://www.bakersfieldcollege.edu/_resources/assets/documents/catalog/1011_AcademicInfo.pdf|https://www.bakersfieldcollege.edu/_resources/assets/documents/catalog/0506_AcademicInfo.pdf,1,BA|BS|bachelor|degrees|majors|programs,1,0,,,4,warning_10_MajorsFound,ok,,0,https://www.collegevine.com/schools/hub/all/d/bakersfield-college/majors,cv_unresolved,0,,,,,,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0
420705,Bakke Graduate University,www.bgu.edu/,Dallas,Texas,Private not-for-profit,Special Focus: Theological Studies,Not Classified,"Not classified, not in classification universe",Graduate-focused,Special Focus:  Theological Studies,Special Focus:  Theological Studies,Very Small,"Mostly part-time, not residential",Doctorate,Not Classified,Not Classified,https://www.bgu.edu/programs,score=250;tier=inventory;hubSig=0;listingLinks=2;slugDiv=2;structHits=2;ctrlStructured=0;canonicalHub=1;flags=grad,exceptions_seen,http://www.bgu.edu/programs|https://www.bgu.edu/programs/|https://www.bgu.edu/assets/documents/emba_program_worksheet.pdf|https://www.bgu.edu/assets/dmin/dminacademicplan.png|https://www.bgu.edu/students/student-resources/handbooks-catalogs,0,BA|BS|degrees|programs,1,0,,,0,warning_10_MajorsFound,ok,,0,https://www.collegevine.com/schools/hub/all/d/bakke-graduate-university/majors,cv_unresolved,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201195,Baldwin Wallace University,www.bw.edu/,Berea,Ohio,Private not-for-profit,Professions-focused Undergraduate/Graduate-Master's Small,"Lower Access, Medium Earnings","Not classified, not in classification universe",Undergraduate/Graduate-Master's,Professions-focused,Professions-focused,Small,Highly residential,Master's,Not Classified,Not Classified,https://www.bw.edu/majors,score=565;tier=inventory;hubSig=0;listingLinks=0;slugDiv=0;structHits=7;ctrlStructured=15;canonicalHub=1;flags=,exceptions_seen,https://www.bw.edu/academics/undergraduate/|https://www.bw.edu/national-security-minor-catalog|https://www.bw.edu/forensic-science-minor-catalog|https://www.bw.edu/diversity-studies-minor-catalog|https://www.bw.edu/asian-studies-minor-catalog,1,BA|BS|bachelor|degrees|majors|minors|programs,1,2,Africana Studies|Middle Eastern and North African Studies,,15,sufficient majors,ok,,1,https://www.collegevine.com/schools/hub/all/d/baldwin-wallace-university/majors,passed_ctrl_thresh,0,,Africa|African|Africana,,,Race,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
150136,Ball State University,www.bsu.edu/,Muncie,Indiana,Public,Professions-focused Undergraduate/Graduate-Doctorate Large,"Opportunity Colleges and Universities-Higher Access, Higher Earnings",Research 2: High Research Spending and Doctorate Production,Undergraduate/Graduate-Doctorate,Professions-focused,Professions-focused,Large,Highly residential,Doctorate,Classified,Not Classified,https://catalog.bsu.edu/,score=40;tier=homepage;hubSig=0;listingLinks=0;slugDiv=0;structHits=0;ctrlStructured=0;canonicalHub=0;flags=,403_forbidden_seen,,0,,0,0,,,0,warning_10_MajorsFound,ok,,1,https://www.collegevine.com/schools/hub/all/d/ball-state-university/majors,passed_ctrl_thresh,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
161864,Baltimore City Community College,www.bccc.edu/,Baltimore,Maryland,Public,Professions-focused Associate Large/Medium,"Higher Access, Lower Earnings","Not classified, not in classification universe",Associate,Professions-focused,N/A,Medium,"Mostly part-time, not residential",Associate,Not Classified,Not Classified,https://www.bccc.edu/programs,score=450;tier=inventory;hubSig=0;listingLinks=0;slugDiv=0;structHits=3;ctrlStructured=5;canonicalHub=1;flags=,exceptions_seen,https://www.bccc.edu/programs/|https://www.bccc.edu/catalog/|https://www.bccc.edu/academics/academic-calendar-catalog-schedules|https://www.bccc.edu/catalog|https://www.bccc.edu/academics/degrees-certificates-career-pathways/arts-and-science-transfer-science,1,BS|bachelor|degrees|majors|programs,1,2,BLACK CINEMA TUESDAY|Read More about BLACK CINEMA TUESDAY,,5,warning_10_MajorsFound,ok,,0,https://www.collegevine.com/schools/hub/all/d/baltimore-city-community-college/majors,cv_unresolved,0,,African,,BLACK|Black,,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0
189015,Bank Street College of Education,www.bankstreet.edu/,New York,New York,Private not-for-profit,Special Focus: Graduate Studies,Not Classified,"Not classified, not in classification universe",Graduate-focused,Special Focus: Graduate Studies,Professions-focused,Small,Graduate-focused,Master's,Not Classified,Not Classified,https://www.bankstreet.edu/,score=68;tier=homepage;hubSig=0;listingLinks=0;slugDiv=0;structHits=2;ctrlStructured=2;canonicalHub=0;flags=,5xx_seen,https://www.bankstreet.edu/,1,degrees|programs,1,1,Building Racial Equity page,,2,warning_10_MajorsFound,ok,,0,https://www.collegevine.com/schools/hub/all/d/bank-street-college-of-education/majors,cv_unresolved,0,,,ethnic,,Racial|race,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
