unitid,name,Web_address,city,state,control,Institutional Classification,Student Access and Earnings Classification,Research Activity Designation,Award Level Focus,Academic Mix,Graduate Academic Program Mix,Size,Campus Setting,Highest Degree Awarded,Community Engagement,Leadership for Public Purpose,best_guess_inventory_url,best_guess_inventory_reason,url_tag,alt_candidate_urls,any_control_found,struct_hits_union,>0_struct_hits_found,program_title_count,program_titles_found,pdf_hits,total_controls_found,controls_sufficiency,status,error_detail,college_vine_site,college_vine_url,college_vine_ctrl_status,college_vine_program_title_count,college_vine_program_titles_found,afri_matches,ethnic_matches,black_matches,race_matches,anthropology,math,linguistics,chem,architect,economics,psychology,sociology,history,english,political_science,philosophy,computer_science,engineering,physics,geology,statistics,neuroscience
406547,City College-Gainesville,,Gainesville,Florida,Private for-profit,Special Focus: Applied and Career Studies,Not Classified,"Not classified, not in classification universe",Associate,Special Focus: Applied and Career Studies,N/A,Very Small,"Mostly full-time, not residential",Bachelor's,Not Classified,Not Classified,,,,,0,,0,0,,,0,,error_missing_web_address,,,,,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144209,City Colleges of Chicago-Harold Washington College,www.ccc.edu/colleges/washington/Pages/default.aspx,Chicago,Illinois,Public,Mixed Associate Medium,"Higher Access, Lower Earnings","Not classified, not in classification universe",Associate,Mixed,N/A,Medium,"Mostly part-time, not residential",Associate,Not Classified,Not Classified,https://www.ccc.edu/departments/,score=867;tier=inventory;hubSig=5;listingLinks=155;slugDiv=86;structHits=3;ctrlStructured=3;canonicalHub=1;flags=,exceptions_seen,https://www.ccc.edu/washington/menu/departments|https://www.ccc.edu/washington/menu/departments/|https://www.ccc.edu/menu/departments/|https://www.ccc.edu/washington/departments/testing-resources/|https://www.ccc.edu/departments/inspector-general/,1,degrees|majors|programs,1,0,,,5,warning_10_MajorsFound,ok,,0,https://www.collegevine.com/schools/hub/all/d/city-colleges-of-chicago-harold-washington-college/majors,cv_unresolved,0,,African,ethnic,Black,Racial,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
144184,City Colleges of Chicago-Harry S Truman College,www.ccc.edu/colleges/truman/Pages/default.aspx,Chicago,Illinois,Public,Mixed Associate Medium,"Higher Access, Lower Earnings","Not classified, not in classification universe",Associate,Mixed,N/A,Medium,"Mostly part-time, not residential",Associate,Not Classified,Not Classified,https://www.ccc.edu/departments/,score=867;tier=inventory;hubSig=5;listingLinks=155;slugDiv=86;structHits=3;ctrlStructured=3;canonicalHub=1;flags=,exceptions_seen,https://www.ccc.edu/menu/departments/|https://www.ccc.edu/truman/menu/departments/|https://www.ccc.edu/truman/departments/assessment/|https://www.ccc.edu/truman/departments/testing-resources/|https://www.ccc.edu/departments/development/,1,degrees|majors|programs,1,0,,,5,warning_10_MajorsFound,ok,,0,https://www.collegevine.com/schools/hub/all/d/city-colleges-of-chicago-harry-s-truman-college/majors,cv_unresolved,0,,African,ethnic,Black,Racial,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0
144157,City Colleges of Chicago-Kennedy-King College,www.ccc.edu/colleges/kennedy/pages/default.aspx,Chicago,Illinois,Public,Mixed Associate Small,"Higher Access, Lower Earnings","Not classified, not in classification universe",Associate,Mixed,N/A,Small,"Mostly part-time, not residential",Associate,Not Classified,Not Classified,https://www.ccc.edu/departments/,score=867;tier=inventory;hubSig=5;listingLinks=155;slugDiv=86;structHits=3;ctrlStructured=3;canonicalHub=1;flags=,exceptions_seen,https://www.ccc.edu/menu/departments/|https://www.ccc.edu/kennedy/menu/departments/|https://www.ccc.edu/kennedy/departments/|https://www.ccc.edu/kennedy/departments/testing-resources/|https://www.ccc.edu/departments/inspector-general/,1,degrees|majors|programs,1,0,,,3,warning_10_MajorsFound,ok,,0,https://www.collegevine.com/schools/hub/all/d/city-colleges-of-chicago-kennedy-king-college/majors,cv_unresolved,0,,African,ethnic,Black,Racial,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
144166,City Colleges of Chicago-Malcolm X College,www.ccc.edu/colleges/malcolm-x/pages/default.aspx,Chicago,Illinois,Public,Mixed Associate Medium,"Higher Access, Medium Earnings","Not classified, not in classification universe",Associate,Mixed,N/A,Medium,"Mostly part-time, not residential",Associate,Not Classified,Not Classified,https://www.ccc.edu/departments/,score=867;tier=inventory;hubSig=5;listingLinks=155;slugDiv=86;structHits=3;ctrlStructured=3;canonicalHub=1;flags=,exceptions_seen,https://www.ccc.edu/menu/departments/|https://www.ccc.edu/malcolm-x/menu/departments/|https://www.ccc.edu/malcolm-x/menu/departments|https://www.ccc.edu/departments/development/|https://www.ccc.edu/departments/inspector-general/,1,degrees|majors|programs,1,1,Predominately Black Institutions Program - PBI,,4,warning_10_MajorsFound,ok,,0,https://www.collegevine.com/schools/hub/all/d/city-colleges-of-chicago-malcolm-x-college/majors,cv_unresolved,0,,African,ethnic,Black,Racial,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
144175,City Colleges of Chicago-Olive-Harvey College,www.ccc.edu/colleges/olive-harvey/Pages/default.aspx,Chicago,Illinois,Public,Mixed Associate Small,"Higher Access, Lower Earnings","Not classified, not in classification universe",Associate,Mixed,N/A,Small,"Mostly part-time, not residential",Associate,Not Classified,Not Classified,https://www.ccc.edu/departments/,score=867;tier=inventory;hubSig=5;listingLinks=155;slugDiv=86;structHits=3;ctrlStructured=3;canonicalHub=1;flags=,exceptions_seen,https://www.ccc.edu/menu/departments/|https://www.ccc.edu/olive-harvey/menu/departments/|https://www.ccc.edu/olive-harvey/departments/advising/|https://www.ccc.edu/olive-harvey/departments/testing-resources/|https://www.ccc.edu/departments/development/,1,degrees|majors|programs,1,2,Predominantly Black Institutions Program (PBI)|Social Science and Africana Studies Department,,4,warning_10_MajorsFound,ok,,0,https://www.collegevine.com/schools/hub/all/d/city-colleges-of-chicago-olive-harvey-college/majors,cv_unresolved,0,,African|Africana,ethnic,Black,Racial,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
144193,City Colleges of Chicago-Richard J Daley College,www.ccc.edu/colleges/daley/pages/default.aspx,Chicago,Illinois,Public,Mixed Associate Medium,"Higher Access, Medium Earnings","Not classified, not in classification universe",Associate,Mixed,N/A,Medium,"Mostly part-time, not residential",Associate,Not Classified,Not Classified,https://www.ccc.edu/departments/,score=867;tier=inventory;hubSig=5;listingLinks=155;slugDiv=86;structHits=3;ctrlStructured=3;canonicalHub=1;flags=,exceptions_seen,https://www.ccc.edu/menu/departments/|https://www.ccc.edu/daley/menu/departments/|https://www.ccc.edu/departments/inspector-general/|https://www.ccc.edu/daley/departments/assessment/|https://www.ccc.edu/departments/development/,1,degrees|majors|programs,1,0,,,4,warning_10_MajorsFound,ok,,0,https://www.collegevine.com/schools/hub/all/d/city-colleges-of-chicago-richard-j-daley-college/majors,cv_unresolved,0,,African,ethnic|ethnically,Black,Racial,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
144218,City Colleges of Chicago-Wilbur Wright College,www.ccc.edu/colleges/wright/pages/default.aspx,Chicago,Illinois,Public,Mixed Associate Medium,"Higher Access, Medium Earnings","Not classified, not in classification universe",Associate,Mixed,N/A,Medium,"Mostly part-time, not residential",Associate,Classified,Not Classified,https://www.ccc.edu/departments/,score=867;tier=inventory;hubSig=5;listingLinks=155;slugDiv=86;structHits=3;ctrlStructured=3;canonicalHub=1;flags=,exceptions_seen,https://www.ccc.edu/menu/departments/|https://www.ccc.edu/wright/menu/departments/|https://www.ccc.edu/wright/departments/advising/|https://www.ccc.edu/wright/departments/wright-college-humboldt-park/|https://www.ccc.edu/departments/development/,1,degrees|majors|programs,1,0,,,6,warning_10_MajorsFound,ok,,0,https://www.collegevine.com/schools/hub/all/d/city-colleges-of-chicago-wilbur-wright-college/majors,cv_unresolved,0,,African,ethnic,Black,Racial,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0
234915,City University of Seattle,www.cityu.edu/,Seattle,Washington,Private not-for-profit,Special Focus: Business,"Opportunity Colleges and Universities-Higher Access, Higher Earnings","Not classified, not in classification universe",Undergraduate/Graduate-Doctorate,Special Focus: Business,Professions-focused,Small,Primarily online,Doctorate,Not Classified,Not Classified,https://www.cityu.edu/programs/,score=480;tier=inventory;hubSig=0;listingLinks=0;slugDiv=0;structHits=6;ctrlStructured=5;canonicalHub=1;flags=,exceptions_seen,https://www.cityu.edu/academics/programs/|https://www.cityu.edu/academics/majors-minors|https://www.cityu.edu/academics/programs|https://www.cityu.edu/academics/majors-minors/|https://www.cityu.edu/majors-minors/,1,BA|BS|bachelor|degrees|majors|programs,1,0,,,5,warning_10_MajorsFound,ok,,0,https://www.collegevine.com/schools/hub/all/d/city-university-of-seattle/majors,cv_unresolved,0,,,,,Race,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
457697,City Vision University,www.cityvision.edu/,Kansas City,Missouri,Private not-for-profit,Professions-focused Baccalaureate Small,"Higher Access, Medium Earnings","Not classified, not in classification universe",Baccalaureate,Professions-focused,Special Focus: Business,Very Small,Primarily online,Bachelor's,Not Classified,Not Classified,https://www.cityvision.edu/catalog/2526,score=264;tier=catalog;hubSig=0;listingLinks=0;slugDiv=0;structHits=6;ctrlStructured=1;canonicalHub=0;flags=yearHit,exceptions_seen,https://www.cityvision.edu/catalog/20252026|https://www.cityvision.edu/catalog/|https://www.cityvision.edu/catalog|http://www.cityvision.edu/files/catalog.pdf|https://www.cityvision.edu/files/catalog.pdf,1,BA|BS|bachelor|degrees|majors|programs,1,0,,,1,warning_10_MajorsFound,ok,,0,https://www.collegevine.com/schools/hub/all/d/city-vision-university/majors,cv_unresolved,0,,Africa,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
208406,Clackamas Community College,www.clackamas.edu/,Oregon City,Oregon,Public,Mixed Associate Medium,"Higher Access, Medium Earnings","Not classified, not in classification universe",Associate,Mixed,N/A,Medium,"Mostly part-time, not residential",Associate,Not Classified,Not Classified,https://www.clackamas.edu/programs/,score=616;tier=inventory;hubSig=2;listingLinks=15;slugDiv=15;structHits=3;ctrlStructured=4;canonicalHub=1;flags=,exceptions_seen,https://www.clackamas.edu/docs/default-source/degrees-certificates/departments-programs/machine-tool-tech-new-program.pdf?sfvrsn=9a998668_4|https://www.clackamas.edu/docs/default-source/degrees-certificates/departments-programs/health-sciences-programs-informational-flyer.pdf?sfvrsn=e8888f68_3|https://www.clackamas.edu/docs/default-source/degrees-certificates/departments-programs/vaccine-attestation-form-11-2024.pdf?sfvrsn=ecd4636b_6|https://www.clackamas.edu/academics/departments-programs/nursing-assistant-1-and-2|https://www.clackamas.edu/academics/departments-programs/gerontology-cc,1,BA|BS|bachelor|degrees|programs,1,0,,,4,warning_10_MajorsFound,ok,,0,https://www.collegevine.com/schools/hub/all/d/clackamas-community-college/majors,cv_unresolved,0,,,,Black,race,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
