unitid,name,Web_address,city,state,control,Institutional Classification,Student Access and Earnings Classification,Research Activity Designation,Award Level Focus,Academic Mix,Graduate Academic Program Mix,Size,Campus Setting,Highest Degree Awarded,Community Engagement,Leadership for Public Purpose,best_guess_inventory_url,best_guess_inventory_reason,url_tag,alt_candidate_urls,any_control_found,struct_hits_union,>0_struct_hits_found,program_title_count,program_titles_found,pdf_hits,total_controls_found,controls_sufficiency,status,error_detail,college_vine_site,college_vine_url,college_vine_ctrl_status,college_vine_program_title_count,college_vine_program_titles_found,afri_matches,ethnic_matches,black_matches,race_matches,anthropology,math,linguistics,chem,architect,economics,psychology,sociology,history,english,political_science,philosophy,computer_science,engineering,physics,geology,statistics,neuroscience
198118,Caldwell Community College and Technical Institute,cccti.edu/,Hudson,North Carolina,Public,Mixed Associate Medium,"Higher Access, Medium Earnings","Not classified, not in classification universe",Associate,Mixed,N/A,Medium,"Mostly part-time, not residential",Associate,Not Classified,Not Classified,https://cccti.edu/programs/,score=420;tier=inventory;hubSig=0;listingLinks=1;slugDiv=1;structHits=2;ctrlStructured=0;canonicalHub=1;flags=,exceptions_seen,https://cccti.edu/academics/programs|https://cccti.edu/programs|https://cccti.edu/academics/programs/|https://cccti.edu/programs/all-programs/|https://cccti.edu/programs/apprenticeship,1,degrees|programs,1,0,,,1,warning_10_MajorsFound,ok,,0,https://www.collegevine.com/schools/hub/all/d/caldwell-community-college-and-technical-institute/majors,cv_unresolved,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
183910,Caldwell University,www.caldwell.edu/,Caldwell,New Jersey,Private not-for-profit,Professions-focused Undergraduate/Graduate-Master's Small,"Higher Access, Medium Earnings","Not classified, not in classification universe",Undergraduate/Graduate-Master's,Professions-focused,Professions-focused,Small,Primarily residential,Master's,Not Classified,Not Classified,https://www.caldwell.edu/all-programs/,score=646;tier=other;hubSig=6;listingLinks=96;slugDiv=83;structHits=6;ctrlStructured=9;canonicalHub=0;flags=,exceptions_seen,https://www.caldwell.edu/academics/majors|https://www.caldwell.edu/academics/majors/|https://www.caldwell.edu/majors/|https://www.caldwell.edu/majors|https://www.caldwell.edu/programs/bachelor-of-science-in-business-and-literary-studies/,1,BA|BS|bachelor|degrees|majors|minors|programs,1,0,,,11,sufficient majors,ok,,1,https://www.collegevine.com/schools/hub/all/d/caldwell-university/majors,failed_ctrl_thresh,0,,Africa|African,ethnic,black,race,0,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0
433420,California Aeronautical University,www.calaero.edu/,Bakersfield,California,Private for-profit,Professions-focused Baccalaureate Small,"Higher Access, Medium Earnings","Not classified, not in classification universe",Baccalaureate,Professions-focused,Professions-focused,Very Small,Primarily residential,Bachelor's,Not Classified,Not Classified,https://www.calaero.edu/programs/,score=440;tier=inventory;hubSig=0;listingLinks=2;slugDiv=2;structHits=4;ctrlStructured=0;canonicalHub=1;flags=,429_rate_limited_seen,https://www.calaero.edu/programs|https://www.calaero.edu/academics/catalog/2526|https://www.calaero.edu/course-catalog|https://www.calaero.edu/course-catalog/|https://www.calaero.edu/,1,BS|bachelor|degrees|programs,1,0,,,1,warning_10_MajorsFound,ok,,0,https://www.collegevine.com/schools/hub/all/d/california-aeronautical-university/majors,cv_unresolved,0,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
110361,California Baptist University,www.calbaptist.edu/,Riverside,California,Private not-for-profit,Professions-focused Undergraduate/Graduate-Doctorate Medium,"Opportunity Colleges and Universities-Higher Access, Higher Earnings","Not classified, not in classification universe",Undergraduate/Graduate-Doctorate,Professions-focused,Professions-focused,Medium,Primarily residential,Doctorate,Not Classified,Not Classified,https://www.calbaptist.edu/majors/,score=420;tier=inventory;hubSig=0;listingLinks=1;slugDiv=1;structHits=2;ctrlStructured=0;canonicalHub=1;flags=,exceptions_seen,https://www.calbaptist.edu/academics/programs/|https://www.calbaptist.edu/academics/programs|https://www.calbaptist.edu/majors|https://www.calbaptist.edu/programs/|https://www.calbaptist.edu/programs,0,bachelor|programs,1,0,,,0,warning_10_MajorsFound,ok,,0,https://www.collegevine.com/schools/hub/all/d/california-baptist-university/majors,cv_unresolved,0,,,,Blackboard,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
447713,California Career College,www.californiacareercollege.edu/,Canoga Park,California,Private for-profit,Special Focus: Nursing,Not Classified,"Not classified, not in classification universe",Associate,Special Focus: Nursing,N/A,Very Small,"Mostly full-time, not residential",Associate,Not Classified,Not Classified,https://www.californiacareercollege.edu/course-catalog/2526,score=220;tier=catalog;hubSig=0;listingLinks=0;slugDiv=0;structHits=2;ctrlStructured=0;canonicalHub=0;flags=yearHit,exceptions_seen,https://www.californiacareercollege.edu/course-catalog|https://www.californiacareercollege.edu/course-catalog/|https://www.californiacareercollege.edu/|https://www.californiacareercollege.edu/,0,degrees|programs,1,0,,,0,warning_10_MajorsFound,ok,,0,https://www.collegevine.com/schools/hub/all/d/california-career-college/majors,cv_unresolved,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110370,California College of the Arts,www.cca.edu/,San Francisco,California,Private not-for-profit,"Special Focus: Arts, Music, and Design","Lower Access, Medium Earnings","Not classified, not in classification universe",Undergraduate/Graduate-Master's,"Special Focus: Arts, Music, and Design",Mixed,Small,Highly residential,Master's,Not Classified,Not Classified,https://www.cca.edu/academics/minors/,score=119;tier=other;hubSig=0;listingLinks=0;slugDiv=0;structHits=4;ctrlStructured=1;canonicalHub=0;flags=,exceptions_seen,https://www.cca.edu/academics/critical-studies/|https://www.cca.edu/academics/core-curriculum/|https://www.cca.edu/architecture/barch/|https://www.cca.edu/academics/pre-college/|https://www.cca.edu/academics/young-artist-studio-program/,1,BA|bachelor|degrees|majors|minors|programs,1,8,"Are you eligible to waive Critical Ethnic Studies requirements?|CONJURE! African Sacred Art|Critical Ethnic Studies|Thinking Race, Writing Culture|View a statement from Critical Ethnic Studies in solidarity with Black Lives Matter|a statement from Critical Ethnic Studies in solidarity with Black Lives Matter|chair of Critical Ethnic Studies|minor in Critical Ethnic Studies",,6,warning_10_MajorsFound,ok,,1,https://www.collegevine.com/schools/hub/all/d/california-college-of-the-arts/majors,failed_ctrl_thresh,0,,Africa|African,Ethnic|ethnic|ethnicity,Black|Blackness,Race|race|racial,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0
488572,California Health Sciences University,chsu.edu/,Clovis,California,Private for-profit,Special Focus: Medical Schools and Centers,Not Classified,"Not classified, not in classification universe",Graduate-focused,Special Focus: Medical Schools and Centers,Special Focus: Medical Schools and Centers,Very Small,Graduate-focused,Doctorate,Not Classified,Not Classified,https://chsu.edu/catalog/2526,score=210;tier=catalog;hubSig=0;listingLinks=0;slugDiv=0;structHits=1;ctrlStructured=0;canonicalHub=0;flags=yearHit,exceptions_seen,https://catalog.chsu.edu/com-2025-2026-academic-calendar|https://chsu.edu/catalog/20252026|https://catalog.chsu.edu/2025-2026-university-holiday-calendar|https://catalog.chsu.edu/california-health-sciences-university-unlawful-discrimination-harassment-sexual-misconduct-and|https://catalog.chsu.edu/sites/default/files/2022-2023-academic-catalog-student-handbook.pdf,1,BA|BS|minors|programs,1,0,,,2,warning_10_MajorsFound,ok,,0,https://www.collegevine.com/schools/hub/all/d/california-health-sciences-university/majors,cv_unresolved,0,,,ethnicity,,race,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
495271,California Indian Nations College,,Palm Desert,California,Public,Mixed Associate Small,Not Classified,"Not classified, not in classification universe",Associate,Mixed,N/A,Very Small,"Mostly part-time, not residential",Associate,Not Classified,Not Classified,,,,,0,,0,0,,,0,,error_missing_web_address,,,,,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
487649,California Institute of Advanced Management,www.ciam.edu/,Alhambra,California,Private not-for-profit,Special Focus: Business,Not Classified,"Not classified, not in classification universe",Graduate-focused,Special Focus: Business,Special Focus: Business,Very Small,Graduate-focused,Master's,Not Classified,Not Classified,https://www.ciam.edu/catalog/2526,score=220;tier=catalog;hubSig=0;listingLinks=0;slugDiv=0;structHits=2;ctrlStructured=0;canonicalHub=0;flags=yearHit,exceptions_seen,https://www.ciam.edu/catalog/20252026|https://www.ciam.edu/catalog/|https://www.ciam.edu/catalog|https://www.ciam.edu/|https://www.ciam.edu/,0,degrees|majors|programs,1,0,,,0,warning_10_MajorsFound,ok,,0,https://www.collegevine.com/schools/hub/all/d/california-institute-of-advanced-management/majors,cv_unresolved,0,,,,Black|blackamerica|blackhistorymonth,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
490285,California Institute of Arts & Technology,www.ciat.edu/,San Diego,California,Private for-profit,Special Focus: Applied and Career Studies,Not Classified,"Not classified, not in classification universe",Associate,Special Focus: Applied and Career Studies,N/A,Small,Primarily online,Associate,Not Classified,Not Classified,https://www.ciat.edu/programs/,score=685;tier=inventory;hubSig=3;listingLinks=21;slugDiv=13;structHits=3;ctrlStructured=0;canonicalHub=1;flags=,exceptions_seen,https://www.ciat.edu/programs|https://www.ciat.edu/course-catalog/|https://www.ciat.edu/course-catalog|https://www.ciat.edu/|https://www.ciat.edu/programs/cybersecurity,0,bachelor|degrees|majors|programs,1,0,,,0,warning_10_MajorsFound,ok,,0,https://www.collegevine.com/schools/hub/all/d/california-institute-of-arts-and-technology/majors,cv_unresolved,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
