unitid,name,Web_address,city,state,control,Institutional Classification,Student Access and Earnings Classification,Research Activity Designation,Award Level Focus,Academic Mix,Graduate Academic Program Mix,Size,Campus Setting,Highest Degree Awarded,Community Engagement,Leadership for Public Purpose,best_guess_inventory_url,best_guess_inventory_reason,url_tag,alt_candidate_urls,any_control_found,struct_hits_union,>0_struct_hits_found,program_title_count,program_titles_found,pdf_hits,total_controls_found,controls_sufficiency,status,error_detail,college_vine_site,college_vine_url,college_vine_ctrl_status,college_vine_program_title_count,college_vine_program_titles_found,afri_matches,ethnic_matches,black_matches,race_matches,anthropology,math,linguistics,chem,architect,economics,psychology,sociology,history,english,political_science,philosophy,computer_science,engineering,physics,geology,statistics,neuroscience
443331,West Coast University-Los Angeles,westcoastuniversity.edu/,North Hollywood,California,Private for-profit,Special Focus: Nursing,"Opportunity Colleges and Universities-Higher Access, Higher Earnings","Not classified, not in classification universe",Baccalaureate,Special Focus: Nursing,N/A,Small,"Mostly full-time, not residential",Bachelor's,Not Classified,Not Classified,https://westcoastuniversity.edu/programs,score=695;tier=inventory;hubSig=3;listingLinks=30;slugDiv=9;structHits=4;ctrlStructured=0;canonicalHub=1;flags=,exceptions_seen,https://westcoastuniversity.edu/programs/|https://westcoastuniversity.edu/programs/bachelor-science-dental-hygiene-orange-county|https://westcoastuniversity.edu/programs/lvn-to-bsn|https://westcoastuniversity.edu/programs/bachelor-science-nursing|https://westcoastuniversity.edu/programs/lpn-to-bsn,1,BS|bachelor|degrees|majors|programs,1,0,,,6,warning_10_MajorsFound,ok,,0,https://www.collegevine.com/schools/hub/all/d/west-coast-university-los-angeles/majors,cv_unresolved,0,,,,,,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0
485272,West Coast University-Miami,westcoastuniversity.edu/,Doral,Florida,Private for-profit,Special Focus: Nursing,Not Classified,"Not classified, not in classification universe",Baccalaureate,Special Focus: Nursing,N/A,Small,"Mostly full-time, not residential",Bachelor's,Not Classified,Not Classified,https://westcoastuniversity.edu/programs/,score=695;tier=inventory;hubSig=3;listingLinks=30;slugDiv=9;structHits=4;ctrlStructured=0;canonicalHub=1;flags=,exceptions_seen,https://westcoastuniversity.edu/programs|https://westcoastuniversity.edu/programs/bachelor-science-dental-hygiene-orange-county|https://westcoastuniversity.edu/programs/lvn-to-bsn|https://westcoastuniversity.edu/programs/bachelor-science-nursing|https://westcoastuniversity.edu/programs/lpn-to-bsn,1,BS|bachelor|degrees|majors|programs,1,0,,,6,warning_10_MajorsFound,ok,,0,https://www.collegevine.com/schools/hub/all/d/west-coast-university-miami/majors,cv_unresolved,0,,,,,,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0
458229,West Coast University-Ontario,westcoastuniversity.edu/,Ontario,California,Private for-profit,Special Focus: Nursing,"Opportunity Colleges and Universities-Higher Access, Higher Earnings","Not classified, not in classification universe",Baccalaureate,Special Focus: Nursing,N/A,Small,"Mostly full-time, not residential",Bachelor's,Not Classified,Not Classified,https://westcoastuniversity.edu/programs,score=695;tier=inventory;hubSig=3;listingLinks=30;slugDiv=9;structHits=4;ctrlStructured=0;canonicalHub=1;flags=,exceptions_seen,https://westcoastuniversity.edu/programs/|https://westcoastuniversity.edu/programs/bachelor-science-dental-hygiene-orange-county|https://westcoastuniversity.edu/programs/lvn-to-bsn|https://westcoastuniversity.edu/programs/bachelor-science-nursing|https://westcoastuniversity.edu/programs/lpn-to-bsn,1,BS|bachelor|degrees|majors|programs,1,0,,,6,warning_10_MajorsFound,ok,,0,https://www.collegevine.com/schools/hub/all/d/west-coast-university-ontario/majors,cv_unresolved,0,,,,,,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0
458210,West Coast University-Orange County,westcoastuniversity.edu/,Anaheim,California,Private for-profit,Special Focus: Nursing,"Opportunity Colleges and Universities-Higher Access, Higher Earnings","Not classified, not in classification universe",Undergraduate/Graduate-Master's,Special Focus: Nursing,Special Focus: Nursing,Medium,"Mostly full-time, not residential",Master's,Not Classified,Not Classified,https://westcoastuniversity.edu/programs/,score=695;tier=inventory;hubSig=3;listingLinks=30;slugDiv=9;structHits=4;ctrlStructured=0;canonicalHub=1;flags=,exceptions_seen,https://westcoastuniversity.edu/programs|https://westcoastuniversity.edu/programs/bachelor-science-dental-hygiene-orange-county|https://westcoastuniversity.edu/programs/lvn-to-bsn|https://westcoastuniversity.edu/programs/bachelor-science-nursing|https://westcoastuniversity.edu/programs/lpn-to-bsn,1,BS|bachelor|degrees|majors|programs,1,0,,,6,warning_10_MajorsFound,ok,,0,https://www.collegevine.com/schools/hub/all/d/west-coast-university-orange-county/majors,cv_unresolved,0,,,,,,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0
139278,West Georgia Technical College,www.westgatech.edu/,Waco,Georgia,Public,Professions-focused Associate Large/Medium,"Higher Access, Lower Earnings","Not classified, not in classification universe",Associate,Professions-focused,N/A,Medium,"Mostly part-time, not residential",Associate,Not Classified,Not Classified,https://www.westgatech.edu/catalog/2526,score=232;tier=catalog;hubSig=0;listingLinks=0;slugDiv=0;structHits=2;ctrlStructured=3;canonicalHub=0;flags=yearHit,exceptions_seen,https://www.westgatech.edu/catalog/20252026|https://www.westgatech.edu/catalog|https://www.westgatech.edu/program-explorer/academic-resources/catalog-student-handbook/|https://www.westgatech.edu/catalog/|https://www.westgatech.edu/student-advising/program-completion-checklists/,1,degrees|programs,1,1,Black Tie and Boots,,7,warning_10_MajorsFound,ok,,0,https://www.collegevine.com/schools/hub/all/d/west-georgia-technical-college/majors,cv_unresolved,0,,,,Black|Blackboard|black-tie-boots-,,0,0,0,0,0,1,1,1,0,1,1,0,1,1,0,0,0,0
125462,Coalinga College,www.westhillscollege.com/coalinga/,Coalinga,California,Public,Mixed Associate Medium,"Higher Access, Medium Earnings","Not classified, not in classification universe",Associate,Mixed,N/A,Medium,Primarily non-residential,Associate,Not Classified,Not Classified,https://www.westhillscollege.com/district/departments/,score=254;tier=inventory;hubSig=0;listingLinks=8;slugDiv=7;structHits=1;ctrlStructured=1;canonicalHub=0;flags=,exceptions_seen,https://www.westhillscollege.com/|https://www.westhillscollege.com/firebaugh/|https://www.westhillscollege.com/schedule/|https://www.westhillscollege.com/coalinga/|https://www.westhillscollege.com/portal/,1,bachelor|degrees|programs,1,16,(ES-001-C01) Introduction to Ethnic Studies|(ES-001-C02) Introduction to Ethnic Studies|(ES-001-C03) Introduction to Ethnic Studies|(ES-001-C04) Introduction to Ethnic Studies|(ES-001-C05) Introduction to Ethnic Studies|(ES-001-C06) Introduction to Ethnic Studies|(ES-001-F01) Introduction to Ethnic Studies|(ES-001-L01) Introduction to Ethnic Studies|(ES-001-L02) Introduction to Ethnic Studies|(ES-001-L03) Introduction to Ethnic Studies|(ES-001-L04) Introduction to Ethnic Studies|(ES-001-L05) Introduction to Ethnic Studies|(ES-001-L06) Introduction to Ethnic Studies|(ES-001-L07) Introduction to Ethnic Studies|(ES-001-L08) Introduction to Ethnic Studies|(HIST-034-L01) History of African Americans in the United States,,13,sufficient majors,ok,,0,https://www.collegevine.com/schools/hub/all/d/coalinga-college/majors,cv_unresolved,0,,African,Ethnic|ethnic,,race,0,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,0
448594,Lemoore College,www.westhillscollege.com/lemoore/,Lemoore,California,Public,Mixed Associate Medium,"Higher Access, Medium Earnings","Not classified, not in classification universe",Associate,Mixed,N/A,Medium,"Mostly part-time, not residential",Associate,Not Classified,Not Classified,https://www.westhillscollege.com/district/departments/,score=254;tier=inventory;hubSig=0;listingLinks=8;slugDiv=7;structHits=1;ctrlStructured=1;canonicalHub=0;flags=,4xx_seen,https://www.westhillscollege.com/|https://www.westhillscollege.com/schedule/|https://www.westhillscollege.com/lemoore/|https://www.westhillscollege.com/portal/|https://www.westhillscollege.com/employers/,1,degrees|programs,1,16,(ES-001-C01) Introduction to Ethnic Studies|(ES-001-C02) Introduction to Ethnic Studies|(ES-001-C03) Introduction to Ethnic Studies|(ES-001-C04) Introduction to Ethnic Studies|(ES-001-C05) Introduction to Ethnic Studies|(ES-001-C06) Introduction to Ethnic Studies|(ES-001-F01) Introduction to Ethnic Studies|(ES-001-L01) Introduction to Ethnic Studies|(ES-001-L02) Introduction to Ethnic Studies|(ES-001-L03) Introduction to Ethnic Studies|(ES-001-L04) Introduction to Ethnic Studies|(ES-001-L05) Introduction to Ethnic Studies|(ES-001-L06) Introduction to Ethnic Studies|(ES-001-L07) Introduction to Ethnic Studies|(ES-001-L08) Introduction to Ethnic Studies|(HIST-034-L01) History of African Americans in the United States,,13,sufficient majors,ok,,0,https://www.collegevine.com/schools/hub/all/d/lemoore-college/majors,cv_unresolved,0,,African,Ethnic|ethnic,,race,0,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,0
157483,West Kentucky Community and Technical College,westkentucky.kctcs.edu/,Paducah,Kentucky,Public,Mixed Associate Medium,"Higher Access, Medium Earnings","Not classified, not in classification universe",Associate,Mixed,N/A,Medium,"Mostly full-time, not residential",Associate,Not Classified,Not Classified,https://westkentucky.kctcs.edu/about/campuses/index.aspx,score=88;tier=other;hubSig=0;listingLinks=0;slugDiv=0;structHits=4;ctrlStructured=2;canonicalHub=0;flags=,exceptions_seen,https://westkentucky.kctcs.edu/index.aspx|https://westkentucky.kctcs.edu/|https://westkentucky.kctcs.edu/|https://westkentucky.kctcs.edu/current-students/academic-resources/advising/index.aspx|https://westkentucky.kctcs.edu/education-training/program-finder/computer-information-technology.aspx,1,bachelor|degrees|majors|programs,1,0,,,4,warning_10_MajorsFound,ok,,0,https://www.collegevine.com/schools/hub/all/d/west-kentucky-community-and-technical-college/majors,cv_unresolved,0,,,,,,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
237932,West Liberty University,www.westliberty.edu/,West Liberty,West Virginia,Public,Professions-focused Undergraduate/Graduate-Master's Small,"Higher Access, Medium Earnings","Not classified, not in classification universe",Undergraduate/Graduate-Master's,Professions-focused,Professions-focused,Small,Highly residential,Master's,Not Classified,Not Classified,https://www.westliberty.edu/majors/,score=462;tier=inventory;hubSig=0;listingLinks=0;slugDiv=0;structHits=3;ctrlStructured=8;canonicalHub=1;flags=,429_rate_limited_seen,https://www.westliberty.edu/majors|https://www.westliberty.edu/undergraduate/majors/|https://www.westliberty.edu/undergraduate/majors|https://www.westliberty.edu/|https://www.westliberty.edu/catalog/2526,1,bachelor|degrees|majors|programs,1,1,Black and Gold Day Signup,,8,warning_10_MajorsFound,ok,,0,https://www.collegevine.com/schools/hub/all/d/west-liberty-university/majors,cv_unresolved,0,,,,Black,,0,1,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0
125471,West Los Angeles College,www.wlac.edu/,Culver City,California,Public,Mixed Associate Medium,"Higher Access, Medium Earnings","Not classified, not in classification universe",Associate,Mixed,N/A,Medium,Online and on-campus learning,Bachelor's,Not Classified,Not Classified,,,,,0,,0,0,,,0,,no_candidates,,,,,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
