unitid,name,Web_address,city,state,control,Institutional Classification,Student Access and Earnings Classification,Research Activity Designation,Award Level Focus,Academic Mix,Graduate Academic Program Mix,Size,Campus Setting,Highest Degree Awarded,Community Engagement,Leadership for Public Purpose,best_guess_inventory_url,best_guess_inventory_reason,url_tag,alt_candidate_urls,any_control_found,struct_hits_union,>0_struct_hits_found,program_title_count,program_titles_found,pdf_hits,total_controls_found,controls_sufficiency,status,error_detail,college_vine_site,college_vine_url,college_vine_ctrl_status,college_vine_program_title_count,college_vine_program_titles_found,afri_matches,ethnic_matches,black_matches,race_matches,anthropology,math,linguistics,chem,architect,economics,psychology,sociology,history,english,political_science,philosophy,computer_science,engineering,physics,geology,statistics,neuroscience
173160,Bethel University,www.bethel.edu/,Saint Paul,Minnesota,Private not-for-profit,Professions-focused Undergraduate/Graduate-Doctorate Medium,"Higher Access, Medium Earnings","Not classified, not in classification universe",Undergraduate/Graduate-Doctorate,Professions-focused,Professions-focused,Medium,Highly residential,Doctorate,Not Classified,Not Classified,https://www.bethel.edu/majors-minors,score=1053;tier=inventory;hubSig=6;listingLinks=127;slugDiv=110;structHits=6;ctrlStructured=12;canonicalHub=1;flags=,429_rate_limited_seen,https://www.bethel.edu/undergrad/academics/majors-minors|https://www.bethel.edu/undergrad/academics/catalog|https://www.bethel.edu/seminary/academics/catalog/25-26-bethel-seminary-catalog.pdf|https://www.bethel.edu/undergrad/academics/catalog/15-16-cas-catalog.pdf|https://www.bethel.edu/undergrad/academics/catalog/16-17-cas-catalog.pdf,1,BA|BS|bachelor|degrees|majors|minors|programs,1,0,,,12,sufficient majors,ok,,0,https://www.collegevine.com/schools/hub/all/d/bethel-university/majors,cv_unresolved,0,,,,Black|black,race,0,1,0,1,0,1,1,0,1,1,1,1,1,1,1,0,0,1
219718,Bethel University,www.bethelu.edu/,McKenzie,Tennessee,Private not-for-profit,Professions-focused Baccalaureate Medium,"Higher Access, Medium Earnings","Not classified, not in classification universe",Baccalaureate,Professions-focused,Professions-focused,Medium,Residential,Master's,Not Classified,Not Classified,https://www.bethelu.edu/academics/dual-enrollment/dual-enrollment-course-catalog,score=172;tier=catalog;hubSig=0;listingLinks=0;slugDiv=0;structHits=3;ctrlStructured=3;canonicalHub=0;flags=,exceptions_seen,https://www.bethelu.edu/academics/degrees-and-programs/biology-education-b-s|https://www.bethelu.edu/academics/degrees-and-programs/christian-studies-b-a|https://www.bethelu.edu/academics/degrees-and-programs/history|https://www.bethelu.edu/academics/degrees-and-programs/art|https://www.bethelu.edu/academics/degrees-and-programs/mathematics,1,BA|BS|bachelor|degrees|majors|minors|programs,1,0,,,10,sufficient majors,ok,,0,https://www.collegevine.com/schools/hub/all/d/bethel-university/majors,cv_unresolved,0,,African,,,,0,1,0,1,0,0,1,1,1,1,0,0,1,1,1,0,1,0
110060,Bethesda University,www.buc.edu/,Anaheim,California,Private not-for-profit,Special Focus: Business,"Higher Access, Lower Earnings","Not classified, not in classification universe",Graduate-focused,Special Focus: Business,Special Focus: Business,Very Small,Graduate-focused,Master's,Not Classified,Not Classified,https://www.buc.edu/academics/majors-minors,score=472;tier=inventory;hubSig=0;listingLinks=0;slugDiv=0;structHits=6;ctrlStructured=3;canonicalHub=1;flags=,exceptions_seen,https://www.buc.edu/academics/majors-minors/|https://www.buc.edu/academics/majors|https://www.buc.edu/academics/majors/|https://www.buc.edu/academics/programs|https://www.buc.edu/academics/programs/,1,BA|bachelor|degrees|majors|minors|programs,1,0,,,3,warning_10_MajorsFound,ok,,0,https://www.collegevine.com/schools/hub/all/d/bethesda-university/majors,cv_unresolved,0,,,,,,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
486053,Bethlehem College & Seminary,bcsmn.edu/,Minneapolis,Minnesota,Private not-for-profit,Special Focus: Theological Studies,Not Classified,"Not classified, not in classification universe",Associate/Baccalaureate,Special Focus:  Theological Studies,Special Focus:  Theological Studies,Very Small,Residential,Bachelor's,Not Classified,Not Classified,https://bcsmn.edu/cameroon/,score=108;tier=other;hubSig=0;listingLinks=0;slugDiv=0;structHits=6;ctrlStructured=2;canonicalHub=0;flags=,exceptions_seen,https://bcsmn.edu/college/|https://bcsmn.edu/college|https://bcsmn.edu/about/institutional-facts/|https://bcsmn.edu/seminary/|https://bcsmn.edu/evening-degrees/,1,BA|BS|bachelor|degrees|majors|programs,1,0,,,2,warning_10_MajorsFound,ok,,0,https://www.collegevine.com/schools/hub/all/d/bethlehem-college-and-seminary/majors,cv_unresolved,0,,Africa,ethnic,,,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
132602,Bethune-Cookman University,www.cookman.edu/,Daytona Beach,Florida,Private not-for-profit,Special Focus: Arts and Sciences,"Higher Access, Medium Earnings","Not classified, not in classification universe",Baccalaureate,Special Focus: Arts and Sciences,Professions-focused,Small,Highly residential,Bachelor's,Not Classified,Not Classified,https://www.cookman.edu/cobe/majors.html,score=290;tier=inventory;hubSig=0;listingLinks=0;slugDiv=0;structHits=5;ctrlStructured=0;canonicalHub=0;flags=,exceptions_seen,https://www.cookman.edu/library/departments.html|https://www.cookman.edu/academics/_archived-catalogs/archived-catalogs.html|https://www.cookman.edu/academics/_archived-catalogs/errata.html|https://www.cookman.edu/academics/_files/13-14-undergraduate-catalog.pdf|https://www.cookman.edu/academics/_files/bcc_catalog0406.pdf,0,BA|BS|bachelor|degrees|majors|minors|programs,1,0,,,0,warning_10_MajorsFound,ok,,0,https://www.collegevine.com/schools/hub/all/d/bethune-cookman-university/majors,cv_unresolved,0,,AFRICAN|Africa|African,,Black,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139153,Beulah Heights University,www.beulah.edu/,Atlanta,Georgia,Private not-for-profit,Special Focus: Business,"Higher Access, Lower Earnings","Not classified, not in classification universe",Graduate-focused,Special Focus: Business,Special Focus: Business,Small,Graduate-focused,Master's,Not Classified,Not Classified,https://www.beulah.edu/programs,score=-10000;tier=inventory;hubSig=0;listingLinks=0;slugDiv=0;structHits=5;ctrlStructured=3;canonicalHub=1;flags=soft404,exceptions_seen,https://www.beulah.edu/|https://www.beulah.edu/,1,BA|bachelor|degrees|minors|programs,1,1,Blackbaud,,3,warning_10_MajorsFound,ok,,0,https://www.collegevine.com/schools/hub/all/d/beulah-heights-university/majors,cv_unresolved,0,,African,ethnicity,Blackbaud,race,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
475635,Beverly Hills Design Institute,,Beverly Hills,California,Private for-profit,Special Focus: Applied and Career Studies,Not Classified,"Not classified, not in classification universe",Associate/Baccalaureate,Special Focus: Applied and Career Studies,N/A,Very Small,"Mostly part-time, not residential",Bachelor's,Not Classified,Not Classified,,,,,0,,0,0,,,0,,error_missing_web_address,,,,,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102429,Bevill State Community College,www.bscc.edu/,Jasper,Alabama,Public,Professions-focused Associate Large/Medium,"Higher Access, Lower Earnings","Not classified, not in classification universe",Associate,Professions-focused,N/A,Medium,Primarily non-residential,Associate,Not Classified,Not Classified,https://www.bscc.edu/programs/,score=507;tier=inventory;hubSig=1;listingLinks=19;slugDiv=5;structHits=1;ctrlStructured=3;canonicalHub=1;flags=,exceptions_seen,http://www.bscc.edu/programs|https://www.bscc.edu/programs|https://www.bscc.edu/|http://www.bscc.edu/programs/academic|https://www.bscc.edu/programs/academic,1,bachelor|degrees|majors|programs,1,0,,,3,warning_10_MajorsFound,ok,,0,https://www.collegevine.com/schools/hub/all/d/bevill-state-community-college/majors,cv_unresolved,0,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0
443702,"Bexley Hall Seabury Western Theological Seminary Federation, Inc.",www.bexleyseabury.edu/,Chicago,Illinois,Private not-for-profit,Special Focus: Theological Studies,Not Classified,"Not classified, not in classification universe",Graduate-focused,Special Focus:  Theological Studies,Special Focus:  Theological Studies,Very Small,Graduate-focused,Master's,Not Classified,Not Classified,https://www.bexleyseabury.edu/s/2025-2026-Bexley-Seabury-Academic-Catalog.pdf,score=220;tier=catalog;hubSig=0;listingLinks=0;slugDiv=0;structHits=2;ctrlStructured=0;canonicalHub=0;flags=yearHit,exceptions_seen,https://www.bexleyseabury.edu/s/2025-26-BSSF-Academic-Catalog-rev-10-10-25.pdf|https://www.bexleyseabury.edu/contact-us|https://www.bexleyseabury.edu/the-bexley-fund|https://www.bexleyseabury.edu/pathways-overview|https://www.bexleyseabury.edu/overview,1,BA|BS|degrees|minors|programs,1,0,,,2,warning_10_MajorsFound,ok,,0,https://www.collegevine.com/schools/hub/all/d/bexley-hall-seabury-western-theological-seminary-federation-inc/majors,cv_unresolved,0,,Africa|African,,black,,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
234711,Big Bend Community College,www.bigbend.edu/,Moses Lake,Washington,Public,Mixed Associate Small,"Higher Access, Medium Earnings","Not classified, not in classification universe",Associate,Mixed,N/A,Small,Residential,Bachelor's,Not Classified,Not Classified,https://www.bigbend.edu/academics/programs-degrees.html,score=832;tier=inventory;hubSig=6;listingLinks=72;slugDiv=33;structHits=3;ctrlStructured=13;canonicalHub=0;flags=,exceptions_seen,https://www.bigbend.edu/academics/programs/|https://www.bigbend.edu/academics/programs|https://www.bigbend.edu/academics/applied-bachelor-degrees.html|https://www.bigbend.edu/academics/advising-maps.html|https://www.bigbend.edu/academics/etutoring.html,1,bachelor|degrees|majors|programs,1,0,,,15,sufficient majors,ok,,0,https://www.collegevine.com/schools/hub/all/d/big-bend-community-college/majors,cv_unresolved,0,,,,,,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0
