unitid,name,Web_address,city,state,control,Institutional Classification,Student Access and Earnings Classification,Research Activity Designation,Award Level Focus,Academic Mix,Graduate Academic Program Mix,Size,Campus Setting,Highest Degree Awarded,Community Engagement,Leadership for Public Purpose,best_guess_inventory_url,best_guess_inventory_reason,url_tag,alt_candidate_urls,any_control_found,struct_hits_union,>0_struct_hits_found,program_title_count,program_titles_found,pdf_hits,total_controls_found,controls_sufficiency,status,error_detail,college_vine_site,college_vine_url,college_vine_ctrl_status,college_vine_program_title_count,college_vine_program_titles_found,afri_matches,ethnic_matches,black_matches,race_matches,anthropology,math,linguistics,chem,architect,economics,psychology,sociology,history,english,political_science,philosophy,computer_science,engineering,physics,geology,statistics,neuroscience,nces_profile_xlsx_downloaded,nces_profile_xlsx_filename,nces_profile_xlsx_dir,nces_profile_xlsx_parse_ok,nces_profile_xlsx_error,tuition_fees_ug_2024_25,tuition_fees_grad_2024_25,enrollment_total,enrollment_men,enrollment_women,pct_American Indian or Alaska Native,pct_Asian,pct_Black or African American,pct_Hispanic,pct_Native Hawaiian or Other Pacific Islander,pct_White,pct_Two or more races,pct_Race/ethnicity unknown,pct_U.S. Nonresident
443331,West Coast University-Los Angeles,westcoastuniversity.edu/,North Hollywood,California,Private for-profit,Special Focus: Nursing,"Opportunity Colleges and Universities-Higher Access, Higher Earnings","Not classified, not in classification universe",Baccalaureate,Special Focus: Nursing,N/A,Small,"Mostly full-time, not residential",Bachelor's,Not Classified,Not Classified,https://westcoastuniversity.edu/programs,score=695;tier=inventory;hubSig=3;listingLinks=30;slugDiv=9;structHits=4;ctrlStructured=0;canonicalHub=1;flags=,exceptions_seen,https://westcoastuniversity.edu/programs/|https://westcoastuniversity.edu/programs/bachelor-science-dental-hygiene-orange-county|https://westcoastuniversity.edu/programs/lvn-to-bsn|https://westcoastuniversity.edu/programs/bachelor-science-nursing|https://westcoastuniversity.edu/programs/lpn-to-bsn,1,BS|bachelor|degrees|majors|programs,1,0,,,6,warning_10_MajorsFound,ok,,0,https://www.collegevine.com/schools/hub/all/d/west-coast-university-los-angeles/majors,cv_unresolved,0,,,,,,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,institution-profile-2026-03-06-13-44.xlsx,/var/folders/0_/vt5npj3x5wq9q_4bzlj28tqw0000gn/T/nces_ipeds_profile_downloads/443331/1772822695629,1,,36854,,2673,575,2098,0.1,19.4,2.6,35.7,0.9,35.2,5.2,0.6,0.2
485272,West Coast University-Miami,westcoastuniversity.edu/,Doral,Florida,Private for-profit,Special Focus: Nursing,Not Classified,"Not classified, not in classification universe",Baccalaureate,Special Focus: Nursing,N/A,Small,"Mostly full-time, not residential",Bachelor's,Not Classified,Not Classified,https://westcoastuniversity.edu/programs/,score=695;tier=inventory;hubSig=3;listingLinks=30;slugDiv=9;structHits=4;ctrlStructured=0;canonicalHub=1;flags=,exceptions_seen,https://westcoastuniversity.edu/programs|https://westcoastuniversity.edu/programs/bachelor-science-dental-hygiene-orange-county|https://westcoastuniversity.edu/programs/lvn-to-bsn|https://westcoastuniversity.edu/programs/bachelor-science-nursing|https://westcoastuniversity.edu/programs/lpn-to-bsn,1,BS|bachelor|degrees|majors|programs,1,0,,,6,warning_10_MajorsFound,ok,,0,https://www.collegevine.com/schools/hub/all/d/west-coast-university-miami/majors,cv_unresolved,0,,,,,,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,institution-profile-2026-03-06-13-45.xlsx,/var/folders/0_/vt5npj3x5wq9q_4bzlj28tqw0000gn/T/nces_ipeds_profile_downloads/485272/1772822699801,1,,23317,,961,124,837,0.0,1.4,16.4,75.1,0.1,4.2,1.9,0.1,0.8
458229,West Coast University-Ontario,westcoastuniversity.edu/,Ontario,California,Private for-profit,Special Focus: Nursing,"Opportunity Colleges and Universities-Higher Access, Higher Earnings","Not classified, not in classification universe",Baccalaureate,Special Focus: Nursing,N/A,Small,"Mostly full-time, not residential",Bachelor's,Not Classified,Not Classified,https://westcoastuniversity.edu/programs,score=695;tier=inventory;hubSig=3;listingLinks=30;slugDiv=9;structHits=4;ctrlStructured=0;canonicalHub=1;flags=,exceptions_seen,https://westcoastuniversity.edu/programs/|https://westcoastuniversity.edu/programs/bachelor-science-dental-hygiene-orange-county|https://westcoastuniversity.edu/programs/lvn-to-bsn|https://westcoastuniversity.edu/programs/bachelor-science-nursing|https://westcoastuniversity.edu/programs/lpn-to-bsn,1,BS|bachelor|degrees|majors|programs,1,0,,,6,warning_10_MajorsFound,ok,,0,https://www.collegevine.com/schools/hub/all/d/west-coast-university-ontario/majors,cv_unresolved,0,,,,,,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,institution-profile-2026-03-06-13-45.xlsx,/var/folders/0_/vt5npj3x5wq9q_4bzlj28tqw0000gn/T/nces_ipeds_profile_downloads/458229/1772822703347,1,,36854,,2671,654,2017,0.1,22.6,4.3,52.8,0.9,12.0,6.6,0.4,0.1
458210,West Coast University-Orange County,westcoastuniversity.edu/,Anaheim,California,Private for-profit,Special Focus: Nursing,"Opportunity Colleges and Universities-Higher Access, Higher Earnings","Not classified, not in classification universe",Undergraduate/Graduate-Master's,Special Focus: Nursing,Special Focus: Nursing,Medium,"Mostly full-time, not residential",Master's,Not Classified,Not Classified,https://westcoastuniversity.edu/programs/,score=695;tier=inventory;hubSig=3;listingLinks=30;slugDiv=9;structHits=4;ctrlStructured=0;canonicalHub=1;flags=,exceptions_seen,https://westcoastuniversity.edu/programs|https://westcoastuniversity.edu/programs/bachelor-science-dental-hygiene-orange-county|https://westcoastuniversity.edu/programs/lvn-to-bsn|https://westcoastuniversity.edu/programs/bachelor-science-nursing|https://westcoastuniversity.edu/programs/lpn-to-bsn,1,BS|bachelor|degrees|majors|programs,1,0,,,6,warning_10_MajorsFound,ok,,0,https://www.collegevine.com/schools/hub/all/d/west-coast-university-orange-county/majors,cv_unresolved,0,,,,,,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,institution-profile-2026-03-06-13-45.xlsx,/var/folders/0_/vt5npj3x5wq9q_4bzlj28tqw0000gn/T/nces_ipeds_profile_downloads/458210/1772822708191,1,,22506,16178,4586,1022,3564,0.1,34.7,3.9,36.6,1.0,16.3,6.7,0.4,0.3
139278,West Georgia Technical College,www.westgatech.edu/,Waco,Georgia,Public,Professions-focused Associate Large/Medium,"Higher Access, Lower Earnings","Not classified, not in classification universe",Associate,Professions-focused,N/A,Medium,"Mostly part-time, not residential",Associate,Not Classified,Not Classified,https://www.westgatech.edu/catalog/2526,score=232;tier=catalog;hubSig=0;listingLinks=0;slugDiv=0;structHits=2;ctrlStructured=3;canonicalHub=0;flags=yearHit,exceptions_seen,https://www.westgatech.edu/catalog/20252026|https://www.westgatech.edu/catalog|https://www.westgatech.edu/program-explorer/academic-resources/catalog-student-handbook/|https://www.westgatech.edu/catalog/|https://www.westgatech.edu/student-advising/program-completion-checklists/,1,degrees|programs,1,1,Black Tie and Boots,,7,warning_10_MajorsFound,ok,,0,https://www.collegevine.com/schools/hub/all/d/west-georgia-technical-college/majors,cv_unresolved,0,,,,Black|Blackboard|black-tie-boots-,,0,0,0,0,0,1,1,1,0,1,1,0,1,1,0,0,0,0,1,institution-profile-2026-03-06-13-45.xlsx,/var/folders/0_/vt5npj3x5wq9q_4bzlj28tqw0000gn/T/nces_ipeds_profile_downloads/139278/1772822711807,1,,,,6940,2314,4626,0.2,1.3,34.1,11.7,0.1,47.1,4.7,0.3,0.5
125462,Coalinga College,www.westhillscollege.com/coalinga/,Coalinga,California,Public,Mixed Associate Medium,"Higher Access, Medium Earnings","Not classified, not in classification universe",Associate,Mixed,N/A,Medium,Primarily non-residential,Associate,Not Classified,Not Classified,https://www.westhillscollege.com/district/departments/,score=254;tier=inventory;hubSig=0;listingLinks=8;slugDiv=7;structHits=1;ctrlStructured=1;canonicalHub=0;flags=,exceptions_seen,https://www.westhillscollege.com/|https://www.westhillscollege.com/firebaugh/|https://www.westhillscollege.com/schedule/|https://www.westhillscollege.com/coalinga/|https://www.westhillscollege.com/portal/,1,bachelor|degrees|programs,1,16,(ES-001-C01) Introduction to Ethnic Studies|(ES-001-C02) Introduction to Ethnic Studies|(ES-001-C03) Introduction to Ethnic Studies|(ES-001-C04) Introduction to Ethnic Studies|(ES-001-C05) Introduction to Ethnic Studies|(ES-001-C06) Introduction to Ethnic Studies|(ES-001-F01) Introduction to Ethnic Studies|(ES-001-L01) Introduction to Ethnic Studies|(ES-001-L02) Introduction to Ethnic Studies|(ES-001-L03) Introduction to Ethnic Studies|(ES-001-L04) Introduction to Ethnic Studies|(ES-001-L05) Introduction to Ethnic Studies|(ES-001-L06) Introduction to Ethnic Studies|(ES-001-L07) Introduction to Ethnic Studies|(ES-001-L08) Introduction to Ethnic Studies|(HIST-034-L01) History of African Americans in the United States,,13,sufficient majors,ok,,0,https://www.collegevine.com/schools/hub/all/d/coalinga-college/majors,cv_unresolved,0,,African,Ethnic|ethnic,,race,0,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,0,1,institution-profile-2026-03-06-13-45.xlsx,/var/folders/0_/vt5npj3x5wq9q_4bzlj28tqw0000gn/T/nces_ipeds_profile_downloads/125462/1772822716111,1,,,,4175,1928,2247,0.3,2.3,2.9,77.7,0.1,10.3,1.4,4.8,0.2
448594,Lemoore College,www.westhillscollege.com/lemoore/,Lemoore,California,Public,Mixed Associate Medium,"Higher Access, Medium Earnings","Not classified, not in classification universe",Associate,Mixed,N/A,Medium,"Mostly part-time, not residential",Associate,Not Classified,Not Classified,https://www.westhillscollege.com/district/departments/,score=254;tier=inventory;hubSig=0;listingLinks=8;slugDiv=7;structHits=1;ctrlStructured=1;canonicalHub=0;flags=,4xx_seen,https://www.westhillscollege.com/|https://www.westhillscollege.com/schedule/|https://www.westhillscollege.com/lemoore/|https://www.westhillscollege.com/portal/|https://www.westhillscollege.com/employers/,1,degrees|programs,1,16,(ES-001-C01) Introduction to Ethnic Studies|(ES-001-C02) Introduction to Ethnic Studies|(ES-001-C03) Introduction to Ethnic Studies|(ES-001-C04) Introduction to Ethnic Studies|(ES-001-C05) Introduction to Ethnic Studies|(ES-001-C06) Introduction to Ethnic Studies|(ES-001-F01) Introduction to Ethnic Studies|(ES-001-L01) Introduction to Ethnic Studies|(ES-001-L02) Introduction to Ethnic Studies|(ES-001-L03) Introduction to Ethnic Studies|(ES-001-L04) Introduction to Ethnic Studies|(ES-001-L05) Introduction to Ethnic Studies|(ES-001-L06) Introduction to Ethnic Studies|(ES-001-L07) Introduction to Ethnic Studies|(ES-001-L08) Introduction to Ethnic Studies|(HIST-034-L01) History of African Americans in the United States,,13,sufficient majors,ok,,0,https://www.collegevine.com/schools/hub/all/d/lemoore-college/majors,cv_unresolved,0,,African,Ethnic|ethnic,,race,0,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,0,1,institution-profile-2026-03-06-13-45.xlsx,/var/folders/0_/vt5npj3x5wq9q_4bzlj28tqw0000gn/T/nces_ipeds_profile_downloads/448594/1772822719643,1,,,,4404,1594,2810,0.8,3.7,4.4,69.3,0.2,15.5,3.5,2.5,0.0
157483,West Kentucky Community and Technical College,westkentucky.kctcs.edu/,Paducah,Kentucky,Public,Mixed Associate Medium,"Higher Access, Medium Earnings","Not classified, not in classification universe",Associate,Mixed,N/A,Medium,"Mostly full-time, not residential",Associate,Not Classified,Not Classified,https://westkentucky.kctcs.edu/about/campuses/index.aspx,score=88;tier=other;hubSig=0;listingLinks=0;slugDiv=0;structHits=4;ctrlStructured=2;canonicalHub=0;flags=,exceptions_seen,https://westkentucky.kctcs.edu/index.aspx|https://westkentucky.kctcs.edu/|https://westkentucky.kctcs.edu/|https://westkentucky.kctcs.edu/current-students/academic-resources/advising/index.aspx|https://westkentucky.kctcs.edu/education-training/program-finder/computer-information-technology.aspx,1,bachelor|degrees|majors|programs,1,0,,,4,warning_10_MajorsFound,ok,,0,https://www.collegevine.com/schools/hub/all/d/west-kentucky-community-and-technical-college/majors,cv_unresolved,0,,,,,,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,institution-profile-2026-03-06-13-45.xlsx,/var/folders/0_/vt5npj3x5wq9q_4bzlj28tqw0000gn/T/nces_ipeds_profile_downloads/157483/1772822723132,1,,,,5274,2281,2993,0.3,1.0,7.9,6.0,0.1,73.5,4.2,7.2,0.0
237932,West Liberty University,www.westliberty.edu/,West Liberty,West Virginia,Public,Professions-focused Undergraduate/Graduate-Master's Small,"Higher Access, Medium Earnings","Not classified, not in classification universe",Undergraduate/Graduate-Master's,Professions-focused,Professions-focused,Small,Highly residential,Master's,Not Classified,Not Classified,https://www.westliberty.edu/majors/,score=462;tier=inventory;hubSig=0;listingLinks=0;slugDiv=0;structHits=3;ctrlStructured=8;canonicalHub=1;flags=,429_rate_limited_seen,https://www.westliberty.edu/majors|https://www.westliberty.edu/undergraduate/majors/|https://www.westliberty.edu/undergraduate/majors|https://www.westliberty.edu/|https://www.westliberty.edu/catalog/2526,1,bachelor|degrees|majors|programs,1,1,Black and Gold Day Signup,,8,warning_10_MajorsFound,ok,,0,https://www.collegevine.com/schools/hub/all/d/west-liberty-university/majors,cv_unresolved,0,,,,Black,,0,1,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,institution-profile-2026-03-06-13-45.xlsx,/var/folders/0_/vt5npj3x5wq9q_4bzlj28tqw0000gn/T/nces_ipeds_profile_downloads/237932/1772822726564,1,,,,2299,875,1424,0.2,0.9,5.2,0.2,0.3,75.2,6.0,9.0,3.0
125471,West Los Angeles College,www.wlac.edu/,Culver City,California,Public,Mixed Associate Medium,"Higher Access, Medium Earnings","Not classified, not in classification universe",Associate,Mixed,N/A,Medium,Online and on-campus learning,Bachelor's,Not Classified,Not Classified,,,,,0,,0,0,,,0,,no_candidates,,,,,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,institution-profile-2026-03-06-13-45.xlsx,/var/folders/0_/vt5npj3x5wq9q_4bzlj28tqw0000gn/T/nces_ipeds_profile_downloads/125471/1772822730046,1,,,,9255,3689,5566,0.2,4.7,19.7,49.5,0.2,18.0,4.4,2.9,0.5
