unitid,name,Web_address,city,state,control,Institutional Classification,Student Access and Earnings Classification,Research Activity Designation,Award Level Focus,Academic Mix,Graduate Academic Program Mix,Size,Campus Setting,Highest Degree Awarded,Community Engagement,Leadership for Public Purpose,best_guess_inventory_url,best_guess_inventory_reason,url_tag,alt_candidate_urls,any_control_found,struct_hits_union,>0_struct_hits_found,program_title_count,program_titles_found,pdf_hits,total_controls_found,controls_sufficiency,status,error_detail,college_vine_site,college_vine_url,college_vine_ctrl_status,college_vine_program_title_count,college_vine_program_titles_found,afri_matches,ethnic_matches,black_matches,race_matches,anthropology,math,linguistics,chem,architect,economics,psychology,sociology,history,english,political_science,philosophy,computer_science,engineering,physics,geology,statistics,neuroscience,nces_profile_xlsx_downloaded,nces_profile_xlsx_filename,nces_profile_xlsx_dir,nces_profile_xlsx_parse_ok,nces_profile_xlsx_error,tuition_fees_ug_2024_25,tuition_fees_grad_2024_25,enrollment_total,enrollment_men,enrollment_women,pct_American Indian or Alaska Native,pct_Asian,pct_Black or African American,pct_Hispanic,pct_Native Hawaiian or Other Pacific Islander,pct_White,pct_Two or more races,pct_Race/ethnicity unknown,pct_U.S. Nonresident
173160,Bethel University,www.bethel.edu/,Saint Paul,Minnesota,Private not-for-profit,Professions-focused Undergraduate/Graduate-Doctorate Medium,"Higher Access, Medium Earnings","Not classified, not in classification universe",Undergraduate/Graduate-Doctorate,Professions-focused,Professions-focused,Medium,Highly residential,Doctorate,Not Classified,Not Classified,https://www.bethel.edu/majors-minors,score=1053;tier=inventory;hubSig=6;listingLinks=127;slugDiv=110;structHits=6;ctrlStructured=12;canonicalHub=1;flags=,429_rate_limited_seen,https://www.bethel.edu/undergrad/academics/majors-minors|https://www.bethel.edu/undergrad/academics/catalog|https://www.bethel.edu/seminary/academics/catalog/25-26-bethel-seminary-catalog.pdf|https://www.bethel.edu/undergrad/academics/catalog/15-16-cas-catalog.pdf|https://www.bethel.edu/undergrad/academics/catalog/16-17-cas-catalog.pdf,1,BA|BS|bachelor|degrees|majors|minors|programs,1,0,,,12,sufficient majors,ok,,0,https://www.collegevine.com/schools/hub/all/d/bethel-university/majors,cv_unresolved,0,,,,Black|black,race,0,1,0,1,0,1,1,0,1,1,1,1,1,1,1,0,0,1,1,institution-profile-2026-03-05-17-25.xlsx,/var/folders/0_/vt5npj3x5wq9q_4bzlj28tqw0000gn/T/nces_ipeds_profile_downloads/173160/1772749530423,1,,44226,10260,3603,1432,2171,0.5,5.6,7.0,6.9,0.2,73.7,3.3,2.4,0.4
219718,Bethel University,www.bethelu.edu/,McKenzie,Tennessee,Private not-for-profit,Professions-focused Baccalaureate Medium,"Higher Access, Medium Earnings","Not classified, not in classification universe",Baccalaureate,Professions-focused,Professions-focused,Medium,Residential,Master's,Not Classified,Not Classified,https://www.bethelu.edu/academics/dual-enrollment/dual-enrollment-course-catalog,score=172;tier=catalog;hubSig=0;listingLinks=0;slugDiv=0;structHits=3;ctrlStructured=3;canonicalHub=0;flags=,exceptions_seen,https://www.bethelu.edu/academics/degrees-and-programs/biology-education-b-s|https://www.bethelu.edu/academics/degrees-and-programs/christian-studies-b-a|https://www.bethelu.edu/academics/degrees-and-programs/history|https://www.bethelu.edu/academics/degrees-and-programs/art|https://www.bethelu.edu/academics/degrees-and-programs/mathematics,1,BA|BS|bachelor|degrees|majors|minors|programs,1,0,,,10,sufficient majors,ok,,0,https://www.collegevine.com/schools/hub/all/d/bethel-university/majors,cv_unresolved,0,,African,,,,0,1,0,1,0,0,1,1,1,1,0,0,1,1,1,0,1,0,1,institution-profile-2026-03-05-17-25.xlsx,/var/folders/0_/vt5npj3x5wq9q_4bzlj28tqw0000gn/T/nces_ipeds_profile_downloads/219718/1772749533952,1,,18712,15525,2936,1359,1577,0.3,2.4,29.0,9.2,0.1,48.8,3.4,4.2,2.8
110060,Bethesda University,www.buc.edu/,Anaheim,California,Private not-for-profit,Special Focus: Business,"Higher Access, Lower Earnings","Not classified, not in classification universe",Graduate-focused,Special Focus: Business,Special Focus: Business,Very Small,Graduate-focused,Master's,Not Classified,Not Classified,https://www.buc.edu/academics/majors-minors,score=472;tier=inventory;hubSig=0;listingLinks=0;slugDiv=0;structHits=6;ctrlStructured=3;canonicalHub=1;flags=,exceptions_seen,https://www.buc.edu/academics/majors-minors/|https://www.buc.edu/academics/majors|https://www.buc.edu/academics/majors/|https://www.buc.edu/academics/programs|https://www.buc.edu/academics/programs/,1,BA|bachelor|degrees|majors|minors|programs,1,0,,,3,warning_10_MajorsFound,ok,,0,https://www.collegevine.com/schools/hub/all/d/bethesda-university/majors,cv_unresolved,0,,,,,,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,institution-profile-2026-03-05-17-25.xlsx,/var/folders/0_/vt5npj3x5wq9q_4bzlj28tqw0000gn/T/nces_ipeds_profile_downloads/110060/1772749537372,1,,7220,6580,263,187,76,1.1,9.5,11.0,23.6,0.8,6.1,3.8,0.8,43.3
486053,Bethlehem College & Seminary,bcsmn.edu/,Minneapolis,Minnesota,Private not-for-profit,Special Focus: Theological Studies,Not Classified,"Not classified, not in classification universe",Associate/Baccalaureate,Special Focus:  Theological Studies,Special Focus:  Theological Studies,Very Small,Residential,Bachelor's,Not Classified,Not Classified,https://bcsmn.edu/cameroon/,score=108;tier=other;hubSig=0;listingLinks=0;slugDiv=0;structHits=6;ctrlStructured=2;canonicalHub=0;flags=,exceptions_seen,https://bcsmn.edu/college/|https://bcsmn.edu/college|https://bcsmn.edu/about/institutional-facts/|https://bcsmn.edu/seminary/|https://bcsmn.edu/evening-degrees/,1,BA|BS|bachelor|degrees|majors|programs,1,0,,,2,warning_10_MajorsFound,ok,,0,https://www.collegevine.com/schools/hub/all/d/bethlehem-college-and-seminary/majors,cv_unresolved,0,,Africa,ethnic,,,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,institution-profile-2026-03-05-17-25.xlsx,/var/folders/0_/vt5npj3x5wq9q_4bzlj28tqw0000gn/T/nces_ipeds_profile_downloads/486053/1772749541294,1,,8200,8200,200,145,55,0.0,4.0,1.5,4.0,0.0,79.0,2.0,7.0,2.5
132602,Bethune-Cookman University,www.cookman.edu/,Daytona Beach,Florida,Private not-for-profit,Special Focus: Arts and Sciences,"Higher Access, Medium Earnings","Not classified, not in classification universe",Baccalaureate,Special Focus: Arts and Sciences,Professions-focused,Small,Highly residential,Bachelor's,Not Classified,Not Classified,https://www.cookman.edu/cobe/majors.html,score=290;tier=inventory;hubSig=0;listingLinks=0;slugDiv=0;structHits=5;ctrlStructured=0;canonicalHub=0;flags=,exceptions_seen,https://www.cookman.edu/library/departments.html|https://www.cookman.edu/academics/_archived-catalogs/archived-catalogs.html|https://www.cookman.edu/academics/_archived-catalogs/errata.html|https://www.cookman.edu/academics/_files/13-14-undergraduate-catalog.pdf|https://www.cookman.edu/academics/_files/bcc_catalog0406.pdf,0,BA|BS|bachelor|degrees|majors|minors|programs,1,0,,,0,warning_10_MajorsFound,ok,,0,https://www.collegevine.com/schools/hub/all/d/bethune-cookman-university/majors,cv_unresolved,0,,AFRICAN|Africa|African,,Black,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,institution-profile-2026-03-05-17-25.xlsx,/var/folders/0_/vt5npj3x5wq9q_4bzlj28tqw0000gn/T/nces_ipeds_profile_downloads/132602/1772749544727,1,,14794,14100,2853,1066,1787,0.1,0.0,54.6,5.3,0.2,0.3,1.4,36.2,1.9
139153,Beulah Heights University,www.beulah.edu/,Atlanta,Georgia,Private not-for-profit,Special Focus: Business,"Higher Access, Lower Earnings","Not classified, not in classification universe",Graduate-focused,Special Focus: Business,Special Focus: Business,Small,Graduate-focused,Master's,Not Classified,Not Classified,https://www.beulah.edu/programs,score=-10000;tier=inventory;hubSig=0;listingLinks=0;slugDiv=0;structHits=5;ctrlStructured=3;canonicalHub=1;flags=soft404,exceptions_seen,https://www.beulah.edu/|https://www.beulah.edu/,1,BA|bachelor|degrees|minors|programs,1,1,Blackbaud,,3,warning_10_MajorsFound,ok,,0,https://www.collegevine.com/schools/hub/all/d/beulah-heights-university/majors,cv_unresolved,0,,African,ethnicity,Blackbaud,race,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,institution-profile-2026-03-05-17-25.xlsx,/var/folders/0_/vt5npj3x5wq9q_4bzlj28tqw0000gn/T/nces_ipeds_profile_downloads/139153/1772749548152,1,,8492,8460,359,160,199,1.7,20.9,38.7,14.8,1.9,10.9,0.0,7.8,3.3
475635,Beverly Hills Design Institute,,Beverly Hills,California,Private for-profit,Special Focus: Applied and Career Studies,Not Classified,"Not classified, not in classification universe",Associate/Baccalaureate,Special Focus: Applied and Career Studies,N/A,Very Small,"Mostly part-time, not residential",Bachelor's,Not Classified,Not Classified,,,,,0,,0,0,,,0,,error_missing_web_address,,,,,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,
102429,Bevill State Community College,www.bscc.edu/,Jasper,Alabama,Public,Professions-focused Associate Large/Medium,"Higher Access, Lower Earnings","Not classified, not in classification universe",Associate,Professions-focused,N/A,Medium,Primarily non-residential,Associate,Not Classified,Not Classified,https://www.bscc.edu/programs/,score=507;tier=inventory;hubSig=1;listingLinks=19;slugDiv=5;structHits=1;ctrlStructured=3;canonicalHub=1;flags=,exceptions_seen,http://www.bscc.edu/programs|https://www.bscc.edu/programs|https://www.bscc.edu/|http://www.bscc.edu/programs/academic|https://www.bscc.edu/programs/academic,1,bachelor|degrees|majors|programs,1,0,,,3,warning_10_MajorsFound,ok,,0,https://www.collegevine.com/schools/hub/all/d/bevill-state-community-college/majors,cv_unresolved,0,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,institution-profile-2026-03-05-17-25.xlsx,/var/folders/0_/vt5npj3x5wq9q_4bzlj28tqw0000gn/T/nces_ipeds_profile_downloads/102429/1772749554779,1,,,,4378,1863,2515,0.2,0.5,13.6,4.5,0.0,76.9,4.3,0.0,0.0
443702,"Bexley Hall Seabury Western Theological Seminary Federation, Inc.",www.bexleyseabury.edu/,Chicago,Illinois,Private not-for-profit,Special Focus: Theological Studies,Not Classified,"Not classified, not in classification universe",Graduate-focused,Special Focus:  Theological Studies,Special Focus:  Theological Studies,Very Small,Graduate-focused,Master's,Not Classified,Not Classified,https://www.bexleyseabury.edu/s/2025-2026-Bexley-Seabury-Academic-Catalog.pdf,score=220;tier=catalog;hubSig=0;listingLinks=0;slugDiv=0;structHits=2;ctrlStructured=0;canonicalHub=0;flags=yearHit,exceptions_seen,https://www.bexleyseabury.edu/s/2025-26-BSSF-Academic-Catalog-rev-10-10-25.pdf|https://www.bexleyseabury.edu/contact-us|https://www.bexleyseabury.edu/the-bexley-fund|https://www.bexleyseabury.edu/pathways-overview|https://www.bexleyseabury.edu/overview,1,BA|BS|degrees|minors|programs,1,0,,,2,warning_10_MajorsFound,ok,,0,https://www.collegevine.com/schools/hub/all/d/bexley-hall-seabury-western-theological-seminary-federation-inc/majors,cv_unresolved,0,,Africa|African,,black,,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,institution-profile-2026-03-05-17-25.xlsx,/var/folders/0_/vt5npj3x5wq9q_4bzlj28tqw0000gn/T/nces_ipeds_profile_downloads/443702/1772749558578,1,,,20790,80,33,47,10.0,2.5,7.5,2.5,1.2,52.5,0.0,22.5,1.2
234711,Big Bend Community College,www.bigbend.edu/,Moses Lake,Washington,Public,Mixed Associate Small,"Higher Access, Medium Earnings","Not classified, not in classification universe",Associate,Mixed,N/A,Small,Residential,Bachelor's,Not Classified,Not Classified,https://www.bigbend.edu/academics/programs-degrees.html,score=832;tier=inventory;hubSig=6;listingLinks=72;slugDiv=33;structHits=3;ctrlStructured=13;canonicalHub=0;flags=,exceptions_seen,https://www.bigbend.edu/academics/programs/|https://www.bigbend.edu/academics/programs|https://www.bigbend.edu/academics/applied-bachelor-degrees.html|https://www.bigbend.edu/academics/advising-maps.html|https://www.bigbend.edu/academics/etutoring.html,1,bachelor|degrees|majors|programs,1,0,,,15,sufficient majors,ok,,0,https://www.collegevine.com/schools/hub/all/d/big-bend-community-college/majors,cv_unresolved,0,,,,,,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,institution-profile-2026-03-05-17-26.xlsx,/var/folders/0_/vt5npj3x5wq9q_4bzlj28tqw0000gn/T/nces_ipeds_profile_downloads/234711/1772749561630,1,,,,1857,719,1138,0.3,0.8,1.3,49.6,0.1,35.3,3.7,8.3,0.6
