unitid,name,Web_address,city,state,control,Institutional Classification,Student Access and Earnings Classification,Research Activity Designation,Award Level Focus,Academic Mix,Graduate Academic Program Mix,Size,Campus Setting,Highest Degree Awarded,Community Engagement,Leadership for Public Purpose,best_guess_inventory_url,best_guess_inventory_reason,url_tag,alt_candidate_urls,any_control_found,struct_hits_union,>0_struct_hits_found,program_title_count,program_titles_found,pdf_hits,total_controls_found,controls_sufficiency,status,error_detail,college_vine_site,college_vine_url,college_vine_ctrl_status,college_vine_program_title_count,college_vine_program_titles_found,afri_matches,ethnic_matches,black_matches,race_matches,anthropology,math,linguistics,chem,architect,economics,psychology,sociology,history,english,political_science,philosophy,computer_science,engineering,physics,geology,statistics,neuroscience,nces_profile_xlsx_downloaded,nces_profile_xlsx_filename,nces_profile_xlsx_dir,nces_profile_xlsx_parse_ok,nces_profile_xlsx_error,tuition_fees_ug_2024_25,tuition_fees_grad_2024_25,enrollment_total,enrollment_men,enrollment_women,pct_American Indian or Alaska Native,pct_Asian,pct_Black or African American,pct_Hispanic,pct_Native Hawaiian or Other Pacific Islander,pct_White,pct_Two or more races,pct_Race/ethnicity unknown,pct_U.S. Nonresident
126784,Colorado School of Trades,schooloftrades.edu/,Lakewood,Colorado,Private for-profit,Special Focus: Applied and Career Studies,"Lower Access, Medium Earnings","Not classified, not in classification universe",Associate,Special Focus: Applied and Career Studies,N/A,Very Small,"Mostly full-time, not residential",Associate,Not Classified,Not Classified,,,,,0,,0,0,,,0,,no_candidates,,,,,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,institution-profile-2026-03-05-17-48.xlsx,/var/folders/0_/vt5npj3x5wq9q_4bzlj28tqw0000gn/T/nces_ipeds_profile_downloads/126784/1772750931362,1,,,,85,78,7,1.2,3.5,1.2,11.8,0.0,74.1,1.2,7.1,0.0
144281,Columbia College Chicago,www.colum.edu/,Chicago,Illinois,Private not-for-profit,"Special Focus: Arts, Music, and Design","Higher Access, Lower Earnings","Not classified, not in classification universe",Baccalaureate,"Special Focus: Arts, Music, and Design",Special Focus: Arts and Sciences,Medium,Primarily residential,Master's,Not Classified,Not Classified,https://www.colum.edu/academics/programs,score=903;tier=inventory;hubSig=5;listingLinks=38;slugDiv=38;structHits=7;ctrlStructured=2;canonicalHub=1;flags=,exceptions_seen,https://www.colum.edu/majors|https://www.colum.edu/academics/programs/|https://www.colum.edu/majors/|https://www.colum.edu/academics/majors-and-programs.html|https://www.colum.edu/academics/majors-and-programs,1,BA|BS|bachelor|degrees|majors|minors|programs,1,1,Black World Studies (Minor),,2,warning_10_MajorsFound,ok,,1,https://www.collegevine.com/schools/hub/all/d/columbia-college-chicago/majors,failed_ctrl_thresh,1,"Ethnic, Cultural Minority, and Gender Studies, Other",African,,Black|black|blackness,,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,institution-profile-2026-03-05-17-49.xlsx,/var/folders/0_/vt5npj3x5wq9q_4bzlj28tqw0000gn/T/nces_ipeds_profile_downloads/144281/1772750969330,1,,34088,2544,5570,2204,3366,0.3,3.6,18.7,27.6,0.0,39.1,4.7,0.9,5.1
112570,California College of ASU,californiacollege.asu.edu/,Los Angeles,California,Private not-for-profit,"Special Focus: Arts, Music, and Design","Higher Access, Medium Earnings","Not classified, not in classification universe",Baccalaureate,"Special Focus: Arts, Music, and Design",N/A,Small,"Mostly full-time, not residential",Bachelor's,Not Classified,Not Classified,https://californiacollege.asu.edu/academics/majors,score=410;tier=inventory;hubSig=0;listingLinks=0;slugDiv=0;structHits=1;ctrlStructured=0;canonicalHub=1;flags=,429_rate_limited_seen,https://californiacollege.asu.edu/academics/programs|https://californiacollege.asu.edu/academics/majors-minors/|https://californiacollege.asu.edu/academics/programs/|https://californiacollege.asu.edu/academics/majors-minors|https://californiacollege.asu.edu/academics/majors/,0,programs,1,0,,,0,warning_10_MajorsFound,ok,,1,https://www.collegevine.com/schools/hub/all/d/california-college-of-asu/majors,failed_ctrl_thresh,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,institution-profile-2026-03-05-17-49.xlsx,/var/folders/0_/vt5npj3x5wq9q_4bzlj28tqw0000gn/T/nces_ipeds_profile_downloads/112570/1772750972774,1,,25186,,71,37,34,0.0,12.7,16.9,4.2,1.4,39.4,4.2,21.1,0.0
420556,Columbia Gorge Community College,www.cgcc.edu/,The Dalles,Oregon,Public,Mixed Associate Small,"Higher Access, Medium Earnings","Not classified, not in classification universe",Associate,Mixed,N/A,Small,Primarily non-residential,Associate,Not Classified,Not Classified,https://www.cgcc.edu/programs,score=434;tier=inventory;hubSig=0;listingLinks=0;slugDiv=0;structHits=3;ctrlStructured=1;canonicalHub=1;flags=,exceptions_seen,https://www.cgcc.edu/programs/|https://www.cgcc.edu/sites/default/files/25-26-catalog-errata-%231-test_0.pdf|https://www.cgcc.edu/sites/default/files/25-26-catalog-web_1.pdf|https://www.cgcc.edu/sites/default/files/catalog/18-19%20Addendum-signed%20%281%29.pdf|https://www.cgcc.edu/sites/default/files/2019-2020%20catalog.pdf,1,BA|BS|bachelor|degrees|programs,1,0,,,1,warning_10_MajorsFound,ok,,0,https://www.collegevine.com/schools/hub/all/d/columbia-gorge-community-college/majors,cv_unresolved,0,,,,Black,rAce,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,institution-profile-2026-03-05-17-49.xlsx,/var/folders/0_/vt5npj3x5wq9q_4bzlj28tqw0000gn/T/nces_ipeds_profile_downloads/420556/1772750976251,1,,,,812,291,521,1.4,0.9,0.1,28.8,0.1,45.4,2.5,20.8,0.0
217925,Columbia International University,www.ciu.edu/,Columbia,South Carolina,Private not-for-profit,Professions-focused Undergraduate/Graduate-Doctorate Small,"Lower Access, Medium Earnings","Not classified, not in classification universe",Undergraduate/Graduate-Doctorate,Professions-focused,Professions-focused,Small,Residential,Doctorate,Not Classified,Not Classified,https://www.ciu.edu/academics/programs/,score=462;tier=inventory;hubSig=0;listingLinks=0;slugDiv=0;structHits=5;ctrlStructured=3;canonicalHub=1;flags=,429_rate_limited_seen,https://www.ciu.edu/academics/programs|https://www.ciu.edu/|https://www.ciu.edu/|https://catalog.ciu.edu/|https://www.ciu.edu/?s=CIU,1,BA|BS|bachelor|degrees|programs,1,2,"Honoring Black History Month in ""The Third Space""|Read more about Honoring Black History Month in ""The Third Space""",,3,warning_10_MajorsFound,ok,,0,https://www.collegevine.com/schools/hub/all/d/columbia-international-university/majors,cv_unresolved,0,,,ethnic,Black,,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,institution-profile-2026-03-05-17-49.xlsx,/var/folders/0_/vt5npj3x5wq9q_4bzlj28tqw0000gn/T/nces_ipeds_profile_downloads/217925/1772750979656,1,,27900,11640,2914,1312,1602,0.1,32.7,14.3,0.2,0.1,39.6,2.3,4.9,5.7
450933,Columbia Southern University,www.columbiasouthern.edu/,Orange Beach,Alabama,Private for-profit,Professions-focused Undergraduate/Graduate-Doctorate Large,"Lower Access, Higher Earnings","Not classified, not in classification universe",Undergraduate/Graduate-Doctorate,Professions-focused,Special Focus: Business,Large,Primarily online,Doctorate,Not Classified,Not Classified,https://www.columbiasouthern.edu/programs/,score=495;tier=inventory;hubSig=0;listingLinks=0;slugDiv=0;structHits=4;ctrlStructured=5;canonicalHub=1;flags=,exceptions_seen,https://www.columbiasouthern.edu/programs|https://www.columbiasouthern.edu/catalog|https://www.columbiasouthern.edu/catalog/|https://www.columbiasouthern.edu/online-degree/view-all-programs/bachelors/bs-osh/|https://www.columbiasouthern.edu/online-degree/view-all-programs/bachelors/bs-business-administration/,1,BA|BS|bachelor|degrees|majors|programs,1,0,,,5,warning_10_MajorsFound,ok,,1,https://www.collegevine.com/schools/hub/all/d/columbia-southern-university/majors,passed_ctrl_thresh,0,,,,,,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,1,institution-profile-2026-03-05-17-49.xlsx,/var/folders/0_/vt5npj3x5wq9q_4bzlj28tqw0000gn/T/nces_ipeds_profile_downloads/450933/1772750983101,1,,6224,3936,17763,11025,6738,0.9,2.0,21.0,1.4,0.7,57.3,2.9,13.8,0.0
219888,Columbia State Community College,www.columbiastate.edu/,Columbia,Tennessee,Public,Mixed Associate Medium,"Higher Access, Lower Earnings","Not classified, not in classification universe",Associate,Mixed,N/A,Medium,"Mostly full-time, not residential",Associate,Not Classified,Not Classified,https://www.columbiastate.edu/programs,score=482;tier=inventory;hubSig=0;listingLinks=0;slugDiv=0;structHits=3;ctrlStructured=13;canonicalHub=1;flags=,exceptions_seen,https://www.columbiastate.edu/academics/programs|https://www.columbiastate.edu/catalog-student-handbook/index.html|https://www.columbiastate.edu/academics/written-oral-and-digital-communications/foreign-language.html|https://www.columbiastate.edu/academics/business-and-technology/civil-engineering.html|https://www.columbiastate.edu/academics/business-and-technology/electrical-engineering.html,1,bachelor|degrees|majors|programs,1,0,,,14,sufficient majors,ok,,0,https://www.collegevine.com/schools/hub/all/d/columbia-state-community-college/majors,cv_unresolved,0,,,ethnicity,,race,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,institution-profile-2026-03-05-17-49.xlsx,/var/folders/0_/vt5npj3x5wq9q_4bzlj28tqw0000gn/T/nces_ipeds_profile_downloads/219888/1772750986499,1,,,,5712,2195,3517,0.2,2.6,6.6,10.4,0.0,73.6,4.4,1.4,0.7
139348,Columbia Theological Seminary,www.ctsnet.edu/,Decatur,Georgia,Private not-for-profit,Special Focus: Theological Studies,Not Classified,"Not classified, not in classification universe",Graduate-focused,Special Focus:  Theological Studies,Special Focus:  Theological Studies,Very Small,Graduate-focused,Master's,Not Classified,Not Classified,https://www.ctsnet.edu/programs,score=-10000;tier=inventory;hubSig=0;listingLinks=3;slugDiv=3;structHits=2;ctrlStructured=0;canonicalHub=1;flags=soft404,429_rate_limited_seen,https://www.ctsnet.edu/|https://www.ctsnet.edu/academics/programs|https://www.ctsnet.edu/programs/|https://www.ctsnet.edu/academics/programs/|https://www.ctsnet.edu/academic-catalog/2526,1,degrees|programs,1,0,,,1,warning_10_MajorsFound,ok,,0,https://www.collegevine.com/schools/hub/all/d/columbia-theological-seminary/majors,cv_unresolved,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,institution-profile-2026-03-05-17-49.xlsx,/var/folders/0_/vt5npj3x5wq9q_4bzlj28tqw0000gn/T/nces_ipeds_profile_downloads/139348/1772750989941,1,,,22320,127,51,76,0.0,7.9,45.7,2.4,0.0,24.4,2.4,2.4,15.0
190169,Columbia-Greene Community College,www.columbiagreene.edu/,Hudson,New York,Public,Mixed Associate Small,"Opportunity Colleges and Universities-Higher Access, Higher Earnings","Not classified, not in classification universe",Associate,Mixed,N/A,Small,"Mostly part-time, not residential",Associate,Not Classified,Not Classified,https://www.columbiagreene.edu/academics/programs/,score=946;tier=inventory;hubSig=6;listingLinks=72;slugDiv=36;structHits=2;ctrlStructured=4;canonicalHub=1;flags=,exceptions_seen,https://www.columbiagreene.edu/academics/programs|https://www.columbiagreene.edu/programs|https://www.columbiagreene.edu/programs/|https://www.columbiagreene.edu/academics/programs/individual-studies/|https://www.columbiagreene.edu/academics/programs/computer-science/,1,BA|bachelor|degrees|majors|programs,1,0,,,4,warning_10_MajorsFound,ok,,0,https://www.collegevine.com/schools/hub/all/d/columbia-greene-community-college/majors,cv_unresolved,0,,,,,,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,institution-profile-2026-03-05-17-49.xlsx,/var/folders/0_/vt5npj3x5wq9q_4bzlj28tqw0000gn/T/nces_ipeds_profile_downloads/190169/1772750992995,1,,,,1616,682,934,0.1,3.7,10.5,12.3,0.0,59.2,3.7,10.5,0.1
202170,Columbus College of Art & Design,www.ccad.edu/,Columbus,Ohio,Private not-for-profit,"Special Focus: Arts, Music, and Design","Higher Access, Medium Earnings","Not classified, not in classification universe",Baccalaureate,"Special Focus: Arts, Music, and Design","Special Focus: Arts, Music, and Design",Small,Primarily residential,Bachelor's,Not Classified,Not Classified,https://www.ccad.edu/majors,score=493;tier=inventory;hubSig=0;listingLinks=0;slugDiv=0;structHits=5;ctrlStructured=2;canonicalHub=1;flags=,exceptions_seen,https://www.ccad.edu/majors/|https://www.ccad.edu/find-your-program|https://www.ccad.edu/academics/undergraduate-degrees|https://www.ccad.edu/about-us/senior-leadership|https://www.ccad.edu/academics/undergraduate-degrees/graphic-design,1,BA|BS|bachelor|degrees|majors|minors|programs,1,0,,,2,warning_10_MajorsFound,ok,,0,https://www.collegevine.com/schools/hub/all/d/columbus-college-of-art-and-design/majors,cv_unresolved,0,,,,black-and-white,,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,institution-profile-2026-03-05-17-49.xlsx,/var/folders/0_/vt5npj3x5wq9q_4bzlj28tqw0000gn/T/nces_ipeds_profile_downloads/202170/1772750996435,1,,40825,27252,916,246,670,0.0,4.0,12.6,8.5,0.0,66.6,4.0,3.8,0.4
202222,Columbus State Community College,www.cscc.edu/,Columbus,Ohio,Public,Mixed Associate Large,"Higher Access, Lower Earnings","Not classified, not in classification universe",Associate,Mixed,N/A,Very Large,"Mostly part-time, not residential",Associate,Not Classified,Not Classified,https://www.cscc.edu/academics/departments/,score=879;tier=inventory;hubSig=5;listingLinks=61;slugDiv=58;structHits=1;ctrlStructured=11;canonicalHub=1;flags=,exceptions_seen,https://www.cscc.edu/academics/departments/index.shtml|https://www.cscc.edu/programs|https://www.cscc.edu/programs/|https://www.cscc.edu/academics/transfer/preferred-pathway/ohio-state-university.shtml|https://www.cscc.edu/academics/transfer/degrees.shtml,1,BA|BS|bachelor|degrees|majors|programs,1,0,,,15,sufficient majors,ok,,0,https://www.collegevine.com/schools/hub/all/d/columbus-state-community-college/majors,cv_unresolved,0,,AFRICAN,,Blackboard,,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,institution-profile-2026-03-05-17-50.xlsx,/var/folders/0_/vt5npj3x5wq9q_4bzlj28tqw0000gn/T/nces_ipeds_profile_downloads/202222/1772750999891,1,,,,28081,12612,15469,0.5,5.2,20.8,7.7,0.1,41.2,3.6,18.5,2.4
139366,Columbus State University,www.columbusstate.edu/,Columbus,Georgia,Public,Mixed Undergraduate/Graduate-Doctorate Medium,"Higher Access, Medium Earnings","Not classified, not in classification universe",Undergraduate/Graduate-Doctorate,Mixed,Professions-focused,Medium,Residential,Doctorate,Not Classified,Not Classified,https://catalog.columbusstate.edu/,score=60;tier=homepage;hubSig=0;listingLinks=0;slugDiv=0;structHits=2;ctrlStructured=0;canonicalHub=0;flags=yearHit,exceptions_seen,,0,degrees|programs,1,0,,,0,warning_10_MajorsFound,ok,,0,https://www.collegevine.com/schools/hub/all/d/columbus-state-university/majors,cv_unresolved,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,institution-profile-2026-03-05-17-50.xlsx,/var/folders/0_/vt5npj3x5wq9q_4bzlj28tqw0000gn/T/nces_ipeds_profile_downloads/139366/1772751003383,1,,,,7913,3220,4693,0.3,2.6,35.9,8.7,0.1,42.7,4.7,3.0,2.0
139357,Columbus Technical College,www.columbustech.edu/,Columbus,Georgia,Public,Special Focus: Applied and Career Studies,"Higher Access, Medium Earnings","Not classified, not in classification universe",Associate,Special Focus: Applied and Career Studies,N/A,Medium,"Mostly part-time, not residential",Associate,Not Classified,Not Classified,https://www.columbustech.edu/programs/,score=414;tier=inventory;hubSig=0;listingLinks=0;slugDiv=0;structHits=1;ctrlStructured=1;canonicalHub=1;flags=,exceptions_seen,https://www.columbustech.edu/academics/programs/|https://www.columbustech.edu/programs|https://www.columbustech.edu/academics/programs|https://www.columbustech.edu/programsofstudy/|https://www.columbustech.edu/college-catalog/2526,1,degrees|programs,1,0,,,4,warning_10_MajorsFound,ok,,0,https://www.collegevine.com/schools/hub/all/d/albany-technical-college/majors,cv_unresolved,0,,,,,,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,institution-profile-2026-03-05-17-50.xlsx,/var/folders/0_/vt5npj3x5wq9q_4bzlj28tqw0000gn/T/nces_ipeds_profile_downloads/139357/1772751006805,1,,,,3307,1030,2277,0.2,0.8,52.8,10.0,0.2,29.1,6.1,0.3,0.5
366261,Commonwealth Institute of Funeral Service,www.commonwealth.edu/,Houston,Texas,Private not-for-profit,Special Focus: Applied and Career Studies,"Higher Access, Medium Earnings","Not classified, not in classification universe",Associate,Special Focus: Applied and Career Studies,N/A,Very Small,Online and on-campus learning,Associate,Not Classified,Not Classified,https://www.commonwealth.edu/,score=74;tier=homepage;hubSig=0;listingLinks=0;slugDiv=0;structHits=3;ctrlStructured=1;canonicalHub=0;flags=,exceptions_seen,https://www.commonwealth.edu/,1,degrees|majors|programs,1,0,,,1,warning_10_MajorsFound,ok,,0,https://www.collegevine.com/schools/hub/all/d/commonwealth-institute-of-funeral-service/majors,cv_unresolved,0,,,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,institution-profile-2026-03-05-17-50.xlsx,/var/folders/0_/vt5npj3x5wq9q_4bzlj28tqw0000gn/T/nces_ipeds_profile_downloads/366261/1772751010651,1,,15313,,254,75,179,0.4,0.4,22.4,23.2,0.0,50.8,2.8,0.0,0.0
212975,Commonwealth Technical Institute,www.dli.pa.gov/Individuals/Disability-Services/CTI-HGAC/Pages/Home.aspx,Johnstown,Pennsylvania,Private not-for-profit,Special Focus: Applied and Career Studies,"Higher Access, Lower Earnings","Not classified, not in classification universe",Associate,Special Focus: Applied and Career Studies,N/A,Very Small,Highly residential,Associate,Not Classified,Not Classified,https://www.dli.pa.gov/programs/,score=414;tier=inventory;hubSig=0;listingLinks=0;slugDiv=0;structHits=1;ctrlStructured=1;canonicalHub=1;flags=,exceptions_seen,https://www.dli.pa.gov/academics/programs/|https://www.dli.pa.gov/academics/majors-minors|https://www.dli.pa.gov/academics/programs|https://www.dli.pa.gov/programs|https://www.dli.pa.gov/majors-minors/,1,programs,1,0,,,1,warning_10_MajorsFound,ok,,0,https://www.collegevine.com/schools/hub/all/d/commonwealth-technical-institute/majors,cv_unresolved,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,institution-profile-2026-03-05-17-50.xlsx,/var/folders/0_/vt5npj3x5wq9q_4bzlj28tqw0000gn/T/nces_ipeds_profile_downloads/212975/1772751014097,1,,7714,,146,108,38,0.0,1.4,10.3,0.7,0.0,65.1,2.7,19.9,0.0
498562,Commonwealth University of Pennsylvania,www.commonwealthu.edu/,Bloomsburg,Pennsylvania,Public,Professions-focused Undergraduate/Graduate-Master's Large/Medium,Not Classified,"Not classified, not in classification universe",Undergraduate/Graduate-Master's,Professions-focused,Professions-focused,Medium,Highly residential,Master's,Not Classified,Not Classified,https://www.commonwealthu.edu/academics/programs,score=1030;tier=inventory;hubSig=6;listingLinks=255;slugDiv=146;structHits=6;ctrlStructured=15;canonicalHub=1;flags=,exceptions_seen,https://www.commonwealthu.edu/academics/programs/|https://www.commonwealthu.edu/academics/online-and-distance-education|https://www.commonwealthu.edu/academics/programs/business-administration-bsba-as|https://www.commonwealthu.edu/academics/programs/chinese-studies|https://www.commonwealthu.edu/academics/programs/languages-cultures-ba,1,BA|BS|bachelor|degrees|majors|minors|programs,1,2,Black Studies|PA Department of Environmental Protection Black Fly Program,,16,sufficient majors,ok,,0,https://www.collegevine.com/schools/hub/all/d/commonwealth-university-of-pennsylvania/majors,cv_unresolved,0,,,ethnicity,Black,Race|race,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,institution-profile-2026-03-05-17-50.xlsx,/var/folders/0_/vt5npj3x5wq9q_4bzlj28tqw0000gn/T/nces_ipeds_profile_downloads/498562/1772751017578,1,,,,11092,4280,6812,0.3,1.2,5.0,6.8,0.1,80.4,1.8,3.9,0.6
439570,Community Care College,www.communitycarecollege.edu/,Tulsa,Oklahoma,Private not-for-profit,Special Focus: Other Health Professions,"Higher Access, Lower Earnings","Not classified, not in classification universe",Associate,Special Focus: Other Health Professions,N/A,Small,Online and on-campus learning,Associate,Not Classified,Not Classified,https://www.communitycarecollege.edu/majors-minors,score=344;tier=inventory;hubSig=0;listingLinks=0;slugDiv=0;structHits=2;ctrlStructured=1;canonicalHub=1;flags=subsiteLike,exceptions_seen,https://www.communitycarecollege.edu/academics/majors|https://www.communitycarecollege.edu/academics/majors-minors|https://www.communitycarecollege.edu/majors|https://www.communitycarecollege.edu/majors-minors/|https://www.communitycarecollege.edu/academics/majors-minors/,1,degrees|programs,1,0,,,1,warning_10_MajorsFound,ok,,0,https://www.collegevine.com/schools/hub/all/d/community-care-college/majors,cv_unresolved,0,,,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,institution-profile-2026-03-05-17-50.xlsx,/var/folders/0_/vt5npj3x5wq9q_4bzlj28tqw0000gn/T/nces_ipeds_profile_downloads/439570/1772751021044,1,,,,493,28,465,15.6,0.8,21.3,8.1,0.0,43.2,8.7,2.2,0.0
446163,Community Christian College,www.cccollege.edu/,Redlands,California,Private not-for-profit,Mixed Associate Small,"Higher Access, Medium Earnings","Not classified, not in classification universe",Associate,Mixed,N/A,Small,Primarily online,Associate,Not Classified,Not Classified,https://www.cccollege.edu/s/Programs-Community-Christian-CollegeEarly-Childhood-Emphasis-jd69.pdf,score=180;tier=inventory;hubSig=0;listingLinks=0;slugDiv=0;structHits=2;ctrlStructured=0;canonicalHub=0;flags=subsiteLike,exceptions_seen,https://www.cccollege.edu/s/Programs-Community-Christian-CollegeBible-Theology-Emphasis.pdf|https://www.cccollege.edu/s/Programs-Community-Christian-CollegeNo-Emphasis-Programt.pdf|https://www.cccollege.edu/s/Programs-Community-Christian-CollegeBusiness-Emphasis-Program.pdf|https://www.cccollege.edu/s/Programs-Community-Christian-CollegeMusic-Emphasis-Program.pdf|https://www.cccollege.edu/academic-catalog,1,BA|BS|degrees|programs,1,0,,,2,warning_10_MajorsFound,ok,,0,https://www.collegevine.com/schools/hub/all/d/community-christian-college/majors,cv_unresolved,0,,,,,,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,institution-profile-2026-03-05-17-50.xlsx,/var/folders/0_/vt5npj3x5wq9q_4bzlj28tqw0000gn/T/nces_ipeds_profile_downloads/446163/1772751024494,1,,9675,,424,410,14,0.5,0.2,74.3,8.3,0.5,7.3,9.0,0.0,0.0
210605,Community College of Allegheny County,www.ccac.edu/,Pittsburgh,Pennsylvania,Public,Professions-focused Associate Large/Medium,"Higher Access, Lower Earnings","Not classified, not in classification universe",Associate,Professions-focused,N/A,Medium,"Mostly part-time, not residential",Associate,Not Classified,Not Classified,https://www.ccac.edu/academics/programs/,score=776;tier=inventory;hubSig=4;listingLinks=25;slugDiv=13;structHits=2;ctrlStructured=4;canonicalHub=1;flags=,exceptions_seen,https://www.ccac.edu/academics/programs|https://www.ccac.edu/academics/programs/general-studies-and-liberal-arts.php|https://www.ccac.edu/academics/programs/computer-information-technology.php|https://www.ccac.edu/academics/programs/limited-enrollment-programs.php|https://www.ccac.edu/academics/programs/index.php,1,bachelor|degrees|majors|programs,1,1,Ethnic & Diversity Studies,,5,warning_10_MajorsFound,ok,,0,https://www.collegevine.com/schools/hub/all/d/community-college-of-allegheny-county/majors,cv_unresolved,0,,,Ethnic|ethnicity,Blackboard,race,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,institution-profile-2026-03-05-17-50.xlsx,/var/folders/0_/vt5npj3x5wq9q_4bzlj28tqw0000gn/T/nces_ipeds_profile_downloads/210605/1772751027985,1,,,,10609,4880,5729,0.3,5.1,18.3,4.9,0.1,58.1,4.8,8.3,0.0
126863,Community College of Aurora,www.ccaurora.edu/,Aurora,Colorado,Public,Mixed Associate Medium,"Higher Access, Lower Earnings","Not classified, not in classification universe",Associate,Mixed,N/A,Medium,"Mostly part-time, not residential",Associate,Not Classified,Not Classified,https://www.ccaurora.edu/programs,score=486;tier=inventory;hubSig=0;listingLinks=0;slugDiv=0;structHits=3;ctrlStructured=14;canonicalHub=1;flags=,429_rate_limited_seen,https://www.ccaurora.edu/programs/|https://www.ccaurora.edu/,1,bachelor|degrees|programs,1,0,,,14,sufficient majors,ok,,0,https://www.collegevine.com/schools/hub/all/d/community-college-of-aurora/majors,cv_unresolved,0,,,Ethnic,Black,,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,institution-profile-2026-03-05-17-50.xlsx,/var/folders/0_/vt5npj3x5wq9q_4bzlj28tqw0000gn/T/nces_ipeds_profile_downloads/126863/1772751031458,1,,,,8833,3742,5091,0.4,6.2,17.0,33.0,0.4,24.7,5.7,3.4,9.2
434672,Community College of Baltimore County,www.ccbcmd.edu/,Baltimore,Maryland,Public,Professions-focused Associate Large/Medium,"Higher Access, Lower Earnings","Not classified, not in classification universe",Associate,Professions-focused,N/A,Large,"Mostly part-time, not residential",Associate,Not Classified,Not Classified,https://www.ccbcmd.edu/programs,score=428;tier=inventory;hubSig=0;listingLinks=1;slugDiv=1;structHits=2;ctrlStructured=2;canonicalHub=1;flags=,exceptions_seen,https://www.ccbcmd.edu/Programs-and-Courses-Finder/index.html|https://www.ccbcmd.edu/Programs-and-Courses/SWEBSS/index.html|https://www.ccbcmd.edu/Programs-and-Courses/SOMS/index.html|https://www.ccbcmd.edu/Programs-and-Courses/SOAC/index.html|https://www.ccbcmd.edu/Programs-and-Courses/SWLL/index.html,1,BA|BS|bachelor|degrees|majors|minors|programs,1,3,Introduction to African Civilizations-GL|Introduction to Africana Studies|Introductions to African Civilizations-GL,,17,sufficient majors,ok,,0,https://www.collegevine.com/schools/hub/all/d/community-college-of-baltimore-county/majors,cv_unresolved,0,,African|Africana,ethnicity,,race,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,institution-profile-2026-03-05-17-50.xlsx,/var/folders/0_/vt5npj3x5wq9q_4bzlj28tqw0000gn/T/nces_ipeds_profile_downloads/434672/1772751034945,1,,,,16451,6093,10358,0.3,6.4,39.4,8.7,0.2,31.0,4.7,1.4,7.9
211079,Community College of Beaver County,www.ccbc.edu/,Monaca,Pennsylvania,Public,Professions-focused Associate Small,"Higher Access, Medium Earnings","Not classified, not in classification universe",Associate,Professions-focused,N/A,Small,"Mostly part-time, not residential",Associate,Not Classified,Not Classified,https://www.ccbc.edu/programs/,"score=-10000;tier=inventory;hubSig=0;listingLinks=0;slugDiv=0;structHits=0;ctrlStructured=0;canonicalHub=1;flags=thin,soft404",exceptions_seen,https://www.ccbc.edu/|https://www.ccbc.edu/academics/majors-minors|https://www.ccbc.edu/academics/programs/|https://www.ccbc.edu/majors-minors/|https://www.ccbc.edu/academics/programs,0,,0,0,,,0,warning_10_MajorsFound,ok,,0,https://www.collegevine.com/schools/hub/all/d/community-college-of-beaver-county/majors,cv_unresolved,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,institution-profile-2026-03-05-17-50.xlsx,/var/folders/0_/vt5npj3x5wq9q_4bzlj28tqw0000gn/T/nces_ipeds_profile_downloads/211079/1772751038383,1,,,,1936,788,1148,0.3,1.0,6.0,4.4,0.1,77.5,4.2,6.4,0.1
