unitid,name,Web_address,city,state,control,Institutional Classification,Student Access and Earnings Classification,Research Activity Designation,Award Level Focus,Academic Mix,Graduate Academic Program Mix,Size,Campus Setting,Highest Degree Awarded,Community Engagement,Leadership for Public Purpose,best_guess_inventory_url,best_guess_inventory_reason,url_tag,alt_candidate_urls,any_control_found,struct_hits_union,>0_struct_hits_found,program_title_count,program_titles_found,pdf_hits,total_controls_found,controls_sufficiency,status,error_detail,college_vine_site,college_vine_url,college_vine_ctrl_status,college_vine_program_title_count,college_vine_program_titles_found,afri_matches,ethnic_matches,black_matches,race_matches,anthropology,math,linguistics,chem,architect,economics,psychology,sociology,history,english,political_science,philosophy,computer_science,engineering,physics,geology,statistics,neuroscience,nces_profile_xlsx_downloaded,nces_profile_xlsx_filename,nces_profile_xlsx_dir,nces_profile_xlsx_parse_ok,nces_profile_xlsx_error,tuition_fees_ug_2024_25,tuition_fees_grad_2024_25,enrollment_total,enrollment_men,enrollment_women,pct_American Indian or Alaska Native,pct_Asian,pct_Black or African American,pct_Hispanic,pct_Native Hawaiian or Other Pacific Islander,pct_White,pct_Two or more races,pct_Race/ethnicity unknown,pct_U.S. Nonresident
440776,Interactive College of Technology,www.ict.edu/campuses/tx/pasadena/,Pasadena,Texas,Private for-profit,Special Focus: Business,"Higher Access, Lower Earnings","Not classified, not in classification universe",Associate,Special Focus: Business,N/A,Very Small,"Mostly full-time, not residential",Associate,Not Classified,Not Classified,https://www.ict.edu/academics/programs,score=418;tier=inventory;hubSig=0;listingLinks=0;slugDiv=0;structHits=1;ctrlStructured=2;canonicalHub=1;flags=,429_rate_limited_seen,https://www.ict.edu/academics/programs/|https://www.ict.edu/programs|https://www.ict.edu/programs/|https://www.ict.edu/academics/catalog/2526|https://www.ict.edu/wp-content/uploads/2025/07/Student-Catalog-GA-KY-2025-2027-Rev.-March-2025.pdf,1,BA|BS|programs,1,0,,,2,warning_10_MajorsFound,ok,,0,https://www.collegevine.com/schools/hub/all/d/interactive-college-of-technology/majors,cv_unresolved,0,,,,Black,,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,
443696,Interactive College of Technology,www.ict.edu/campuses/tx/north-houston/,Houston,Texas,Private for-profit,Special Focus: Business,"Higher Access, Lower Earnings","Not classified, not in classification universe",Associate,Special Focus: Business,N/A,Very Small,"Mostly full-time, not residential",Associate,Not Classified,Not Classified,https://www.ict.edu/academics/programs/,score=418;tier=inventory;hubSig=0;listingLinks=0;slugDiv=0;structHits=1;ctrlStructured=2;canonicalHub=1;flags=,429_rate_limited_seen,https://www.ict.edu/academics/programs|https://www.ict.edu/programs/|https://www.ict.edu/programs|https://www.ict.edu/academics/catalog/2526|https://www.ict.edu/wp-content/uploads/2025/07/Student-Catalog-GA-KY-2025-2027-Rev.-March-2025.pdf,1,BA|BS|programs,1,0,,,2,warning_10_MajorsFound,ok,,0,https://www.collegevine.com/schools/hub/all/d/interactive-college-of-technology/majors,cv_unresolved,0,,,,Black,,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,institution-profile-2026-03-06-6-39.xlsx,/var/folders/0_/vt5npj3x5wq9q_4bzlj28tqw0000gn/T/nces_ipeds_profile_downloads/443696/1772797189122,1,,10970,,55,17,38,0.0,3.6,43.6,49.1,0.0,3.6,0.0,0.0,0.0
138655,Interactive College of Technology-Chamblee,www.ict.edu/,Chamblee,Georgia,Private for-profit,Special Focus: Business,"Higher Access, Lower Earnings","Not classified, not in classification universe",Associate,Special Focus: Business,N/A,Small,"Mostly full-time, not residential",Associate,Not Classified,Not Classified,https://www.ict.edu/academics/programs,score=418;tier=inventory;hubSig=0;listingLinks=0;slugDiv=0;structHits=1;ctrlStructured=2;canonicalHub=1;flags=,429_rate_limited_seen,https://www.ict.edu/programs/?wg-choose-original=true|https://www.ict.edu/academics/programs/|https://www.ict.edu/programs/|https://www.ict.edu/programs|https://www.ict.edu/academics/catalog/2526,1,programs,1,0,,,2,warning_10_MajorsFound,ok,,0,https://www.collegevine.com/schools/hub/all/d/interactive-college-of-technology-chamblee/majors,cv_unresolved,0,,,,,,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,institution-profile-2026-03-06-6-39.xlsx,/var/folders/0_/vt5npj3x5wq9q_4bzlj28tqw0000gn/T/nces_ipeds_profile_downloads/138655/1772797192284,1,,11330,,521,358,163,0.0,16.9,49.3,22.3,0.0,11.5,0.0,0.0,0.0
442435,Interactive College of Technology-Gainesville,www.ict.edu/,Gainesville,Georgia,Private for-profit,Special Focus: Applied and Career Studies,"Higher Access, Lower Earnings","Not classified, not in classification universe",Associate,Special Focus: Applied and Career Studies,N/A,Very Small,"Mostly full-time, not residential",Associate,Not Classified,Not Classified,https://www.ict.edu/academics/programs/,score=418;tier=inventory;hubSig=0;listingLinks=0;slugDiv=0;structHits=1;ctrlStructured=2;canonicalHub=1;flags=,429_rate_limited_seen,https://www.ict.edu/programs/|https://www.ict.edu/academics/programs|https://www.ict.edu/programs|https://www.ict.edu/academics/catalog/2526|https://www.ict.edu/wp-content/uploads/2025/07/Student-Catalog-GA-KY-2025-2027-Rev.-March-2025.pdf,1,BA|BS|programs,1,0,,,2,warning_10_MajorsFound,ok,,0,https://www.collegevine.com/schools/hub/all/d/interactive-college-of-technology-gainesville/majors,cv_unresolved,0,,,,Black,,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,institution-profile-2026-03-06-6-39.xlsx,/var/folders/0_/vt5npj3x5wq9q_4bzlj28tqw0000gn/T/nces_ipeds_profile_downloads/442435/1772797195756,1,,11210,,50,13,37,0.0,10.0,22.0,50.0,0.0,18.0,0.0,0.0,0.0
138664,Interactive College of Technology-Morrow,ict.edu/,Morrow,Georgia,Private for-profit,Special Focus: Other Health Professions,"Higher Access, Lower Earnings","Not classified, not in classification universe",Associate,Special Focus: Other Health Professions,N/A,Very Small,"Mostly full-time, not residential",Associate,Not Classified,Not Classified,https://ict.edu/academics/programs,score=418;tier=inventory;hubSig=0;listingLinks=0;slugDiv=0;structHits=1;ctrlStructured=2;canonicalHub=1;flags=,429_rate_limited_seen,https://ict.edu/programs/|https://ict.edu/academics/programs/|https://ict.edu/programs|https://www.ict.edu/programs/|https://www.ict.edu/wp-content/uploads/2025/07/Student-Catalog-GA-KY-2025-2027-Rev.-March-2025.pdf,1,BA|BS|programs,1,0,,,2,warning_10_MajorsFound,ok,,0,https://www.collegevine.com/schools/hub/all/d/interactive-college-of-technology-morrow/majors,cv_unresolved,0,,,,Black,,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,institution-profile-2026-03-06-6-39.xlsx,/var/folders/0_/vt5npj3x5wq9q_4bzlj28tqw0000gn/T/nces_ipeds_profile_downloads/138664/1772797198919,1,,11210,,117,29,88,0.0,8.5,81.2,9.4,0.0,0.9,0.0,0.0,0.0
443571,InterCoast Colleges-West Covina,www.intercoast.edu/,West Covina,California,Private for-profit,Special Focus: Other Health Professions,"Higher Access, Medium Earnings","Not classified, not in classification universe",Associate,Special Focus: Other Health Professions,N/A,Small,"Mostly full-time, not residential",Associate,Not Classified,Not Classified,,,,,0,,0,0,,,0,,no_candidates,,,,,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,
140146,Interdenominational Theological Center,www.itc.edu/,Atlanta,Georgia,Private not-for-profit,Special Focus: Theological Studies,Not Classified,"Not classified, not in classification universe",Graduate-focused,Special Focus:  Theological Studies,Special Focus:  Theological Studies,Very Small,Graduate-focused,Master's,Not Classified,Not Classified,,,,,0,,0,0,,,0,,no_candidates,,,,,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,institution-profile-2026-03-06-6-56.xlsx,/var/folders/0_/vt5npj3x5wq9q_4bzlj28tqw0000gn/T/nces_ipeds_profile_downloads/140146/1772798187586,1,,,17518,60,42,18,0.0,0.0,98.3,0.0,0.0,0.0,1.7,0.0,0.0
116226,Interior Designers Institute,www.idi.edu/,Newport Beach,California,Private for-profit,"Special Focus: Arts, Music, and Design",Not Classified,"Not classified, not in classification universe",Associate/Baccalaureate,"Special Focus: Arts, Music, and Design",Professions-focused,Very Small,"Mostly part-time, not residential",Bachelor's,Not Classified,Not Classified,https://www.idi.edu/academics/programs/,score=282;tier=inventory;hubSig=0;listingLinks=0;slugDiv=0;structHits=4;ctrlStructured=3;canonicalHub=1;flags=grad,exceptions_seen,https://www.idi.edu/programs|https://www.idi.edu/academics/programs|https://www.idi.edu/programs/|https://www.idi.edu/|https://www.idi.edu/,1,BA|bachelor|degrees|majors|programs,1,0,,,3,warning_10_MajorsFound,ok,,0,https://www.collegevine.com/schools/hub/all/d/interior-designers-institute/majors,cv_unresolved,0,,,,,,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,institution-profile-2026-03-06-6-56.xlsx,/var/folders/0_/vt5npj3x5wq9q_4bzlj28tqw0000gn/T/nces_ipeds_profile_downloads/116226/1772798191047,1,,20250,20400,102,5,97,1.0,13.7,3.9,15.7,0.0,57.8,4.9,0.0,2.9
436614,International Baptist College and Seminary,www.ibcs.edu/,Chandler,Arizona,Private not-for-profit,Special Focus: Theological Studies,Not Classified,"Not classified, not in classification universe",Baccalaureate,Special Focus:  Theological Studies,Special Focus:  Theological Studies,Very Small,Residential,Bachelor's,Not Classified,Not Classified,https://www.ibcs.edu/academics/majors-minors,score=434;tier=inventory;hubSig=0;listingLinks=0;slugDiv=0;structHits=3;ctrlStructured=1;canonicalHub=1;flags=,exceptions_seen,https://www.ibcs.edu/programs|https://www.ibcs.edu/academics/programs|https://www.ibcs.edu/majors-minors|https://www.ibcs.edu/academics/programs/|https://www.ibcs.edu/academics/majors-minors/,1,bachelor|degrees|programs,1,0,,,1,warning_10_MajorsFound,ok,,0,https://www.collegevine.com/schools/hub/all/d/international-baptist-college-and-seminary/majors,cv_unresolved,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,institution-profile-2026-03-06-6-56.xlsx,/var/folders/0_/vt5npj3x5wq9q_4bzlj28tqw0000gn/T/nces_ipeds_profile_downloads/436614/1772798194167,1,,13800,8280,78,53,25,0.0,2.6,5.1,17.9,1.3,62.8,5.1,0.0,5.1
151467,International Business College-Indianapolis,www.ibcindianapolis.edu/,Indianapolis,Indiana,Private for-profit,Special Focus: Applied and Career Studies,"Higher Access, Lower Earnings","Not classified, not in classification universe",Associate,Special Focus: Applied and Career Studies,N/A,Very Small,Primarily residential,Associate,Not Classified,Not Classified,https://www.ibcindianapolis.edu/programs/,score=410;tier=inventory;hubSig=0;listingLinks=0;slugDiv=0;structHits=1;ctrlStructured=0;canonicalHub=1;flags=,exceptions_seen,https://www.ibcindianapolis.edu/majors-minors|https://www.ibcindianapolis.edu/academics/programs|https://www.ibcindianapolis.edu/majors-minors/|https://www.ibcindianapolis.edu/academics/majors-minors|https://www.ibcindianapolis.edu/academics/majors-minors/,0,programs,1,0,,,0,warning_10_MajorsFound,ok,,0,https://www.collegevine.com/schools/hub/all/d/international-business-college-indianapolis/majors,cv_unresolved,0,,,,,race,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,
