unitid,name,Web_address,city,state,control,Institutional Classification,Student Access and Earnings Classification,Research Activity Designation,Award Level Focus,Academic Mix,Graduate Academic Program Mix,Size,Campus Setting,Highest Degree Awarded,Community Engagement,Leadership for Public Purpose,best_guess_inventory_url,best_guess_inventory_reason,url_tag,alt_candidate_urls,any_control_found,struct_hits_union,>0_struct_hits_found,program_title_count,program_titles_found,pdf_hits,total_controls_found,controls_sufficiency,status,error_detail,college_vine_site,college_vine_url,college_vine_ctrl_status,college_vine_program_title_count,college_vine_program_titles_found,afri_matches,ethnic_matches,black_matches,race_matches,anthropology,math,linguistics,chem,architect,economics,psychology,sociology,history,english,political_science,philosophy,computer_science,engineering,physics,geology,statistics,neuroscience,nces_profile_xlsx_downloaded,nces_profile_xlsx_filename,nces_profile_xlsx_dir,nces_profile_xlsx_parse_ok,nces_profile_xlsx_error,tuition_fees_ug_2024_25,tuition_fees_grad_2024_25,enrollment_total,enrollment_men,enrollment_women,pct_American Indian or Alaska Native,pct_Asian,pct_Black or African American,pct_Hispanic,pct_Native Hawaiian or Other Pacific Islander,pct_White,pct_Two or more races,pct_Race/ethnicity unknown,pct_U.S. Nonresident
233718,Sweet Briar College,www.sbc.edu/,Sweet Briar,Virginia,Private not-for-profit,Special Focus: Arts and Sciences,"Lower Access, Medium Earnings","Not classified, not in classification universe",Baccalaureate,Special Focus: Arts and Sciences,Professions-focused,Very Small,Highly residential,Bachelor's,Not Classified,Not Classified,https://www.sbc.edu/academics/majors-minors/,score=521;tier=inventory;hubSig=0;listingLinks=0;slugDiv=0;structHits=5;ctrlStructured=9;canonicalHub=1;flags=,exceptions_seen,https://www.sbc.edu/academics/majors-minors|https://www.sbc.edu/alumnae/|https://www.sbc.edu/academics/psychology/|https://www.sbc.edu/academics/biology/|https://www.sbc.edu/academics/mathematics/,1,BA|BS|degrees|majors|minors|programs,1,0,,,14,sufficient majors,ok,,0,https://www.collegevine.com/schools/hub/all/d/sweet-briar-college/majors,cv_unresolved,0,,Africa|African,,,,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,institution-profile-2026-03-06-13-15.xlsx,/var/folders/0_/vt5npj3x5wq9q_4bzlj28tqw0000gn/T/nces_ipeds_profile_downloads/233718/1772820948462,1,,26160,12750,444,0,444,0.9,2.9,8.3,6.3,0.2,70.3,0.7,1.8,8.6
155973,Tabor College,tabor.edu/,Hillsboro,Kansas,Private not-for-profit,Professions-focused Baccalaureate Small,"Higher Access, Medium Earnings","Not classified, not in classification universe",Baccalaureate,Professions-focused,Professions-focused,Small,Highly residential,Bachelor's,Not Classified,Not Classified,https://tabor.edu/programs,score=471;tier=inventory;hubSig=0;listingLinks=0;slugDiv=0;structHits=2;ctrlStructured=4;canonicalHub=1;flags=,exceptions_seen,https://tabor.edu/programs/|https://tabor.edu/majors|https://tabor.edu/majors/|https://tabor.edu/academics/majors|https://tabor.edu/academics/majors/,1,majors|programs,1,0,,,4,warning_10_MajorsFound,ok,,0,https://www.collegevine.com/schools/hub/all/d/tabor-college/majors,cv_unresolved,0,,,,,race,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,institution-profile-2026-03-06-13-15.xlsx,/var/folders/0_/vt5npj3x5wq9q_4bzlj28tqw0000gn/T/nces_ipeds_profile_downloads/155973/1772820952024,1,,36200,12000,621,352,269,0.8,0.2,8.4,14.2,0.5,60.9,5.6,1.3,8.2
236753,Tacoma Community College,www.tacomacc.edu/,Tacoma,Washington,Public,Mixed Associate Medium,"Higher Access, Lower Earnings","Not classified, not in classification universe",Associate,Mixed,N/A,Medium,"Mostly full-time, not residential",Bachelor's,Not Classified,Not Classified,https://www.tacomacc.edu/academics-programs/programs/,score=274;tier=inventory;hubSig=0;listingLinks=2;slugDiv=1;structHits=3;ctrlStructured=1;canonicalHub=0;flags=,exceptions_seen,https://www.tacomacc.edu/_attachments/academics-programs/catalog/2017-2018catalog-addendum.pdf|https://www.tacomacc.edu/_attachments/academics-programs/catalog/2017-2018Catalog.pdf|https://www.tacomacc.edu/_attachments/academics-programs/catalog/2010-2011-catalog.pdf|https://www.tacomacc.edu/_attachments/academics-programs/TCC_22-23_Catalog.pdf|https://www.tacomacc.edu/academics-programs/collegecatalog.aspx,1,BA|BS|bachelor|degrees|programs,1,0,,,1,warning_10_MajorsFound,ok,,0,https://www.collegevine.com/schools/hub/all/d/tacoma-community-college/majors,cv_unresolved,0,,,,Black|black,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,institution-profile-2026-03-06-13-15.xlsx,/var/folders/0_/vt5npj3x5wq9q_4bzlj28tqw0000gn/T/nces_ipeds_profile_downloads/236753/1772820955439,1,,,,6199,2177,4022,0.5,9.8,8.9,18.5,0.8,30.5,12.6,15.2,3.3
124113,Taft College,www.taftcollege.edu/,Taft,California,Public,Mixed Associate Medium,"Lower Access, Higher Earnings","Not classified, not in classification universe",Associate,Mixed,N/A,Medium,Primarily non-residential,Associate,Not Classified,Not Classified,https://www.taftcollege.edu/,score=543;tier=homepage;hubSig=5;listingLinks=75;slugDiv=72;structHits=5;ctrlStructured=7;canonicalHub=0;flags=,exceptions_seen,https://www.taftcollege.edu/academics/programs/|https://www.taftcollege.edu/academics/programs|https://www.taftcollege.edu/academics/programs/industrial-electronics-degree.php|https://www.taftcollege.edu/academics/programs/energy-technology-degree.php|https://www.taftcollege.edu/academics/programs/early-care-education-and-family-studies-program.php,1,BA|BS|degrees|majors|programs,1,0,,,8,warning_10_MajorsFound,ok,,0,https://www.collegevine.com/schools/hub/all/d/taft-college/majors,cv_unresolved,0,,Africa|African,ethnically|ethnicity,,,0,1,0,0,0,1,1,1,1,1,0,0,0,1,0,1,0,0,1,institution-profile-2026-03-06-13-16.xlsx,/var/folders/0_/vt5npj3x5wq9q_4bzlj28tqw0000gn/T/nces_ipeds_profile_downloads/124113/1772820958869,1,,,,4464,2251,2213,0.2,1.5,3.5,66.8,0.2,17.2,2.2,8.4,0.1
454689,Taft University System,www.taftu.edu/,Denver,Colorado,Private for-profit,Special Focus: Graduate Studies,Not Classified,"Not classified, not in classification universe",Graduate-focused,Special Focus: Graduate Studies,Professions-focused,Small,Graduate-focused,Doctorate,Not Classified,Not Classified,https://www.taftu.edu/,score=64;tier=homepage;hubSig=0;listingLinks=0;slugDiv=0;structHits=2;ctrlStructured=1;canonicalHub=0;flags=,exceptions_seen,https://www.taftu.edu/,1,degrees|programs,1,0,,,1,warning_10_MajorsFound,ok,,0,https://www.collegevine.com/schools/hub/all/d/taft-university-system/majors,cv_unresolved,0,,,,black-letter,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,institution-profile-2026-03-06-13-16.xlsx,/var/folders/0_/vt5npj3x5wq9q_4bzlj28tqw0000gn/T/nces_ipeds_profile_downloads/454689/1772820962629,1,,,6630,324,161,163,1.2,10.8,24.4,8.0,0.3,39.2,0.0,16.0,0.0
102298,Talladega College,www.talladega.edu/,Talladega,Alabama,Private not-for-profit,Mixed Baccalaureate,"Higher Access, Medium Earnings","Not classified, not in classification universe",Baccalaureate,Mixed,Special Focus: Business,Small,Highly residential,Bachelor's,Not Classified,Not Classified,https://www.talladega.edu/academic-programs/,score=448;tier=inventory;hubSig=0;listingLinks=0;slugDiv=0;structHits=2;ctrlStructured=7;canonicalHub=1;flags=,exceptions_seen,https://www.talladega.edu/academics/programs/|https://www.talladega.edu/academics/majors-minors|https://www.talladega.edu/academics/majors-minors/|https://www.talladega.edu/academics/programs|https://www.talladega.edu/academics/majors/,1,bachelor|programs,1,0,,,7,warning_10_MajorsFound,ok,,0,https://www.collegevine.com/schools/hub/all/d/talladega-college/majors,cv_unresolved,0,,,,,,0,1,0,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0,1,institution-profile-2026-03-06-13-16.xlsx,/var/folders/0_/vt5npj3x5wq9q_4bzlj28tqw0000gn/T/nces_ipeds_profile_downloads/102298/1772820966822,1,,15650,17753,760,442,318,0.3,0.0,68.6,6.2,0.3,4.7,1.3,4.3,14.3
137759,Tallahassee State College,www.tsc.fl.edu/,Tallahassee,Florida,Public,Mixed Associate Medium,"Higher Access, Medium Earnings","Not classified, not in classification universe",Associate,Mixed,N/A,Medium,"Mostly full-time, not residential",Bachelor's,Not Classified,Not Classified,"https://www.tsc.fl.edu/academics/programs/?filters[]=area|Science,%20Technology,%20Engineering%20and%20Math",score=446;tier=inventory;hubSig=0;listingLinks=4;slugDiv=1;structHits=3;ctrlStructured=4;canonicalHub=1;flags=,exceptions_seen,https://www.tsc.fl.edu/academics/programs/|https://www.tsc.fl.edu/academics/programs|https://www.tsc.fl.edu/academics/programs/?pid=2101|https://www.tsc.fl.edu/programs/|https://www.tsc.fl.edu/programs,1,bachelor|degrees|programs,1,1,African American History Calendar,,4,warning_10_MajorsFound,ok,,0,https://www.collegevine.com/schools/hub/all/d/tallahassee-state-college/majors,cv_unresolved,0,,African,,,,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,institution-profile-2026-03-06-13-16.xlsx,/var/folders/0_/vt5npj3x5wq9q_4bzlj28tqw0000gn/T/nces_ipeds_profile_downloads/137759/1772820970258,1,,,,12455,5222,7233,0.2,1.6,25.2,28.5,0.1,38.1,3.5,0.6,2.2
137777,Talmudic College of Florida,www.talmudicu.edu/,Miami Beach,Florida,Private not-for-profit,Special Focus: Theological Studies,Not Classified,"Not classified, not in classification universe",Baccalaureate,Special Focus:  Theological Studies,N/A,Very Small,Highly residential,Bachelor's,Not Classified,Not Classified,https://www.talmudicu.edu/,score=40;tier=homepage;hubSig=0;listingLinks=0;slugDiv=0;structHits=0;ctrlStructured=0;canonicalHub=0;flags=,exceptions_seen,https://www.talmudicu.edu/|https://www.talmudicu.edu/catalog/2526|https://www.talmudicu.edu/catalog/20252026|https://www.talmudicu.edu/catalog|https://www.talmudicu.edu/catalog/,0,programs,1,0,,,0,warning_10_MajorsFound,ok,,0,https://www.collegevine.com/schools/hub/all/d/talmudic-college-of-florida/majors,cv_unresolved,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,institution-profile-2026-03-06-13-16.xlsx,/var/folders/0_/vt5npj3x5wq9q_4bzlj28tqw0000gn/T/nces_ipeds_profile_downloads/137777/1772820973737,1,,16750,16750,28,28,0,0.0,0.0,0.0,0.0,0.0,96.4,0.0,0.0,3.6
186900,Talmudical Academy-New Jersey,,Adelphia,New Jersey,Private not-for-profit,Special Focus: Theological Studies,Not Classified,"Not classified, not in classification universe",Baccalaureate,Special Focus:  Theological Studies,N/A,Very Small,Highly residential,Bachelor's,Not Classified,Not Classified,,,,,0,,0,0,,,0,,error_missing_web_address,,,,,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,institution-profile-2026-03-06-13-16.xlsx,/var/folders/0_/vt5npj3x5wq9q_4bzlj28tqw0000gn/T/nces_ipeds_profile_downloads/186900/1772820977126,1,,15800,,72,72,0,0.0,0.0,0.0,0.0,0.0,91.7,0.0,0.0,8.3
451404,Talmudical Seminary of Bobov,,Brooklyn,New York,Private not-for-profit,Special Focus: Theological Studies,Not Classified,"Not classified, not in classification universe",Baccalaureate,Special Focus:  Theological Studies,N/A,Very Small,"Mostly full-time, not residential",Bachelor's,Not Classified,Not Classified,,,,,0,,0,0,,,0,,error_missing_web_address,,,,,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,institution-profile-2026-03-06-13-16.xlsx,/var/folders/0_/vt5npj3x5wq9q_4bzlj28tqw0000gn/T/nces_ipeds_profile_downloads/451404/1772820980541,1,,13200,,602,602,0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0
196431,Talmudical Seminary Oholei Torah,www.tsot.edu/,Brooklyn,New York,Private not-for-profit,Special Focus: Theological Studies,Not Classified,"Not classified, not in classification universe",Baccalaureate,Special Focus:  Theological Studies,N/A,Very Small,Highly residential,Bachelor's,Not Classified,Not Classified,https://www.tsot.edu/pdf/Catalog.pdf,score=150;tier=catalog;hubSig=0;listingLinks=0;slugDiv=0;structHits=2;ctrlStructured=0;canonicalHub=0;flags=,exceptions_seen,https://www.tsot.edu/pdf/Biennial-Review-of-Drug-and-Alcohol-Abuse-Prevention-Program.pdf|https://www.tsot.edu/pdf/Satisfactory-Academic-Progress.pdf|https://www.tsot.edu/pdf/Availability-of-GED-Program.pdf|https://www.tsot.edu/pdf/Academic-Year-Definition.pdf|https://www.tsot.edu/pdf/Ability-to-Benefit-Provisions.pdf,0,BA|BS,1,0,,,0,warning_10_MajorsFound,ok,,0,https://www.collegevine.com/schools/hub/all/d/talmudical-seminary-oholei-torah/majors,cv_unresolved,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,institution-profile-2026-03-06-13-16.xlsx,/var/folders/0_/vt5npj3x5wq9q_4bzlj28tqw0000gn/T/nces_ipeds_profile_downloads/196431/1772820984019,1,,8750,,400,400,0,0.0,0.0,0.0,0.0,0.0,90.5,0.0,0.0,9.5
216311,Talmudical Yeshiva of Philadelphia,www.meterware.com/typ/Talmudical_Yeshiva_of_Philadelphia/?C=N;O=D,Philadelphia,Pennsylvania,Private not-for-profit,Special Focus: Theological Studies,Not Classified,"Not classified, not in classification universe",Baccalaureate,Special Focus:  Theological Studies,N/A,Very Small,Highly residential,Bachelor's,Not Classified,Not Classified,https://www.meterware.com/typ/Talmudical_Yeshiva_of_Philadelphia/QuarterlyReport_2021_03.pdf,score=80;tier=other;hubSig=0;listingLinks=0;slugDiv=0;structHits=4;ctrlStructured=0;canonicalHub=0;flags=,exceptions_seen,https://www.meterware.com/typ/Talmudical_Yeshiva_of_Philadelphia/01252300_HEERF_Q32021_10102021.pdf|https://www.meterware.com/typ/Talmudical_Yeshiva_of_Philadelphia/March_2022_HEERF_Quarterly_Reporting_Form_Final_3_30_22.pdf|https://www.meterware.com/typ/Talmudical_Yeshiva_of_Philadelphia/web_letter_3.31.23.pdf|https://www.meterware.com/typ/Talmudical_Yeshiva_of_Philadelphia/CovidLetter-5783-September-29.pdf|https://www.meterware.com/typ/Talmudical_Yeshiva_of_Philadelphia/CovidLetter-5782-April-28.pdf,0,BA|BS|degrees|programs,1,0,,,0,warning_10_MajorsFound,ok,,0,https://www.collegevine.com/schools/hub/all/d/talmudical-yeshiva-of-philadelphia/majors,cv_unresolved,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,institution-profile-2026-03-06-13-16.xlsx,/var/folders/0_/vt5npj3x5wq9q_4bzlj28tqw0000gn/T/nces_ipeds_profile_downloads/216311/1772820987449,1,,11512,,112,112,0,0.0,0.0,0.0,0.0,0.0,94.6,0.0,0.0,5.4
228529,Tarleton State University,www.tarleton.edu/,Stephenville,Texas,Public,Professions-focused Undergraduate/Graduate-Master's Large/Medium,"Higher Access, Medium Earnings",Research 2: High Research Spending and Doctorate Production,Undergraduate/Graduate-Master's,Professions-focused,Professions-focused,Medium,Residential,Doctorate,Classified,Not Classified,https://www.tarleton.edu/departments-and-colleges/,score=288;tier=inventory;hubSig=0;listingLinks=0;slugDiv=0;structHits=0;ctrlStructured=12;canonicalHub=0;flags=,exceptions_seen,https://programs.tarleton.edu/|https://catalog.tarleton.edu/|https://www.tarleton.edu/online/|https://www.tarleton.edu/majorinfo/|https://www.tarleton.edu/advising/choosing-major/,1,BA|BS|bachelor|degrees|majors|minors|programs,1,0,,,14,sufficient majors,ok,,0,https://www.collegevine.com/schools/hub/all/d/tarleton-state-university/majors,cv_unresolved,0,,,,,,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,institution-profile-2026-03-06-13-16.xlsx,/var/folders/0_/vt5npj3x5wq9q_4bzlj28tqw0000gn/T/nces_ipeds_profile_downloads/228529/1772820990918,1,,,,17433,6669,10764,1.3,1.5,7.4,20.9,1.1,63.3,2.8,1.0,0.7
228547,Tarrant County College District,www.tccd.edu/,Fort Worth,Texas,Public,Mixed Associate Large,"Higher Access, Lower Earnings","Not classified, not in classification universe",Associate,Mixed,N/A,Very Large,"Mostly part-time, not residential",Associate,Not Classified,Not Classified,https://www.tccd.edu/programs/,score=436;tier=inventory;hubSig=0;listingLinks=0;slugDiv=0;structHits=2;ctrlStructured=4;canonicalHub=1;flags=,exceptions_seen,https://www.tccd.edu/programs|https://www.tccd.edu/academics/courses-and-programs/fields-of-study/index.html|https://www.tccd.edu/catalog/2526|https://www.tccd.edu/catalog/20252026|https://www.tccd.edu/catalog,1,bachelor|degrees|majors|programs,1,0,,,7,warning_10_MajorsFound,ok,,0,https://www.collegevine.com/schools/hub/all/d/tarrant-county-college-district/majors,cv_unresolved,0,,,,,race,0,1,0,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,1,institution-profile-2026-03-06-13-16.xlsx,/var/folders/0_/vt5npj3x5wq9q_4bzlj28tqw0000gn/T/nces_ipeds_profile_downloads/228547/1772820994410,1,,,,43928,18463,25465,0.3,6.9,17.6,37.1,0.1,26.3,4.1,5.9,1.4
149310,Taylor Business Institute,www.tbiil.edu/,Chicago,Illinois,Private for-profit,Special Focus: Business,"Higher Access, Lower Earnings","Not classified, not in classification universe",Associate,Special Focus: Business,N/A,Very Small,"Mostly full-time, not residential",Associate,Not Classified,Not Classified,https://www.tbiil.edu/programs/,score=428;tier=inventory;hubSig=0;listingLinks=0;slugDiv=0;structHits=2;ctrlStructured=2;canonicalHub=1;flags=,exceptions_seen,https://www.tbiil.edu/academics/programs|https://www.tbiil.edu/academics/programs/|https://www.tbiil.edu/programs|https://www.tbiil.edu/catalog/20252026|https://www.tbiil.edu/catalog/2526,1,degrees|programs,1,0,,,2,warning_10_MajorsFound,ok,,0,https://www.collegevine.com/schools/hub/all/d/taylor-business-institute/majors,cv_unresolved,0,,,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,institution-profile-2026-03-06-13-16.xlsx,/var/folders/0_/vt5npj3x5wq9q_4bzlj28tqw0000gn/T/nces_ipeds_profile_downloads/149310/1772820997826,1,,12300,,115,78,37,0.0,0.0,3.5,0.9,0.0,0.0,0.0,0.0,95.7
