unitid,name,Web_address,city,state,control,Institutional Classification,Student Access and Earnings Classification,Research Activity Designation,Award Level Focus,Academic Mix,Graduate Academic Program Mix,Size,Campus Setting,Highest Degree Awarded,Community Engagement,Leadership for Public Purpose,best_guess_inventory_url,best_guess_inventory_reason,url_tag,alt_candidate_urls,any_control_found,struct_hits_union,>0_struct_hits_found,program_title_count,program_titles_found,pdf_hits,total_controls_found,controls_sufficiency,status,error_detail,college_vine_site,college_vine_url,college_vine_ctrl_status,college_vine_program_title_count,college_vine_program_titles_found,afri_matches,ethnic_matches,black_matches,race_matches,anthropology,math,linguistics,chem,architect,economics,psychology,sociology,history,english,political_science,philosophy,computer_science,engineering,physics,geology,statistics,neuroscience,nces_profile_xlsx_downloaded,nces_profile_xlsx_filename,nces_profile_xlsx_dir,nces_profile_xlsx_parse_ok,nces_profile_xlsx_error,tuition_fees_ug_2024_25,tuition_fees_grad_2024_25,enrollment_total,enrollment_men,enrollment_women,pct_American Indian or Alaska Native,pct_Asian,pct_Black or African American,pct_Hispanic,pct_Native Hawaiian or Other Pacific Islander,pct_White,pct_Two or more races,pct_Race/ethnicity unknown,pct_U.S. Nonresident
105215,Universal Technical Institute of Arizona Inc-Motorcycle Mechanics Institute Division,www.uti.edu/,Avondale,Arizona,Private for-profit,Special Focus: Applied and Career Studies,"Higher Access, Medium Earnings","Not classified, not in classification universe",Associate,Special Focus: Applied and Career Studies,N/A,Small,"Mostly full-time, not residential",Associate,Not Classified,Not Classified,https://www.uti.edu/programs,score=855;tier=inventory;hubSig=5;listingLinks=49;slugDiv=13;structHits=3;ctrlStructured=0;canonicalHub=1;flags=,exceptions_seen,https://www.uti.edu/programs/|https://www.uti.edu/|https://www.uti.edu/programs/welding|https://www.uti.edu/programs/motorcycle|https://www.uti.edu/programs/industrial-maintenance,1,degrees|majors|programs,1,0,,,4,warning_10_MajorsFound,ok,,0,https://www.collegevine.com/schools/hub/all/d/universal-technical-institute-of-arizona-inc-motorcycle-mechanics-institute-division/majors,cv_unresolved,0,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,institution-profile-2026-03-06-13-27.xlsx,/var/folders/0_/vt5npj3x5wq9q_4bzlj28tqw0000gn/T/nces_ipeds_profile_downloads/105215/1772821659317,1,,,,527,482,45,3.2,1.5,3.4,14.4,0.4,60.5,12.7,3.8,0.0
438504,Universal Technical Institute of California Inc,www.uti.edu/,Rancho Cucamonga,California,Private for-profit,Special Focus: Applied and Career Studies,"Opportunity Colleges and Universities-Higher Access, Higher Earnings","Not classified, not in classification universe",Associate,Special Focus: Applied and Career Studies,N/A,Small,"Mostly full-time, not residential",Associate,Not Classified,Not Classified,https://www.uti.edu/programs,score=855;tier=inventory;hubSig=5;listingLinks=49;slugDiv=13;structHits=3;ctrlStructured=0;canonicalHub=1;flags=,exceptions_seen,https://www.uti.edu/programs/|https://www.uti.edu/|https://www.uti.edu/programs/welding|https://www.uti.edu/programs/motorcycle|https://www.uti.edu/programs/industrial-maintenance,1,degrees|majors|programs,1,0,,,4,warning_10_MajorsFound,ok,,0,https://www.collegevine.com/schools/hub/all/d/universal-technical-institute-of-california-inc/majors,cv_unresolved,0,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,institution-profile-2026-03-06-13-27.xlsx,/var/folders/0_/vt5npj3x5wq9q_4bzlj28tqw0000gn/T/nces_ipeds_profile_downloads/438504/1772821662797,1,,,,1553,1472,81,1.0,2.5,5.0,63.9,0.3,11.3,13.3,2.7,0.0
448433,Universal Technical Institute of Northern California Inc,www.uti.edu/,Sacramento,California,Private for-profit,Special Focus: Applied and Career Studies,"Opportunity Colleges and Universities-Higher Access, Higher Earnings","Not classified, not in classification universe",Associate,Special Focus: Applied and Career Studies,N/A,Small,"Mostly full-time, not residential",Associate,Not Classified,Not Classified,https://www.uti.edu/programs,score=855;tier=inventory;hubSig=5;listingLinks=49;slugDiv=13;structHits=3;ctrlStructured=0;canonicalHub=1;flags=,exceptions_seen,https://www.uti.edu/programs/|https://www.uti.edu/|https://www.uti.edu/programs/welding|https://www.uti.edu/programs/motorcycle|https://www.uti.edu/programs/industrial-maintenance,1,degrees|majors|programs,1,0,,,4,warning_10_MajorsFound,ok,,0,https://www.collegevine.com/schools/hub/all/d/universal-technical-institute-of-northern-california-inc/majors,cv_unresolved,0,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,institution-profile-2026-03-06-13-27.xlsx,/var/folders/0_/vt5npj3x5wq9q_4bzlj28tqw0000gn/T/nces_ipeds_profile_downloads/448433/1772821666240,1,,,,1214,1130,84,0.8,6.5,3.9,46.9,1.0,20.8,15.0,5.1,0.1
445799,Universal Technical Institute of Pennsylvania Inc,www.uti.edu/,Exton,Pennsylvania,Private for-profit,Special Focus: Applied and Career Studies,"Higher Access, Medium Earnings","Not classified, not in classification universe",Associate,Special Focus: Applied and Career Studies,N/A,Small,"Mostly full-time, not residential",Associate,Not Classified,Not Classified,https://www.uti.edu/programs/,score=855;tier=inventory;hubSig=5;listingLinks=49;slugDiv=13;structHits=3;ctrlStructured=0;canonicalHub=1;flags=,exceptions_seen,https://www.uti.edu/programs|https://www.uti.edu/|https://www.uti.edu/programs/motorcycle|https://www.uti.edu/programs/welding|https://www.uti.edu/programs/industrial-maintenance,1,degrees|majors|programs,1,0,,,4,warning_10_MajorsFound,ok,,0,https://www.collegevine.com/schools/hub/all/d/universal-technical-institute-of-pennsylvania-inc/majors,cv_unresolved,0,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,institution-profile-2026-03-06-13-27.xlsx,/var/folders/0_/vt5npj3x5wq9q_4bzlj28tqw0000gn/T/nces_ipeds_profile_downloads/445799/1772821669651,1,,,,954,880,74,0.4,2.4,13.2,23.2,0.2,46.4,11.7,2.4,0.0
229416,Universal Technical Institute of Texas Inc.,www.uti.edu/,Houston,Texas,Private for-profit,Special Focus: Applied and Career Studies,"Opportunity Colleges and Universities-Higher Access, Higher Earnings","Not classified, not in classification universe",Associate,Special Focus: Applied and Career Studies,N/A,Small,"Mostly full-time, not residential",Associate,Not Classified,Not Classified,https://www.uti.edu/programs/,score=855;tier=inventory;hubSig=5;listingLinks=49;slugDiv=13;structHits=3;ctrlStructured=0;canonicalHub=1;flags=,exceptions_seen,https://www.uti.edu/programs|https://www.uti.edu/|https://www.uti.edu/programs/welding|https://www.uti.edu/programs/motorcycle|https://www.uti.edu/programs/industrial-maintenance,1,degrees|majors|programs,1,0,,,4,warning_10_MajorsFound,ok,,0,https://www.collegevine.com/schools/hub/all/d/universal-technical-institute-of-texas-inc/majors,cv_unresolved,0,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,institution-profile-2026-03-06-13-27.xlsx,/var/folders/0_/vt5npj3x5wq9q_4bzlj28tqw0000gn/T/nces_ipeds_profile_downloads/229416/1772821673068,1,,,,2632,2418,214,0.4,1.0,10.8,28.8,0.1,10.4,3.4,45.2,0.0
369400,Universal Technical Institute-Auto Motorcycle & Marine Mechanics Institute Division-Orlando,www.uti.edu/,Orlando,Florida,Private for-profit,Special Focus: Applied and Career Studies,"Opportunity Colleges and Universities-Higher Access, Higher Earnings","Not classified, not in classification universe",Associate,Special Focus: Applied and Career Studies,N/A,Small,"Mostly full-time, not residential",Associate,Not Classified,Not Classified,https://www.uti.edu/programs,score=855;tier=inventory;hubSig=5;listingLinks=49;slugDiv=13;structHits=3;ctrlStructured=0;canonicalHub=1;flags=,exceptions_seen,https://www.uti.edu/programs/|https://www.uti.edu/|https://www.uti.edu/programs/welding|https://www.uti.edu/programs/motorcycle|https://www.uti.edu/programs/industrial-maintenance,1,degrees|majors|programs,1,0,,,4,warning_10_MajorsFound,ok,,0,https://www.collegevine.com/schools/hub/all/d/universal-technical-institute-auto-motorcycle-and-marine-mechanics-institute-division-orlando/majors,cv_unresolved,0,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,institution-profile-2026-03-06-13-27.xlsx,/var/folders/0_/vt5npj3x5wq9q_4bzlj28tqw0000gn/T/nces_ipeds_profile_downloads/369400/1772821676450,1,,,,788,740,48,0.8,1.0,8.9,13.1,0.3,61.3,11.2,3.6,0.0
460543,Universal Technical Institute-Dallas Fort Worth,www.uti.edu/,Irving,Texas,Private for-profit,Special Focus: Applied and Career Studies,"Opportunity Colleges and Universities-Higher Access, Higher Earnings","Not classified, not in classification universe",Associate,Special Focus: Applied and Career Studies,N/A,Small,"Mostly full-time, not residential",Associate,Not Classified,Not Classified,https://www.uti.edu/programs/,score=855;tier=inventory;hubSig=5;listingLinks=49;slugDiv=13;structHits=3;ctrlStructured=0;canonicalHub=1;flags=,exceptions_seen,https://www.uti.edu/programs|https://www.uti.edu/|https://www.uti.edu/programs/welding|https://www.uti.edu/programs/motorcycle|https://www.uti.edu/programs/industrial-maintenance,1,degrees|majors|programs,1,0,,,4,warning_10_MajorsFound,ok,,0,https://www.collegevine.com/schools/hub/all/d/universal-technical-institute-dallas-fort-worth/majors,cv_unresolved,0,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,institution-profile-2026-03-06-13-28.xlsx,/var/folders/0_/vt5npj3x5wq9q_4bzlj28tqw0000gn/T/nces_ipeds_profile_downloads/460543/1772821679942,1,,,,1610,1511,99,0.6,2.0,14.2,45.5,0.1,23.8,12.0,1.8,0.0
487597,Universal Technical Institute-Southern California,www.uti.edu/,Long Beach,California,Private for-profit,Special Focus: Applied and Career Studies,Not Classified,"Not classified, not in classification universe",Associate,Special Focus: Applied and Career Studies,N/A,Small,"Mostly full-time, not residential",Associate,Not Classified,Not Classified,https://www.uti.edu/programs/,score=855;tier=inventory;hubSig=5;listingLinks=49;slugDiv=13;structHits=3;ctrlStructured=0;canonicalHub=1;flags=,exceptions_seen,https://www.uti.edu/programs|https://www.uti.edu/|https://www.uti.edu/programs/welding|https://www.uti.edu/programs/motorcycle|https://www.uti.edu/programs/industrial-maintenance,1,degrees|majors|programs,1,0,,,4,warning_10_MajorsFound,ok,,0,https://www.collegevine.com/schools/hub/all/d/universal-technical-institute-southern-california/majors,cv_unresolved,0,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,institution-profile-2026-03-06-13-28.xlsx,/var/folders/0_/vt5npj3x5wq9q_4bzlj28tqw0000gn/T/nces_ipeds_profile_downloads/487597/1772821683347,1,,,,1701,1600,101,0.4,4.6,4.0,65.7,0.5,11.6,9.5,3.6,0.1
497286,Universal Technical Institute-West Texas,www.uti.edu/,Austin,Texas,Private for-profit,Special Focus: Applied and Career Studies,Not Classified,"Not classified, not in classification universe",Associate,Special Focus: Applied and Career Studies,N/A,Very Small,"Mostly full-time, not residential",Associate,Not Classified,Not Classified,https://www.uti.edu/programs,score=855;tier=inventory;hubSig=5;listingLinks=49;slugDiv=13;structHits=3;ctrlStructured=0;canonicalHub=1;flags=,exceptions_seen,https://www.uti.edu/programs/|https://www.uti.edu/|https://www.uti.edu/programs/welding|https://www.uti.edu/programs/motorcycle|https://www.uti.edu/programs/industrial-maintenance,1,degrees|majors|programs,1,0,,,4,warning_10_MajorsFound,ok,,0,https://www.collegevine.com/schools/hub/all/d/universal-technical-institute-west-texas/majors,cv_unresolved,0,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,institution-profile-2026-03-06-13-28.xlsx,/var/folders/0_/vt5npj3x5wq9q_4bzlj28tqw0000gn/T/nces_ipeds_profile_downloads/497286/1772821686738,1,,,,1335,1238,97,0.3,1.3,8.6,48.2,0.7,23.3,12.5,5.1,0.0
376385,Universal Technology College of Puerto Rico,www.unitecpr.edu/,Aguadilla,Puerto Rico,Private not-for-profit,Special Focus: Nursing,"Lower Access, Higher Earnings","Not classified, not in classification universe",Baccalaureate,Special Focus: Nursing,N/A,Very Small,"Mostly full-time, not residential",Bachelor's,Not Classified,Not Classified,https://www.unitecpr.edu/catalog/2526,score=210;tier=catalog;hubSig=0;listingLinks=0;slugDiv=0;structHits=1;ctrlStructured=0;canonicalHub=0;flags=yearHit,exceptions_seen,https://www.unitecpr.edu/catalog/20252026|https://www.unitecpr.edu/catalog/|https://www.unitecpr.edu/catalog|https://www.unitecpr.edu/|https://www.unitecpr.edu/,0,programs,1,0,,,0,warning_10_MajorsFound,ok,,0,https://www.collegevine.com/schools/hub/all/d/universal-technology-college-of-puerto-rico/majors,cv_unresolved,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,institution-profile-2026-03-06-13-28.xlsx,/var/folders/0_/vt5npj3x5wq9q_4bzlj28tqw0000gn/T/nces_ipeds_profile_downloads/376385/1772821689864,1,,,,149,49,100,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
